EpisodesSoFar,TimeElapsed,surrgain,meankl,ev_tdlam_before,TimestepsSoFar,entropy,EpThisIter,EpTrueRewMean,EpLenMean,EpRewMean,entloss,optimgain
2575,4941.636081457138,0.07341455,0.0043015117,0.48111557960510254,1232288,3.16337,2,1448.6772439779706,492.35,34.31005,0.0,0.07341455
2576,4945.687265634537,0.06373214,0.0039486648,0.8987124860286713,1233173,3.166572,1,1523.9885234341298,506.5,34.997643,0.0,0.06373214
2577,4949.745495557785,0.085993275,0.004668445,0.5757883191108704,1233439,3.1607592,1,1510.7533380129835,506.875,35.033257,0.0,0.085993275
2579,4953.7966549396515,0.07032421,0.0040481035,0.47680729627609253,1234279,3.1880186,2,1440.1212825172365,498.25,33.83044,0.0,0.07032421
2581,4958.221834182739,0.223892,0.013589406,0.8080286830663681,1234981,3.1901548,2,1481.8235933719368,500.5,34.603283,0.0,0.223892
2583,4962.2843544483185,0.07069942,0.003846739,0.7366082966327667,1236200,3.192911,2,1551.620787141041,507.6,36.17421,0.0,0.07069942
2585,4966.351147174835,0.07408135,0.0038817283,0.638558030128479,1237348,3.1943433,2,1580.8978427510276,510.8,36.769817,0.0,0.07408135
2589,4970.409993648529,0.15006144,0.013448458,0.42919760942459106,1238348,3.1850567,4,1468.4790108033783,474.825,34.493324,0.0,0.15006144
2592,4974.477773666382,0.1204885,0.014095585,0.7113534212112427,1239381,3.1712627,3,1448.7976927272864,467.55,34.10485,0.0,0.1204885
2595,4978.547171115875,0.0839989,0.0044079483,0.48702311515808105,1240582,3.1786594,3,1338.301998457271,447.7,31.613186,0.0,0.0839989
2597,4982.607813358307,0.07794464,0.0039907293,0.7343345880508423,1241636,3.1772857,2,1396.0295362274865,459.875,32.50283,0.0,0.07794464
2598,4986.664784193039,0.11130552,0.012997946,-0.10629892349243164,1242636,3.1769643,1,1427.0490811677948,467.875,32.49866,0.0,0.11130552
2600,4990.727361679077,0.13698736,0.012499845,0.6718273758888245,1243203,3.1809669,2,1363.494339840158,453.675,31.213314,0.0,0.13698736
2604,4994.797429084778,0.08512205,0.004585256,0.6622065901756287,1244679,3.1647854,4,1371.8245578547653,455.275,30.681986,0.0,0.08512205
2606,4998.86804318428,0.061072443,0.004232672,0.6330893635749817,1246143,3.1715374,2,1400.5674877344748,462.15,31.460285,0.0,0.061072443
2610,5002.919082641602,0.12926742,0.014276175,0.7286810278892517,1247044,3.170349,4,1262.246790654884,429.525,28.912088,0.0,0.12926742
2612,5006.979534864426,0.08229348,0.003909777,0.755122035741806,1247996,3.1818519,2,1288.5083665554375,440.6,29.283106,0.0,0.08229348
2615,5011.033434391022,0.13129784,0.013522975,0.6826475858688354,1249057,3.1869721,3,1218.0822919815087,419.225,27.362183,0.0,0.13129784
2617,5015.097131729126,0.07703568,0.0041905344,0.7720963209867477,1249790,3.1926959,2,1188.7654563443393,408.775,27.079208,0.0,0.07703568
2620,5019.167845010757,0.08044812,0.0039425017,0.6764310002326965,1250523,3.1954975,3,1201.6049178882836,401.175,27.667591,0.0,0.08044812
2623,5023.228442430496,0.10376912,0.014711423,0.6526083648204803,1251619,3.1967466,3,1114.5819548618013,385.475,25.544487,0.0,0.10376912
2628,5027.294433832169,0.072594315,0.0038733613,0.6588161587715149,1253455,3.203521,5,1106.062624408596,382.325,25.88454,0.0,0.072594315
2632,5031.362252235413,0.07666433,0.0038710614,0.6074835658073425,1255003,3.2024918,4,1148.9266339845171,390.55,26.025991,0.0,0.07666433
2634,5035.421972751617,0.07092552,0.0038209572,0.6879838407039642,1255586,3.2081296,2,1107.8625248267563,381.55,24.7636,0.0,0.07092552
2636,5039.474236011505,0.13752453,0.012836209,0.9031759202480316,1256713,3.1851575,2,1146.3454857093589,393.925,25.659607,0.0,0.13752453
2637,5043.523504018784,0.15343644,0.012947153,0.5069660246372223,1257025,3.1772995,1,1116.5228967760463,384.725,25.371363,0.0,0.15343644
2638,5047.590212583542,0.065196544,0.0037701703,-0.7743147611618042,1258025,3.1740649,1,1107.155040378923,384.725,25.247465,0.0,0.065196544
2639,5051.643748044968,0.0696651,0.0037958715,0.6832170188426971,1258350,3.153053,1,1095.5689633902068,384.1,25.084347,0.0,0.0696651
2641,5055.707137584686,0.14361134,0.01453111,0.766471728682518,1259338,3.127288,2,1113.023573927147,380.275,25.25643,0.0,0.14361134
2644,5059.758738040924,0.14579588,0.014137419,0.6009769439697266,1260449,3.1151426,3,1119.3206093595602,394.25,26.173132,0.0,0.14579588
2647,5063.82216835022,0.14221591,0.0142528005,0.6785361170768738,1261390,3.1156332,3,1017.8862539220299,372.675,24.6319,0.0,0.14221591
2651,5067.880429506302,0.07443805,0.0039563216,0.6286151707172394,1262254,3.1231408,4,1018.9888688185335,371.675,25.041355,0.0,0.07443805
2653,5071.939076662064,0.09383145,0.0041379454,0.7012282907962799,1263139,3.1186216,2,1019.4817043444175,371.175,25.719807,0.0,0.09383145
2655,5076.002354860306,0.16193587,0.013678559,0.8088256865739822,1263990,3.0939255,2,1010.8666156056079,373.325,26.106735,0.0,0.16193587
2657,5080.0560982227325,0.11573166,0.013013451,0.8304275125265121,1265501,3.101967,2,1104.9720988166832,392.775,28.142666,0.0,0.11573166
2659,5084.110649347305,0.13514948,0.014245188,0.5648183822631836,1266872,3.0840242,2,1155.1150102744164,411.325,29.321554,0.0,0.13514948
2662,5088.1612668037415,0.1151256,0.0139428135,0.637842208147049,1268483,3.080139,3,1242.8883355516132,428.475,31.322998,0.0,0.1151256
2664,5092.207942485809,0.1448027,0.013752488,0.8934713751077652,1269203,3.11261,2,1190.4273349196817,414.6,30.564295,0.0,0.1448027
2666,5096.2661781311035,0.107145146,0.0132924,0.5829034745693207,1269727,3.1208498,2,1192.841943714094,417.0,30.433544,0.0,0.107145146
2667,5100.319128274918,0.15618402,0.013554426,0.7805772423744202,1270667,3.1206892,1,1287.9776132696115,436.275,32.076088,0.0,0.15618402
2672,5104.382000207901,0.10982872,0.01276927,0.5600557923316956,1272030,3.1240532,5,1213.5603859433238,425.675,30.157635,0.0,0.10982872
2677,5108.442077636719,0.13201836,0.014012192,0.8071577996015549,1273051,3.1024783,5,1150.5949851960765,400.65,28.036419,0.0,0.13201836
2678,5112.511892080307,0.08951488,0.004020349,0.796051412820816,1273649,3.08774,1,1116.2604050274178,390.6,27.225348,0.0,0.08951488
2679,5116.564477443695,0.15072048,0.013377865,0.6041240692138672,1273896,3.0675986,1,1115.1887379443026,388.65,26.973383,0.0,0.15072048
2680,5120.626402616501,0.115634866,0.013467651,0.4730309844017029,1274273,3.0682602,1,1062.5706977581517,378.1,25.934393,0.0,0.115634866
2685,5124.6895542144775,0.07049107,0.0041125184,0.597072184085846,1275730,3.0687027,5,1099.5917135874588,369.175,25.478592,0.0,0.07049107
2687,5128.746620416641,0.12669653,0.013232753,0.7205733060836792,1276457,3.0708847,2,1139.8291470957483,376.675,26.354471,0.0,0.12669653
2688,5132.794608592987,0.097316936,0.011587079,0.3279244303703308,1277457,3.0619836,1,1206.1620472978484,396.8,27.716114,0.0,0.097316936
2689,5136.847806215286,0.1720637,0.014054446,0.7602487951517105,1278292,3.0594482,1,1250.1864304342878,413.125,28.655584,0.0,0.1720637
2693,5140.915057897568,0.06938641,0.0037620068,0.7683922201395035,1279274,3.0581381,4,1214.3914515877088,403.375,27.252996,0.0,0.06938641
2695,5144.974338054657,0.11593789,0.0043550152,0.4712156057357788,1280371,3.0639324,2,1268.7187916931339,409.525,27.490036,0.0,0.11593789
2699,5149.027598619461,0.115259655,0.01286679,0.7660418450832367,1282057,3.040182,4,1140.5376445762065,379.625,23.845478,0.0,0.115259655
2701,5153.097843647003,0.061311707,0.0038648848,0.6765174865722656,1282327,3.0504053,2,1034.9608724424836,355.625,21.23912,0.0,0.061311707
2702,5157.14883852005,0.1394954,0.0134633,0.6975405514240265,1282698,3.0477374,1,1034.7297614609972,355.375,21.144917,0.0,0.1394954
2705,5161.205494642258,0.077209614,0.0037736967,0.7402307093143463,1283652,3.0345173,3,1043.449422086883,354.1,20.198044,0.0,0.077209614
2706,5165.253786325455,0.11260995,0.012675699,0.583378791809082,1284652,3.0522058,1,1130.034777891374,373.125,21.877974,0.0,0.11260995
2708,5169.3138546943665,0.13742252,0.014716554,0.8561631292104721,1285897,3.0419593,2,1103.41795511263,370.25,21.98638,0.0,0.13742252
2710,5173.369163036346,0.09249509,0.012823127,0.397036612033844,1287190,3.0247192,2,1201.4561259874595,391.65,23.994051,0.0,0.09249509
2713,5177.4192044734955,0.11704478,0.013466093,0.7549398243427277,1288150,3.0156045,3,1221.5829437338357,399.85,24.513477,0.0,0.11704478
2716,5181.470961093903,0.18612745,0.013830692,0.7560634464025497,1288889,3.0358987,3,1233.9409734083856,402.825,25.05363,0.0,0.18612745
2719,5185.520090579987,0.12652129,0.013986691,0.7143125534057617,1289722,3.0442486,3,1208.671616510245,395.65,24.314274,0.0,0.12652129
2720,5189.5734605789185,0.12338771,0.014595099,0.09795105457305908,1290722,3.020022,1,1281.1383644225357,411.225,25.693233,0.0,0.12338771
2724,5193.623256921768,0.13301529,0.013912968,0.747996598482132,1291841,3.0047708,4,1236.5438475297872,403.6,25.077885,0.0,0.13301529
2727,5197.68315410614,0.12590638,0.014638562,0.49168211221694946,1293197,3.010928,3,1272.9829148407202,418.5,26.578335,0.0,0.12590638
2728,5201.738272190094,0.14859866,0.013405876,0.7946466505527496,1293716,3.0095901,1,1234.5536351318965,406.475,25.99104,0.0,0.14859866
2732,5205.805074930191,0.14931251,0.013734522,0.6527992188930511,1294773,3.0053384,4,1211.2934030345168,398.7,25.889202,0.0,0.14931251
2735,5209.861230134964,0.11057906,0.013670536,0.7058261334896088,1296139,2.993256,3,1193.0532303117477,394.2,26.068554,0.0,0.11057906
2736,5213.928879499435,0.14760242,0.01326297,0.7459034025669098,1296992,2.9818118,1,1184.4230357368701,392.625,26.262043,0.0,0.14760242
2738,5217.994561672211,0.14459333,0.014009393,0.6388052403926849,1298315,2.979736,2,1280.9082871251944,415.85,28.71017,0.0,0.14459333
2739,5222.057158708572,0.11453579,0.012954696,0.7866246998310089,1299315,2.9704075,1,1365.8113422448369,431.45,30.139532,0.0,0.11453579
2741,5226.109651565552,0.15267813,0.014293316,0.8561848104000092,1300293,2.9787908,2,1434.0275044303542,449.15,31.66594,0.0,0.15267813
2746,5230.159042596817,0.13334885,0.01442432,0.6800690591335297,1301821,2.965017,5,1323.8450853994361,429.225,29.672602,0.0,0.13334885
2749,5234.213366508484,0.12505144,0.014042697,0.7706026434898376,1303223,2.9392703,3,1246.3503501283624,408.15,27.510157,0.0,0.12505144
2751,5238.258460760117,0.09991902,0.011893639,0.6101164221763611,1304405,2.9404902,2,1314.4915086390308,420.45,28.301426,0.0,0.09991902
2754,5242.309677362442,0.1225826,0.013225585,0.7550572752952576,1305833,2.9471335,3,1403.5888142275944,434.825,29.338825,0.0,0.1225826
2757,5246.368037939072,0.15115967,0.014915711,0.6425823867321014,1306533,2.9867172,3,1402.3163769514558,435.125,29.290918,0.0,0.15115967
2758,5250.423726320267,0.13719235,0.012996086,0.748676985502243,1307335,2.9730124,1,1437.3060233630508,445.425,30.06901,0.0,0.13719235
2760,5254.479556322098,0.072792485,0.004055209,0.7707758396863937,1307987,2.9760134,2,1373.0338867358178,431.625,28.828852,0.0,0.072792485
2765,5258.527488231659,0.06591142,0.0040020486,0.7863718271255493,1309807,2.9808037,5,1376.57393717881,424.15,28.143566,0.0,0.06591142
2767,5262.5793669223785,0.1267399,0.014512519,0.054656803607940674,1311050,2.9780247,2,1465.9922670163996,446.325,29.670908,0.0,0.1267399
2768,5266.629332304001,0.11206367,0.012609599,0.25988495349884033,1312050,3.0071414,1,1531.8745670371416,458.35,30.712168,0.0,0.11206367
2770,5270.679224491119,0.08724064,0.012367429,0.556737869977951,1313707,2.9846725,2,1662.4582360891932,484.4,32.983437,0.0,0.08724064
2772,5274.73166012764,0.10404839,0.013575809,0.49338310956954956,1315017,2.9882789,2,1759.030546194587,506.1,34.774117,0.0,0.10404839
2774,5278.789286851883,0.14528015,0.013952359,0.8165306150913239,1315848,3.0069249,2,1695.212715089337,496.725,33.524273,0.0,0.14528015
2775,5282.849900484085,0.14119665,0.012946682,0.5797257721424103,1316264,3.0224602,1,1720.190165299151,503.125,34.101665,0.0,0.14119665
2777,5286.899538516998,0.13703646,0.01434144,0.8013305962085724,1317323,3.0092475,2,1642.0959555078437,483.275,32.08723,0.0,0.13703646
2779,5290.962579727173,0.11392604,0.01344541,0.49005234241485596,1318515,3.0148008,2,1626.6539344892321,480.0,30.865015,0.0,0.11392604
2782,5295.024748802185,0.12585476,0.013977974,0.735628217458725,1319513,3.0005796,3,1583.2724319217373,464.2,29.639338,0.0,0.12585476
2783,5299.0975551605225,0.14572181,0.011595622,0.7511865347623825,1320360,2.993136,1,1667.112063656748,481.425,31.083252,0.0,0.14572181
2786,5303.153508424759,0.12749502,0.0145145245,0.7659278810024261,1321100,2.9859917,3,1667.928900296137,481.975,31.226307,0.0,0.12749502
2787,5307.207780838013,0.12422279,0.01333591,0.7962499856948853,1321766,2.9763157,1,1642.426744373804,476.15,30.621338,0.0,0.12422279
2788,5311.2672328948975,0.13128497,0.01350388,0.6468328833580017,1321979,2.9646385,1,1650.139890537025,477.15,30.778675,0.0,0.13128497
2789,5315.323688983917,0.14121372,0.013475055,0.8696986585855484,1322849,2.9745686,1,1709.967344810179,490.65,31.704632,0.0,0.14121372
2793,5319.378058195114,0.13976006,0.014253987,0.6926572322845459,1323771,2.968198,4,1538.5554114625581,457.925,29.008595,0.0,0.13976006
2795,5323.439306735992,0.10442473,0.013146397,0.2795882821083069,1324941,2.9571202,2,1608.5475500672912,472.8,30.295414,0.0,0.10442473
2796,5327.493052959442,0.08275053,0.012720651,0.30424630641937256,1325941,2.9766214,1,1689.9117990783027,493.525,31.898804,0.0,0.08275053
2797,5331.555230379105,0.13485676,0.013233276,0.7161692678928375,1326783,2.9636238,1,1748.888802955173,506.25,33.14203,0.0,0.13485676
2799,5335.600204229355,0.12757389,0.013617225,0.8510295152664185,1327964,2.930369,2,1780.9409169929181,508.625,33.37956,0.0,0.12757389
2800,5339.6642208099365,0.10521327,0.012809534,-0.11164498329162598,1328964,2.9143066,1,1844.255000582756,524.425,34.18389,0.0,0.10521327
2802,5343.71987247467,0.057130106,0.004718325,0.4828309416770935,1330245,2.8902972,2,1848.04783061032,528.325,33.6241,0.0,0.057130106
2803,5347.774311304092,0.08097478,0.012746317,0.13799405097961426,1331245,2.8781717,1,1929.4586361212205,544.9,34.909245,0.0,0.08097478
2804,5351.825493335724,0.1325522,0.013503695,0.6622006297111511,1331789,2.8917131,1,1966.5601284469474,552.05,35.59301,0.0,0.1325522
2807,5355.902668476105,0.068835065,0.003790524,0.702666163444519,1333294,2.8845296,3,1996.447465686751,556.1,35.91941,0.0,0.068835065
2808,5359.960656166077,0.13749692,0.014861362,0.8548061698675156,1333959,2.8634868,1,1959.2324400492494,547.725,34.940056,0.0,0.13749692
2809,5364.395534992218,0.09760078,0.012608774,0.6368983685970306,1334959,2.8771281,1,1961.244195539079,547.725,34.226673,0.0,0.09760078
2811,5368.445442438126,0.152884,0.013991548,0.800262838602066,1336399,2.885661,2,2010.769370808181,559.55,34.588863,0.0,0.152884
2812,5372.497298002243,0.0955338,0.013140792,0.4077519178390503,1337399,2.862882,1,2013.4761558314574,559.55,33.985954,0.0,0.0955338
2815,5376.5523273944855,0.112189576,0.012971295,0.6025674045085907,1338840,2.8344524,3,2058.5714057203195,564.4,34.32727,0.0,0.112189576
2817,5380.6104209423065,0.10836184,0.012889705,0.5341867804527283,1340210,2.8358262,2,2077.6485835398175,572.175,34.72521,0.0,0.10836184
2820,5384.668853998184,0.1370728,0.013690397,0.719058632850647,1341657,2.8216832,3,2034.3006129108549,561.325,34.192474,0.0,0.1370728
2823,5388.732659816742,0.111194775,0.013076272,0.7212446331977844,1343417,2.829152,3,2074.532640895498,576.425,34.360546,0.0,0.111194775
2824,5392.783820867538,0.112253204,0.0126439985,0.2565215826034546,1344417,2.8513467,1,2158.8818000170036,595.15,35.546112,0.0,0.112253204
2826,5396.844307422638,0.13210422,0.012920083,0.8522718548774719,1345802,2.8365505,2,2278.4233072651273,617.55,37.03897,0.0,0.13210422
2830,5400.89660692215,0.11143647,0.012589062,0.7271176278591156,1347377,2.824951,4,2231.750704286854,605.325,36.327797,0.0,0.11143647
2832,5404.947607278824,0.11468977,0.012915628,0.6694666147232056,1348885,2.835599,2,2362.179781806667,630.775,37.90343,0.0,0.11468977
2833,5409.003758192062,0.11706212,0.012968837,-0.011639595031738281,1349885,2.82959,1,2454.377457130555,652.85,39.65854,0.0,0.11706212
2834,5413.072669506073,0.1279182,0.014443962,0.7892400920391083,1350531,2.8548193,1,2407.9499053745576,644.0,38.7526,0.0,0.1279182
2835,5417.138259649277,0.11167419,0.014473037,0.18751871585845947,1351531,2.8315427,1,2501.7436385167493,664.75,40.40323,0.0,0.11167419
2837,5421.190954685211,0.10899504,0.012605569,0.6793717443943024,1352822,2.8245137,2,2441.2156885921627,650.975,38.44316,0.0,0.10899504
2839,5425.248650789261,0.1067889,0.013616064,0.5685129463672638,1354046,2.801943,2,2442.7612192350875,652.05,38.276676,0.0,0.1067889
2841,5429.314567089081,0.07062162,0.0040024803,0.4958536624908447,1355142,2.7967727,2,2355.039731242246,629.45,36.786964,0.0,0.07062162
2842,5433.371497154236,0.18390292,0.0139189325,0.7254468202590942,1355710,2.7915757,1,2394.5676537752843,636.625,37.645412,0.0,0.18390292
2843,5437.42409658432,0.0948439,0.0127385035,0.17293816804885864,1356710,2.7775567,1,2384.9630075739146,636.625,37.620758,0.0,0.0948439
2845,5441.479139089584,0.13401078,0.014912488,0.7180450856685638,1357023,2.7571518,2,2243.4385703727053,605.85,35.386604,0.0,0.13401078
2847,5445.530823230743,0.109997965,0.013564473,0.5544178187847137,1358308,2.7615578,2,2334.147957567814,625.35,36.320152,0.0,0.109997965
2849,5449.5852835178375,0.11794704,0.012547975,0.8149934709072113,1359571,2.7888768,2,2271.9528339474477,615.3,36.497,0.0,0.11794704
2851,5453.648989439011,0.11995432,0.014671542,0.7789450138807297,1361219,2.8002841,2,2305.1609851803023,620.5,36.909504,0.0,0.11995432
2853,5457.7082669734955,0.12899587,0.013170004,0.8350614011287689,1362237,2.8072793,2,2185.9511910849205,595.95,36.37052,0.0,0.12899587
2855,5461.773124217987,0.11543617,0.012645237,0.5827486217021942,1363355,2.8072293,2,2267.803687405053,612.875,37.573864,0.0,0.11543617
2856,5465.827845096588,0.15519813,0.013303864,0.8470433503389359,1364315,2.8060715,1,2268.6529091059156,611.875,37.522327,0.0,0.15519813
2857,5469.8771142959595,0.13409933,0.013286306,0.7917424589395523,1365315,2.796415,1,2335.5098307683284,627.625,38.3837,0.0,0.13409933
2858,5473.925257205963,0.10982847,0.013599871,0.7173102498054504,1366315,2.8189797,1,2334.9408572281873,627.625,38.692425,0.0,0.10982847
2859,5477.97879576683,0.10124484,0.014135773,0.7169826626777649,1367315,2.8149111,1,2420.414299037545,646.875,39.92939,0.0,0.10124484
2861,5482.029286146164,0.13345157,0.014631995,0.7154577672481537,1367663,2.8338616,2,2332.1085682318762,625.15,39.028152,0.0,0.13345157
2862,5486.089853286743,0.09984428,0.011920834,0.6647867858409882,1368663,2.8348062,1,2387.9378810702574,634.825,39.77471,0.0,0.09984428
2863,5490.146329402924,0.06433067,0.003992979,0.9249092862010002,1369328,2.8206887,1,2441.7345279400697,647.775,40.69696,0.0,0.06433067
2865,5494.210563898087,0.08083551,0.004111736,0.8742679357528687,1370115,2.7939475,2,2310.7046488607652,619.1,39.3331,0.0,0.08083551
2866,5498.2653839588165,0.1259459,0.01343685,0.7522017359733582,1370464,2.7966607,1,2294.3313665025516,616.55,38.979557,0.0,0.1259459
2868,5502.32133603096,0.11437753,0.013924975,0.860983282327652,1371212,2.8089497,2,2244.7804844863463,604.0,38.261143,0.0,0.11437753
2869,5506.36932682991,0.11800657,0.012225617,0.6847071647644043,1372212,2.8092544,1,2317.4925650355644,624.575,39.7609,0.0,0.11800657
2871,5510.432154893875,0.11017237,0.014104479,0.8387871533632278,1374014,2.794406,2,2375.0542337515217,640.925,40.647697,0.0,0.11017237
2873,5514.493597269058,0.1448543,0.0144447535,0.7941373288631439,1375356,2.7840374,2,2350.8946196574348,636.775,40.085594,0.0,0.1448543
2875,5518.543716669083,0.10268738,0.01261696,0.6829745173454285,1376481,2.7642844,2,2302.3780663820075,623.75,39.161354,0.0,0.10268738
2878,5522.6009430885315,0.123936564,0.013109764,0.7965966016054153,1378111,2.7606397,3,2200.887686190317,607.225,38.31233,0.0,0.123936564
2880,5526.657465934753,0.112293296,0.012969166,0.8472455441951752,1379165,2.748934,2,2167.1090488032446,602.975,38.15505,0.0,0.112293296
2881,5530.70779466629,0.09814535,0.013236997,0.5228296518325806,1380165,2.7655332,1,2256.303733199634,625.575,39.3416,0.0,0.09814535
2883,5534.767973899841,0.071800284,0.0039834105,0.847748652100563,1380843,2.7555647,2,2139.638088246024,603.325,37.644398,0.0,0.071800284
2884,5538.822659254074,0.14085001,0.012773149,0.8153417110443115,1381843,2.736359,1,2237.38567594021,623.45,39.014103,0.0,0.14085001
2885,5542.879276275635,0.1279875,0.014895909,0.7006215751171112,1382843,2.7245092,1,2338.8081240042725,645.5,40.09523,0.0,0.1279875
2886,5546.940241098404,0.12273135,0.012919992,0.7595586031675339,1383843,2.7132063,1,2309.7776097905585,645.5,42.988594,0.0,0.12273135
2888,5550.991810798645,0.12372,0.013231777,0.6672616302967072,1384965,2.719441,2,2309.4263222220534,643.675,42.491116,0.0,0.12372
2890,5555.0385711193085,0.12217584,0.014022881,0.8958203941583633,1386101,2.7292478,2,2262.3562388617393,638.25,41.650246,0.0,0.12217584
2892,5559.0893614292145,0.14479145,0.012857281,0.859356701374054,1386826,2.7360115,2,2236.924758520322,631.025,40.542492,0.0,0.14479145
2893,5563.157786607742,0.11466352,0.012723921,0.6312795579433441,1387146,2.7289102,1,2191.8865017851795,622.725,40.142952,0.0,0.11466352
2895,5567.211854934692,0.13873485,0.014924371,0.8107397258281708,1388121,2.7491865,2,2178.480297858583,619.15,39.36156,0.0,0.13873485
2896,5571.282584190369,0.06954885,0.0038888282,0.8863440454006195,1389008,2.747742,1,2167.9774309006552,617.325,39.078785,0.0,0.06954885
2898,5575.343310594559,0.17880158,0.013709593,0.6673493981361389,1390240,2.7348015,2,2074.9752060266437,598.125,38.11447,0.0,0.17880158
2901,5579.405272245407,0.06831752,0.003895258,0.8468380123376846,1391433,2.7435412,3,2052.2150434039904,594.25,37.73652,0.0,0.06831752
2903,5583.461974143982,0.11060618,0.0143068535,0.8099294453859329,1393433,2.7550437,2,2082.411228162873,602.625,37.82721,0.0,0.11060618
2904,5587.5162987709045,0.14042611,0.014299707,0.2145015001296997,1394433,2.776492,1,2112.570224817373,611.975,38.33738,0.0,0.14042611
2905,5591.583796977997,0.08213405,0.0043037944,0.3451279401779175,1395433,2.7812493,1,2204.9525711320775,632.95,39.604713,0.0,0.08213405
2906,5595.636324882507,0.12734845,0.014532959,0.8503232151269913,1395827,2.7792356,1,2205.2790551809057,634.075,40.005264,0.0,0.12734845
2907,5599.693097352982,0.11547378,0.013122043,0.8156031519174576,1396827,2.773051,1,2252.1604396323755,644.85,40.572853,0.0,0.11547378
2910,5603.749832391739,0.11858182,0.013331054,0.8328515589237213,1398223,2.7541802,3,2167.821991907535,625.275,39.38629,0.0,0.11858182
2911,5607.815409660339,0.08716896,0.0040072915,0.24969887733459473,1399223,2.7449837,1,2201.0777829001186,630.225,39.49082,0.0,0.08716896
2913,5611.870090723038,0.15385923,0.014590409,0.8421432971954346,1400079,2.7309465,2,2153.363208449032,618.075,38.75578,0.0,0.15385923
2914,5615.929421186447,0.062475372,0.003925831,0.2936115264892578,1401079,2.7345467,1,2251.25837679907,639.95,40.16262,0.0,0.062475372
2916,5619.984333515167,0.06811562,0.0039015212,0.5881004631519318,1402224,2.7279577,2,2167.618684013367,618.575,38.331062,0.0,0.06811562
2918,5624.034011363983,0.096186385,0.013913818,0.30510348081588745,1403368,2.7188437,2,2241.065420949078,631.425,39.103176,0.0,0.096186385
2919,5628.096768379211,0.07760065,0.013267629,0.2835177183151245,1404368,2.7157905,1,2304.906675894631,647.875,40.338627,0.0,0.07760065
2921,5632.1435425281525,0.123626575,0.01233221,0.6594837009906769,1405666,2.725036,2,2264.2175387190473,637.525,39.528008,0.0,0.123626575
2923,5636.19966340065,0.13273361,0.013725081,0.827367976307869,1406998,2.7303572,2,2351.889841216198,653.875,40.57481,0.0,0.13273361
2925,5640.2550892829895,0.14696439,0.014432729,0.826949417591095,1407903,2.7279248,2,2213.03957938874,626.5,38.982914,0.0,0.14696439
2926,5644.307806253433,0.09387901,0.013193011,0.8624167740345001,1408438,2.6907632,1,2184.5485578892367,614.875,35.284466,0.0,0.09387901
2927,5648.352746248245,0.14621204,0.01452654,0.7727262824773788,1409438,2.694089,1,2192.5249637569805,617.4,35.068672,0.0,0.14621204
2928,5652.4071345329285,0.17032939,0.014792712,0.8817662373185158,1410394,2.684775,1,2269.6749483956787,635.725,35.984413,0.0,0.17032939
2931,5656.453964233398,0.1393563,0.0142292725,0.778790295124054,1411540,2.678012,3,2239.418098135796,624.75,35.602425,0.0,0.1393563
2932,5660.513144254684,0.12702765,0.014036359,0.8522604703903198,1412252,2.6746023,1,2296.3251945490824,635.65,36.046333,0.0,0.12702765
2933,5664.588044643402,0.10868943,0.0131808845,0.7264935374259949,1413252,2.679014,1,2372.843641618093,652.65,36.779102,0.0,0.10868943
2935,5668.641894578934,0.20070294,0.013149251,0.896884985268116,1414784,2.6792388,2,2426.1261225281014,666.575,38.093056,0.0,0.20070294
2936,5672.690068244934,0.123577565,0.012313971,0.6435177624225616,1415784,2.6860054,1,2431.9481807674256,669.4,38.372326,0.0,0.123577565
2939,5676.74271440506,0.16407739,0.013375145,0.7869318276643753,1417308,2.6848357,3,2362.971436672372,659.225,38.30574,0.0,0.16407739
2941,5680.794458150864,0.14511135,0.0122299865,0.6828013956546783,1419308,2.6948519,2,2497.3721080150412,696.875,41.165424,0.0,0.14511135
2944,5684.846085071564,0.07500467,0.004831424,0.6436991393566132,1420087,2.7102163,3,2276.0629281390247,641.35,38.734272,0.0,0.07500467
2946,5688.9026799201965,0.13013387,0.013032824,0.7704197615385056,1420953,2.7121894,2,2222.6331903205514,628.15,37.82748,0.0,0.13013387
2947,5692.958899021149,0.14243543,0.014146555,0.8685107678174973,1421872,2.7062287,1,2214.457971995214,626.125,37.98397,0.0,0.14243543
2948,5697.021498441696,0.118618295,0.013116293,0.8601043224334717,1422697,2.6784387,1,2205.04780248166,624.275,38.52883,0.0,0.118618295
2950,5701.067228555679,0.13262072,0.012766586,0.6523704528808594,1424167,2.683503,2,2291.2961891019213,648.6,40.113792,0.0,0.13262072
2951,5705.116154193878,0.21574126,0.013109045,0.8494851440191269,1424472,2.6759973,1,2203.237129115972,631.225,39.575226,0.0,0.21574126
2955,5709.172816753387,0.12243476,0.013837104,0.7958326786756516,1425278,2.6525552,4,1980.938077975707,579.975,36.963814,0.0,0.12243476
2957,5713.225786685944,0.13034993,0.0138238855,0.8931814432144165,1426190,2.6504424,2,1942.5540851733647,574.15,37.05299,0.0,0.13034993
2958,5717.280542850494,0.12809367,0.013337327,0.8013659566640854,1427190,2.6423006,1,2047.0922229859084,595.55,38.200188,0.0,0.12809367
2959,5721.340111494064,0.08497314,0.0040012104,0.8969620317220688,1428124,2.6359556,1,2059.5147411172534,593.9,37.979504,0.0,0.08497314
