EpisodesSoFar,surrgain,meankl,entropy,TimeElapsed,entloss,EpTrueRewMean,TimestepsSoFar,EpThisIter,EpLenMean,EpRewMean,ev_tdlam_before,optimgain
3943,0.059899732,0.0057703233,1.662418,12180.577422618866,0.0,-6030.450618204949,3943000,1,1000.0,17.771305,0.47045475244522095,0.059899732
3944,0.07408066,0.00659908,1.662724,12182.873448848724,0.0,-6032.910121900326,3944000,1,1000.0,17.83253,0.44477182626724243,0.07408066
3945,0.0746353,0.006916805,1.6607677,12185.175688266754,0.0,-6030.999890444023,3945000,1,1000.0,18.01376,0.18481576442718506,0.0746353
3946,0.09600646,0.008849398,1.6596376,12187.502716779709,0.0,-6028.578262887973,3946000,1,1000.0,18.016968,0.6124914586544037,0.09600646
3947,0.05103711,0.004202537,1.6548346,12189.842086315155,0.0,-6028.132349937427,3947000,1,1000.0,17.773352,0.8289821296930313,0.05103711
3948,0.07226427,0.008212575,1.6543471,12192.144418239594,0.0,-6025.246668460408,3948000,1,1000.0,18.152842,0.7100091874599457,0.07226427
3949,0.082028665,0.0103722,1.649724,12194.485220193863,0.0,-6028.6088197058825,3949000,1,1000.0,17.993341,0.8410207480192184,0.082028665
3950,0.058587745,0.0046922145,1.6480515,12196.824686050415,0.0,-6027.62862684643,3950000,1,1000.0,17.992237,0.7098685801029205,0.058587745
3951,0.07491639,0.007223159,1.6480211,12199.158618927002,0.0,-6034.617110115545,3951000,1,1000.0,17.622292,0.5628964900970459,0.07491639
3952,0.07776196,0.0048469394,1.6482884,12201.474521636963,0.0,-6045.7149388182615,3952000,1,1000.0,17.26157,0.42161834239959717,0.07776196
3953,0.09045227,0.013357238,1.650494,12203.790328025818,0.0,-6052.192149543898,3953000,1,1000.0,16.98321,0.5713821053504944,0.09045227
3954,0.07652726,0.0077395844,1.6503909,12206.117094755173,0.0,-6045.554264340564,3954000,1,1000.0,17.62822,0.7394615411758423,0.07652726
3955,0.059951365,0.004991875,1.6524918,12208.468540668488,0.0,-6047.534357996639,3955000,1,1000.0,17.603924,0.8294806480407715,0.059951365
3956,0.07785218,0.0083776945,1.6536561,12210.763669490814,0.0,-6049.806895964558,3956000,1,1000.0,17.40273,0.37391459941864014,0.07785218
3957,0.066179,0.007261421,1.6541101,12213.076921701431,0.0,-6040.547931161362,3957000,1,1000.0,17.807026,0.2853549122810364,0.066179
3958,0.07312398,0.006829982,1.6523131,12215.366885185242,0.0,-6040.975869907294,3958000,1,1000.0,17.96433,0.26783186197280884,0.07312398
3959,0.081579015,0.0050245384,1.6551166,12217.67704796791,0.0,-6041.833515886343,3959000,1,1000.0,17.84898,0.09568804502487183,0.081579015
3960,0.083130315,0.0068629542,1.6566008,12219.970259428024,0.0,-6052.079919009137,3960000,1,1000.0,17.985165,0.12030047178268433,0.083130315
3961,0.0835465,0.012678919,1.6577184,12222.29698753357,0.0,-6059.559355581705,3961000,1,1000.0,17.888447,0.7774836122989655,0.0835465
3962,0.1323472,0.00781374,1.6550257,12224.624322414398,0.0,-6088.069692098729,3962000,1,1000.0,17.599781,0.55503249168396,0.1323472
3963,0.10353738,0.009010261,1.650819,12226.91737127304,0.0,-6074.073341886945,3963000,1,1000.0,18.030361,0.18396443128585815,0.10353738
3964,0.095012255,0.0077277254,1.648483,12229.240073919296,0.0,-6087.61664904813,3964000,1,1000.0,17.659863,0.8656328767538071,0.095012255
3965,0.11057077,0.012855552,1.6437943,12231.556586265564,0.0,-6093.876911856743,3965000,1,1000.0,18.018448,0.7716694176197052,0.11057077
3966,0.113827616,0.0072617186,1.644974,12233.867629051208,0.0,-6089.415428684364,3966000,1,1000.0,18.482199,0.8142113238573074,0.113827616
3968,0.10635802,0.0070626177,1.6466864,12236.161921739578,0.0,-6104.619123240687,3968000,2,1000.0,18.789944,0.47397053241729736,0.10635802
3969,0.07312501,0.0059523657,1.6531221,12238.48482131958,0.0,-6096.142096734101,3969000,1,1000.0,18.79066,0.6715673804283142,0.07312501
3970,0.050405923,0.004598614,1.652176,12240.807447433472,0.0,-6103.898856240058,3970000,1,1000.0,18.631327,0.7160888314247131,0.050405923
3971,0.122308694,0.007541709,1.6537055,12243.096165895462,0.0,-6112.3611893163925,3971000,1,1000.0,18.590212,0.4270029664039612,0.122308694
3972,0.071000904,0.006819433,1.6513355,12245.423413276672,0.0,-6110.219713354724,3972000,1,1000.0,18.674236,0.43853050470352173,0.071000904
3973,0.07229946,0.0074938764,1.6526326,12247.722153425217,0.0,-6109.909126480999,3973000,1,1000.0,18.64735,0.3101218342781067,0.07229946
3974,0.035655323,0.0064849383,1.6553918,12250.064137458801,0.0,-6125.273720988145,3974000,1,1000.0,18.211346,0.4133051037788391,0.035655323
3975,0.07260224,0.011533305,1.6548003,12252.427489757538,0.0,-6140.371474029463,3975000,1,1000.0,18.085094,0.5998890399932861,0.07260224
3976,0.06471918,0.0061853346,1.6567373,12254.735255002975,0.0,-6142.196693079934,3976000,1,1000.0,18.474771,0.3091655373573303,0.06471918
3977,0.073801324,0.011345403,1.6568649,12257.057819843292,0.0,-6142.531573664962,3977000,1,1000.0,18.192707,0.44167739152908325,0.073801324
3978,0.054846805,0.005520571,1.6615145,12259.354314088821,0.0,-6146.48438634573,3978000,1,1000.0,18.560291,0.195684015750885,0.054846805
3979,0.07244818,0.0055595804,1.6676786,12261.678655385971,0.0,-6142.2092125188965,3979000,1,1000.0,18.817627,0.18422365188598633,0.07244818
3980,0.06291266,0.005949391,1.6674151,12263.994522809982,0.0,-6150.766472131659,3980000,1,1000.0,18.395527,0.38855648040771484,0.06291266
3981,0.08326723,0.0077156043,1.6663315,12266.298141241074,0.0,-6140.231514641353,3981000,1,1000.0,18.768143,0.2014790177345276,0.08326723
3983,0.09715916,0.0076129492,1.6651496,12268.62216091156,0.0,-6140.78597559083,3983000,2,1000.0,18.383305,0.5630180239677429,0.09715916
3984,0.08145058,0.009168976,1.6626697,12270.916851043701,0.0,-6134.882676910131,3984000,1,1000.0,18.067474,0.4110109210014343,0.08145058
3985,0.07901317,0.014455346,1.6563766,12273.230237007141,0.0,-6153.397244011741,3985000,1,1000.0,17.578508,0.9488312676548958,0.07901317
3986,0.0706725,0.008949215,1.6573629,12275.536959409714,0.0,-6147.81676277997,3986000,1,1000.0,18.012957,0.43108832836151123,0.0706725
3987,0.070445895,0.0053014215,1.6575931,12277.857469081879,0.0,-6141.3518396250265,3987000,1,1000.0,18.488825,0.20084887742996216,0.070445895
3988,0.06822686,0.006801714,1.6582229,12280.158840417862,0.0,-6139.418431008913,3988000,1,1000.0,18.55688,0.6849377751350403,0.06822686
3989,0.08024146,0.006203755,1.6584332,12282.472893476486,0.0,-6141.4140100441455,3989000,1,1000.0,18.934925,0.09493148326873779,0.08024146
3990,0.06943415,0.0070477,1.6567035,12284.786465644836,0.0,-6131.528976117754,3990000,1,1000.0,19.245565,0.13274961709976196,0.06943415
3991,0.06744182,0.0052313097,1.6552896,12287.078751802444,0.0,-6121.6167957079,3991000,1,1000.0,19.690887,0.39316093921661377,0.06744182
3992,0.05520153,0.004098607,1.6555483,12289.387018442154,0.0,-6105.541947715737,3992000,1,1000.0,20.070705,0.6961851716041565,0.05520153
3993,0.07161204,0.010844709,1.652953,12291.704004764557,0.0,-6096.032481686277,3993000,1,1000.0,20.495167,0.644006073474884,0.07161204
3994,0.1461556,0.0128352465,1.6533967,12294.044742584229,0.0,-6113.568902352885,3994000,1,1000.0,19.998877,0.6885220110416412,0.1461556
3995,0.08430296,0.0072620553,1.6554106,12296.743626832962,0.0,-6098.360579407283,3995000,1,1000.0,20.731653,0.40688490867614746,0.08430296
3996,0.051168285,0.005259026,1.655136,12299.075164079666,0.0,-6104.381792276542,3996000,1,1000.0,20.423956,0.5519954264163971,0.051168285
3998,0.072081834,0.006929432,1.653981,12301.397650957108,0.0,-6112.367146739979,3998000,2,1000.0,20.052662,0.29042935371398926,0.072081834
3999,0.06597017,0.0065658726,1.6481478,12303.689336299896,0.0,-6112.095059229794,3999000,1,1000.0,20.09166,0.28266769647598267,0.06597017
4000,0.057487562,0.0059115905,1.6477624,12306.022673606873,0.0,-6134.373734883051,4000000,1,1000.0,19.634743,0.3917738199234009,0.057487562
4001,0.058710285,0.009550724,1.6463459,12308.354679107666,0.0,-6128.492530012506,4001000,1,1000.0,20.20187,0.21603310108184814,0.058710285
4002,0.076682985,0.0063687107,1.6430851,12310.64164352417,0.0,-6116.761619000397,4002000,1,1000.0,20.842173,0.009003281593322754,0.076682985
4003,0.058603838,0.004721239,1.6421921,12312.928614377975,0.0,-6119.106302380742,4003000,1,1000.0,21.162655,0.14763116836547852,0.058603838
4004,0.06417297,0.0063737817,1.6406367,12315.218132734299,0.0,-6109.030033537961,4004000,1,1000.0,21.360775,-0.254955530166626,0.06417297
4005,0.08416721,0.0055143735,1.6397083,12317.517004489899,0.0,-6110.667828507346,4005000,1,1000.0,21.255945,0.5696201026439667,0.08416721
4006,0.08530468,0.013185734,1.6429706,12319.832417964935,0.0,-6112.020962434402,4006000,1,1000.0,21.08569,0.8262943178415298,0.08530468
4007,0.11715716,0.011420915,1.6452626,12322.166856527328,0.0,-6127.464131182686,4007000,1,1000.0,20.538502,0.7470090389251709,0.11715716
4008,0.08573134,0.011402575,1.6405957,12324.46672487259,0.0,-6120.747665646391,4008000,1,1000.0,20.436255,0.7716277241706848,0.08573134
4009,0.08888812,0.008674895,1.6390227,12326.805048942566,0.0,-6139.741433047549,4009000,1,1000.0,20.21752,0.5946841835975647,0.08888812
4010,0.13732643,0.008161633,1.6405957,12329.124619960785,0.0,-6148.57876616217,4010000,1,1000.0,20.281836,0.808273583650589,0.13732643
4011,0.065277405,0.0052418243,1.6409458,12331.420709133148,0.0,-6142.707247275184,4011000,1,1000.0,20.30039,0.2817026376724243,0.065277405
4012,0.068962395,0.0063856193,1.6399677,12333.754616498947,0.0,-6159.543141329363,4012000,1,1000.0,19.825596,0.8800010606646538,0.068962395
4013,0.07754432,0.005871063,1.6439219,12336.07339835167,0.0,-6162.836074019446,4013000,1,1000.0,19.980076,0.49715203046798706,0.07754432
4014,0.055302992,0.0057084374,1.6397693,12338.368889570236,0.0,-6153.063626026218,4014000,1,1000.0,20.792627,0.11455446481704712,0.055302992
4015,0.057335794,0.0043690233,1.6398609,12340.706581354141,0.0,-6161.332968933662,4015000,1,1000.0,20.969671,0.8349589705467224,0.057335794
4016,0.056100536,0.012071913,1.6397104,12343.065253734589,0.0,-6172.491354187338,4016000,1,1000.0,20.569118,0.7581450343132019,0.056100536
4017,0.059035018,0.0058801593,1.6391952,12345.376957654953,0.0,-6166.26532792347,4017000,1,1000.0,21.29861,0.6327398717403412,0.059035018
4018,0.13271746,0.011695046,1.6404313,12347.724533557892,0.0,-6186.676233933163,4018000,1,1000.0,20.760761,0.9590803384780884,0.13271746
4019,0.07879034,0.010350434,1.6424862,12350.019607543945,0.0,-6182.051676902437,4019000,1,1000.0,20.850546,0.6969994604587555,0.07879034
4020,0.14745954,0.00747277,1.6403692,12352.331127405167,0.0,-6188.854165553917,4020000,1,1000.0,20.941174,0.7293977737426758,0.14745954
4021,0.07134674,0.0054191407,1.642491,12354.643109083176,0.0,-6194.819673120754,4021000,1,1000.0,21.02802,0.11927217245101929,0.07134674
4022,0.09490378,0.014033991,1.6389726,12356.95383310318,0.0,-6193.502945098847,4022000,1,1000.0,21.320911,0.5195622146129608,0.09490378
4023,0.08501641,0.007076382,1.6384773,12359.270654201508,0.0,-6201.492959558873,4023000,1,1000.0,20.88287,0.6403926312923431,0.08501641
4024,0.08316758,0.011137858,1.6383364,12361.61559176445,0.0,-6228.474442674909,4024000,1,1000.0,20.634842,0.9025329649448395,0.08316758
4025,0.047323484,0.004367997,1.6346704,12363.942707538605,0.0,-6230.545983787246,4025000,1,1000.0,20.726976,0.40395236015319824,0.047323484
4026,0.105917245,0.009819866,1.6306156,12366.254981279373,0.0,-6228.810648196243,4026000,1,1000.0,20.528046,0.46755677461624146,0.105917245
4027,0.10438975,0.0056713074,1.6301926,12368.549273014069,0.0,-6244.403157549615,4027000,1,1000.0,20.28356,0.448803186416626,0.10438975
4028,0.07392431,0.008189483,1.6323439,12370.839257955551,0.0,-6245.13970284463,4028000,1,1000.0,20.248919,0.0184783935546875,0.07392431
4029,0.100634895,0.012119333,1.6353105,12373.125193357468,0.0,-6245.533564088451,4029000,1,1000.0,20.138287,0.29620325565338135,0.100634895
4030,0.12702887,0.00843778,1.6340474,12375.450716495514,0.0,-6268.042408665562,4030000,1,1000.0,19.801855,0.8772173672914505,0.12702887
4031,0.095489785,0.0038728404,1.6341051,12377.775823354721,0.0,-6262.715489637853,4031000,1,1000.0,19.372679,0.47183912992477417,0.095489785
4032,0.08446909,0.006417596,1.6339921,12380.080465555191,0.0,-6265.242072645544,4032000,1,1000.0,19.403244,0.6533380448818207,0.08446909
4033,0.082580924,0.006442843,1.6338043,12382.422766923904,0.0,-6270.199198219702,4033000,1,1000.0,19.264128,0.35178643465042114,0.082580924
4034,0.08351117,0.00684871,1.6346598,12384.738481760025,0.0,-6264.520846949639,4034000,1,1000.0,19.351034,0.7090320587158203,0.08351117
4035,0.1332486,0.013993412,1.6323348,12387.04804778099,0.0,-6284.146793096106,4035000,1,1000.0,18.636906,0.8919720649719238,0.1332486
4036,0.07525018,0.00768943,1.6299545,12389.3647813797,0.0,-6282.347337749496,4036000,1,1000.0,19.125015,0.8547805547714233,0.07525018
4037,0.08731352,0.007929744,1.6302229,12391.664099931717,0.0,-6266.901647783638,4037000,1,1000.0,19.218576,0.42248833179473877,0.08731352
4038,0.0595124,0.0056892214,1.6335646,12393.976506948471,0.0,-6274.011017772765,4038000,1,1000.0,19.291952,0.15806663036346436,0.0595124
4039,0.05945121,0.006091552,1.6300703,12396.270727872849,0.0,-6259.9228714724595,4039000,1,1000.0,19.112803,0.12081503868103027,0.05945121
4040,0.08057363,0.0062293396,1.633861,12398.57366013527,0.0,-6246.716918151066,4040000,1,1000.0,19.689716,0.19613617658615112,0.08057363
4041,0.053337872,0.005501738,1.6362903,12400.911632537842,0.0,-6259.865454230095,4041000,1,1000.0,19.163677,0.8439766615629196,0.053337872
4042,0.043580882,0.004347099,1.6367601,12403.258459329605,0.0,-6280.734726257147,4042000,1,1000.0,18.556858,0.8253099173307419,0.043580882
4043,0.07573877,0.007037623,1.6361704,12405.578929662704,0.0,-6295.634832093798,4043000,1,1000.0,18.10498,0.19274139404296875,0.07573877
4044,0.080357134,0.0065265824,1.6328266,12407.884842157364,0.0,-6297.769535491146,4044000,1,1000.0,18.56668,0.2995982766151428,0.080357134
4045,0.07016854,0.0037955968,1.6357008,12410.232241153717,0.0,-6316.963604664636,4045000,1,1000.0,18.146229,0.758700355887413,0.07016854
4046,0.07704767,0.006532768,1.6289932,12412.561357975006,0.0,-6337.095882740154,4046000,1,1000.0,17.819187,0.9248456880450249,0.07704767
4047,0.091801316,0.006609469,1.6341964,12414.858382940292,0.0,-6315.605153497019,4047000,1,1000.0,18.487999,0.7040479481220245,0.091801316
4048,0.070625745,0.0073726033,1.6397669,12417.161269664764,0.0,-6316.976942362612,4048000,1,1000.0,18.443298,0.5136804282665253,0.070625745
4049,0.05173166,0.007027082,1.6342609,12419.458830595016,0.0,-6310.390885647875,4049000,1,1000.0,18.953058,0.7426226735115051,0.05173166
4050,0.06347678,0.005788336,1.636444,12421.762729406357,0.0,-6301.503505161767,4050000,1,1000.0,19.201477,0.08085823059082031,0.06347678
4051,0.09040752,0.009952378,1.6382636,12424.07242321968,0.0,-6314.264616240235,4051000,1,1000.0,19.36623,0.48974674940109253,0.09040752
4052,0.06304144,0.006188524,1.6350825,12426.389339447021,0.0,-6298.250059219967,4052000,1,1000.0,19.82919,-0.02731764316558838,0.06304144
4053,0.061986648,0.0041876216,1.6394997,12428.70272731781,0.0,-6303.559369249308,4053000,1,1000.0,19.752314,0.5390288829803467,0.061986648
4054,0.07346947,0.0067228535,1.6428573,12431.010473966599,0.0,-6323.805463103475,4054000,1,1000.0,18.959564,0.7758851051330566,0.07346947
4055,0.062396184,0.0063910144,1.6429433,12433.315559864044,0.0,-6311.866524357836,4055000,1,1000.0,19.17995,0.28358471393585205,0.062396184
4056,0.0786295,0.0038710537,1.6422129,12435.63627743721,0.0,-6317.98482078989,4056000,1,1000.0,19.112082,0.8865327760577202,0.0786295
4057,0.14762767,0.008800044,1.6402742,12437.963601112366,0.0,-6329.847860399459,4057000,1,1000.0,18.389698,0.7974928319454193,0.14762767
4058,0.09089838,0.007628344,1.6370085,12440.30159854889,0.0,-6306.795514375412,4058000,1,1000.0,18.435211,0.8651648908853531,0.09089838
4059,0.08263439,0.008279653,1.6340647,12442.599311351776,0.0,-6312.483680245374,4059000,1,1000.0,18.459608,0.7794235646724701,0.08263439
4060,0.075594276,0.005867092,1.6324301,12444.90631365776,0.0,-6298.264740561792,4060000,1,1000.0,18.921824,0.26834696531295776,0.075594276
4061,0.081929676,0.0068050455,1.6321365,12447.228344678879,0.0,-6300.268339688293,4061000,1,1000.0,18.802395,0.8477122038602829,0.081929676
4062,0.13412572,0.010592032,1.6321152,12449.531336784363,0.0,-6296.054537093393,4062000,1,1000.0,18.914474,0.6776615977287292,0.13412572
4063,0.074262224,0.011715045,1.633937,12451.892347335815,0.0,-6312.959504290096,4063000,1,1000.0,18.74703,0.6689248979091644,0.074262224
4064,0.08327427,0.0057540806,1.6288755,12454.19622707367,0.0,-6304.400016238175,4064000,1,1000.0,18.98011,0.13054215908050537,0.08327427
4065,0.09693742,0.009244911,1.6318403,12456.50873208046,0.0,-6283.227663035643,4065000,1,1000.0,18.97294,0.818252295255661,0.09693742
4066,0.05597917,0.009769757,1.6348616,12458.850110530853,0.0,-6300.497355210177,4066000,1,1000.0,18.763432,0.573095977306366,0.05597917
4067,0.09400751,0.009371264,1.6346744,12461.157626390457,0.0,-6302.589022039603,4067000,1,1000.0,18.882349,0.6810104846954346,0.09400751
4068,0.11787669,0.00840438,1.6372035,12463.459368944168,0.0,-6318.072681228021,4068000,1,1000.0,18.490076,0.6797312200069427,0.11787669
4069,0.14729467,0.0067656627,1.6387634,12465.808155536652,0.0,-6336.725695364967,4069000,1,1000.0,18.005733,0.9223453924059868,0.14729467
4070,0.07747051,0.008466227,1.6405135,12468.100752830505,0.0,-6322.286719599372,4070000,1,1000.0,18.249996,0.7765578478574753,0.07747051
4071,0.0869118,0.003936539,1.6418341,12470.436081647873,0.0,-6351.229332400811,4071000,1,1000.0,18.241043,0.8441760092973709,0.0869118
4072,0.06376854,0.0069738687,1.6436757,12472.7320830822,0.0,-6361.152995038883,4072000,1,1000.0,18.382092,0.09703642129898071,0.06376854
4073,0.09839331,0.013364478,1.6434902,12475.06441950798,0.0,-6378.197875326228,4073000,1,1000.0,18.123255,0.9383379854261875,0.09839331
4074,0.0847007,0.011002077,1.6493872,12477.370976448059,0.0,-6372.159395369249,4074000,1,1000.0,18.505148,0.13972371816635132,0.0847007
4075,0.06312535,0.0069456883,1.6471089,12479.667669057846,0.0,-6359.058807592148,4075000,1,1000.0,18.85287,0.803724929690361,0.06312535
4076,0.07440062,0.007670678,1.6500657,12482.000777244568,0.0,-6362.467727042904,4076000,1,1000.0,18.89346,0.10263282060623169,0.07440062
4077,0.063658096,0.0053868527,1.6496851,12484.289346456528,0.0,-6377.523109492156,4077000,1,1000.0,19.155497,0.13907688856124878,0.063658096
4078,0.07749835,0.005356971,1.6507229,12486.599810361862,0.0,-6363.532869330717,4078000,1,1000.0,18.71634,0.6934601068496704,0.07749835
4079,0.054507803,0.0045771366,1.6506913,12488.897598981857,0.0,-6383.643294141755,4079000,1,1000.0,18.750189,0.10969233512878418,0.054507803
4080,0.1655828,0.011413989,1.6482402,12491.201235294342,0.0,-6402.255561899123,4080000,1,1000.0,18.138464,0.6184004545211792,0.1655828
4081,0.07877594,0.008048631,1.6454818,12493.507202148438,0.0,-6382.736470206594,4081000,1,1000.0,18.461315,0.09980636835098267,0.07877594
4082,0.06541374,0.00694614,1.647038,12495.813684940338,0.0,-6370.265981993141,4082000,1,1000.0,18.706715,0.2644386291503906,0.06541374
4083,0.07090286,0.007975787,1.6445935,12498.118891239166,0.0,-6363.398034156008,4083000,1,1000.0,18.836512,0.11602365970611572,0.07090286
4084,0.07105619,0.006057102,1.6436428,12500.408089637756,0.0,-6367.49216177223,4084000,1,1000.0,18.392883,0.5775547623634338,0.07105619
