#{"t_start": 1521290812.4643857, "env_id": "Walker2d-v2"}
r,l,t
6.058566,73,33.858522
-9.198309,116,33.997721
74.799089,158,34.173633
171.45598,139,34.291359
-4.239904,93,34.371674
45.713847,158,34.507748
49.911888,166,34.857485
54.291712,182,35.076813
-27.446353,207,35.289938
46.442021,194,35.494803
-2.447306,80,35.580518
25.653716,119,35.724449
-15.080463,131,35.879529
25.827126,290,36.391677
7.114563,75,36.482135
23.616557,171,36.686405
5.927466,114,36.822033
30.303092,112,36.951449
222.88334,131,37.059896
267.268708,170,37.384521
125.111734,270,37.694861
215.421415,157,37.848769
-47.415627,168,38.052043
29.974175,171,38.255937
202.270594,139,38.422819
40.127027,140,38.75752
-15.438341,120,38.903351
-5.822939,93,39.015981
259.798791,199,39.252563
-44.223321,150,39.432742
44.431527,179,39.649545
18.443482,131,39.807818
172.098035,326,40.37018
8.19946,142,40.538888
48.459717,308,40.895492
38.586769,210,41.068329
284.416185,291,41.537668
251.736145,149,41.716517
394.62282,315,42.090892
22.41667,113,42.225999
140.621247,353,42.815853
52.303943,155,43.000883
14.01806,93,43.111973
275.86055,161,43.303021
321.140642,222,43.567638
216.305589,139,43.731817
33.265506,170,43.936061
169.782488,299,44.457392
112.743196,329,44.849244
-8.241271,97,44.96482
26.549395,158,45.153643
-9.908117,92,45.263922
238.505542,383,45.901645
375.481472,215,46.14689
56.349025,152,46.276225
33.097248,210,46.44957
145.816139,283,46.896693
354.190953,304,47.258101
30.185566,149,47.434983
57.583716,126,47.585541
288.018087,183,47.80015
128.540848,314,48.336466
68.223686,168,48.532475
60.771492,233,48.777387
142.599363,291,49.103955
167.166278,315,49.656233
277.841215,173,49.862104
63.010581,154,50.047632
279.414016,207,50.294382
234.342408,119,50.435473
331.544033,255,50.910255
9.7017,154,51.096436
32.216417,128,51.250107
351.80415,245,51.544743
222.044718,137,51.709275
118.69968,281,52.047451
324.091239,234,52.495019
283.325822,268,52.818118
228.332462,166,53.015277
288.888693,168,53.218221
38.84849,196,53.454292
315.843118,230,53.910678
102.384012,215,54.169588
352.012235,260,54.482717
548.091065,469,55.216498
278.582718,324,55.604964
211.587647,115,55.744225
357.161081,201,55.98699
329.757711,258,56.463554
347.078399,230,56.741089
323.235147,183,56.961728
246.693462,190,57.190995
533.408164,493,57.965648
245.677712,143,58.137872
413.468461,269,58.464082
486.926301,444,58.999609
260.802811,138,59.333692
359.681153,195,59.569471
218.771552,133,59.730458
313.394161,194,59.964791
348.565379,313,60.341169
26.079407,154,60.693352
260.046948,188,60.920234
81.428711,299,61.280815
90.764987,348,61.701868
342.495861,207,62.127611
414.224328,271,62.45487
25.93628,210,62.70893
379.754396,234,62.989951
358.639877,207,63.239854
247.496899,159,63.600642
-4.17298,148,63.780364
360.549446,194,64.013337
101.301521,319,64.398007
142.535645,298,64.926282
70.736349,316,65.308595
394.246909,233,65.590374
306.681256,171,65.796169
681.772658,519,66.603811
19.815969,205,66.851642
170.718294,433,67.377064
68.45129,149,67.725666
515.52584,387,68.192675
11.997042,169,68.397435
390.183541,332,68.798375
105.875061,307,69.337736
403.731575,221,69.603717
363.363536,306,69.974526
74.52001,175,70.186598
9.081716,215,70.625036
342.49416,210,70.878227
365.392396,226,71.150381
466.369779,301,71.513485
82.566438,267,72.007712
127.998929,355,72.437185
605.037649,424,72.948589
533.267792,322,73.506663
386.395982,214,73.765093
310.177865,187,73.991874
-2.512513,150,74.17321
330.507654,193,74.406638
441.431336,242,74.879971
363.846468,202,75.124387
409.335324,263,75.443799
19.471293,159,75.635685
467.385043,336,76.211505
207.111954,419,76.717128
410.000747,234,76.999149
297.132949,153,77.183549
468.832591,460,77.906677
386.175319,163,78.102159
454.831591,259,78.415561
136.768574,268,78.741024
53.304651,187,79.155405
254.140198,199,79.395555
476.922694,339,79.804585
493.666126,315,80.185408
233.524224,496,80.950989
353.263868,199,81.190151
417.61741,253,81.497253
766.200924,813,82.646064
428.899055,230,82.923039
212.563391,435,83.626564
389.981518,303,83.991854
278.359303,155,84.179424
356.750503,222,84.447127
480.830689,432,85.136901
-36.765151,191,85.367769
441.623931,313,85.748913
510.999318,334,86.322794
383.616098,223,86.592496
582.782736,612,87.509752
31.273822,225,87.781461
496.650463,345,88.198636
3.842848,142,88.370014
308.828987,206,88.619257
74.426635,292,89.143866
470.643549,267,89.465342
295.415325,652,90.422076
321.900436,195,90.657248
594.362585,419,91.16158
190.379257,486,91.93912
68.837148,555,92.608608
399.531765,253,92.914648
80.895321,236,93.369207
80.629915,205,93.618874
260.412301,483,94.204092
402.604938,268,94.697464
626.162213,533,95.339586
294.762879,161,95.534468
240.224997,138,95.69924
639.661725,551,96.548864
79.444319,292,96.903239
683.067876,489,97.660653
400.963401,226,97.93389
99.318226,180,98.147686
245.443872,460,98.873734
547.662417,320,99.259891
73.13453,255,99.57004
756.151664,1000,100.957597
98.533787,233,101.242162
419.669009,260,101.723535
302.370897,556,102.399809
54.598202,301,102.763502
707.862126,1000,104.139635
358.501959,713,105.181857
368.805536,303,105.548117
361.949598,452,106.263314
293.236038,469,106.833619
272.812959,181,107.217733
375.444234,271,107.544425
197.638368,431,108.067995
628.443919,788,109.198258
113.21271,387,109.665668
393.260093,274,110.164995
906.097638,948,111.477726
725.290707,1000,112.863656
618.263476,995,114.064602
827.656617,1000,115.436777
466.739134,264,115.924703
620.775734,514,116.546067
507.254041,406,117.220153
383.891845,275,117.552232
486.461748,372,118.001923
735.654357,566,118.851872
690.016476,1000,120.22648
442.229642,783,121.349978
1000.546465,1000,122.721676
678.428517,1000,123.930512
247.752138,471,124.668979
589.31247,1000,126.059952
704.208299,1000,127.436078
376.483749,221,127.703377
325.528725,532,128.517157
477.576137,349,128.937564
456.942772,880,130.183245
114.949595,346,130.60333
775.708056,654,131.562315
30.602106,207,131.813668
554.892786,624,132.731975
625.044223,1000,134.118217
29.369595,244,134.414742
63.348233,333,134.818677
89.583454,327,135.215523
1.313612,258,135.693397
349.41878,246,135.991236
449.651303,907,137.256396
639.406615,1000,138.645636
488.567994,891,139.889836
235.876467,909,141.157536
724.872725,1000,142.547926
417.73578,308,142.920511
58.958351,311,143.298923
311.195757,296,143.655595
439.298618,367,144.263092
671.260302,1000,145.633676
658.068378,596,146.351501
615.53191,1000,147.742724
632.512809,1000,149.12237
792.950309,1000,150.498189
619.708909,1000,151.888238
