surrgain,EpRewMean,meankl,EpisodesSoFar,EpTrueRewMean,TimeElapsed,TimestepsSoFar,entloss,EpThisIter,EpLenMean,ev_tdlam_before,entropy,optimgain
0.16628125,0.80219537,0.0045420052,9302,435.85088351241666,16572.749227046967,710553,0.0,13,86.5,0.25354087352752686,23.69682,0.16628125
0.16215286,0.8214714,0.00551934,9314,429.88811314492705,16595.81468105316,711551,0.0,12,84.95,-0.02154386043548584,23.696615,0.16215286
0.16455041,0.75485384,0.005030608,9327,415.2993847473532,16618.464916944504,712601,0.0,13,81.775,-0.20834922790527344,23.695957,0.16455041
0.17077707,0.7119581,0.0051138485,9339,413.38245196152656,16640.976741075516,713586,0.0,12,81.825,0.36150217056274414,23.69662,0.17077707
0.20107107,0.69633424,0.0046826224,9351,412.4522140034372,16663.724225997925,714571,0.0,12,81.575,0.25141799449920654,23.69955,0.20107107
0.17508599,0.759452,0.004400039,9363,421.40238762273486,16686.547226190567,715587,0.0,12,82.75,0.18444615602493286,23.700327,0.17508599
0.20208633,0.79176295,0.005272413,9375,422.7583236627562,16709.198506116867,716588,0.0,12,82.25,0.15442651510238647,23.6976,0.20208633
0.20525745,0.84450567,0.004840806,9388,421.7776512540595,16746.513580083847,717611,0.0,13,81.9,0.1842694878578186,23.69682,0.20525745
0.29394934,0.9635933,0.0047615515,9402,405.2584237640498,16769.145383119583,718665,0.0,14,79.35,-0.01051628589630127,23.697256,0.29394934
0.2275246,0.91346854,0.004964291,9414,407.35955947046216,16793.34544301033,719714,0.0,12,80.775,-0.04161727428436279,23.697744,0.2275246
0.15174109,0.8567866,0.00470276,9426,410.8345551838253,16816.386965990067,720750,0.0,12,82.35,-0.46251094341278076,23.699583,0.15174109
0.2971254,0.74971485,0.005651846,9439,415.4296224241366,16839.128049135208,721802,0.0,13,83.075,0.45330530405044556,23.699345,0.2971254
0.19221485,0.805182,0.0049094083,9451,425.68751422465357,16861.984512090683,722824,0.0,12,84.5,0.05672091245651245,23.69877,0.19221485
0.26347667,0.95682317,0.005679985,9463,420.65730752432484,16884.77936720848,723791,0.0,12,82.725,0.159382164478302,23.69974,0.26347667
0.4980613,1.0085647,0.005490571,9476,420.5345325394916,16907.38593506813,724856,0.0,13,82.625,0.5251010656356812,23.700527,0.4980613
0.74570245,1.1580101,0.007774612,9489,416.62144927945303,16930.22036910057,725954,0.0,13,82.875,0.2602236270904541,23.698864,0.74570245
0.1779109,1.1972231,0.005348388,9501,425.30613039518784,16953.06823706627,727004,0.0,12,84.7,-0.022130250930786133,23.701206,0.1779109
0.1793026,0.9640247,0.0048957644,9513,428.48710182515333,16975.860109090805,728036,0.0,12,85.05,0.6751329600811005,23.69974,0.1793026
0.18836993,0.8961191,0.004968686,9526,427.04803552487664,16998.641614198685,729093,0.0,13,84.45,-0.3266773223876953,23.69926,0.18836993
0.17591454,0.8361462,0.004214851,9540,415.5573167133849,17021.75916004181,730198,0.0,14,81.8,0.1830807328224182,23.698244,0.17591454
0.13529393,0.7664854,0.00495142,9552,413.4479331412969,17044.809657096863,731206,0.0,12,81.925,-1.5964696407318115,23.697918,0.13529393
0.24550988,0.75004184,0.0050337617,9564,429.0789598015079,17067.915303230286,732301,0.0,12,85.1,0.18890094757080078,23.69739,0.24550988
0.18565641,0.7739932,0.0050699124,9577,421.7643311614047,17091.173269033432,733330,0.0,13,83.85,-0.08694672584533691,23.69528,0.18565641
0.16145128,0.91243523,0.005178049,9590,418.49850079109774,17114.163370132446,734377,0.0,13,83.525,-0.1451965570449829,23.695833,0.16145128
0.17434712,0.78265774,0.004559303,9604,399.18422087415126,17136.94517016411,735448,0.0,14,78.675,-0.033423423767089844,23.695835,0.17434712
0.15723428,0.79904765,0.0047566798,9616,404.9673392362509,17159.7458422184,736459,0.0,12,80.5,0.06835728883743286,23.696737,0.15723428
0.18832254,0.71981204,0.0048998822,9628,413.27800025569684,17182.949998140335,737516,0.0,12,82.025,-0.10144388675689697,23.696423,0.18832254
0.17452283,0.6914716,0.0051233075,9642,415.39290599177,17205.914355278015,738599,0.0,14,81.95,0.10871756076812744,23.695278,0.17452283
0.46617058,0.8026209,0.0058335233,9655,405.9779642845043,17228.638329029083,739584,0.0,13,80.55,-0.2169342041015625,23.695637,0.46617058
0.206234,0.73983306,0.0045742737,9668,390.4953194746483,17251.323084115982,740577,0.0,13,76.525,0.24680322408676147,23.695925,0.206234
0.6682384,0.9355866,0.005039694,9681,380.7743232636408,17274.14154815674,741598,0.0,13,76.4,-0.0022814273834228516,23.696127,0.6682384
0.21641596,0.9562526,0.0058014086,9693,397.4851275317952,17296.758516073227,742603,0.0,12,79.25,-0.40231454372406006,23.696163,0.21641596
0.21003582,0.88862705,0.0049949912,9706,407.56140010137193,17319.75200200081,743719,0.0,13,81.775,0.05622619390487671,23.69567,0.21003582
0.16634062,0.6561719,0.0051467055,9719,420.2098172080388,17342.45051431656,744765,0.0,13,83.25,0.032372236251831055,23.695812,0.16634062
0.24622525,0.6348373,0.0058918674,9733,405.26587479256165,17365.229949235916,745799,0.0,14,79.9,0.06699830293655396,23.693521,0.24622525
0.16243257,0.62082124,0.00570026,9746,393.3169266274566,17388.03348135948,746852,0.0,13,78.325,-0.1840277910232544,23.692392,0.16243257
0.23223999,0.6880541,0.004556972,9759,391.1881999697724,17410.830462932587,747875,0.0,13,77.75,0.07345712184906006,23.690298,0.23223999
0.15803725,0.5955442,0.0048456425,9772,396.5866166140322,17433.561141967773,748866,0.0,13,79.2,0.13905245065689087,23.688833,0.15803725
0.25758475,0.82512933,0.0054358197,9784,391.5828035031338,17456.233246326447,749890,0.0,12,78.925,0.0559045672416687,23.686483,0.25758475
0.17963764,0.87697256,0.00468482,9797,405.48139329655015,17479.018523216248,750962,0.0,13,81.15,0.24347126483917236,23.685545,0.17963764
0.24564445,0.8840416,0.0049755974,9810,407.4424165438337,17501.75363302231,751973,0.0,13,81.375,0.33404403924942017,23.68688,0.24564445
0.1869247,0.8367591,0.007157373,9822,409.64389170682153,17524.5770611763,752952,0.0,12,80.75,-0.1347975730895996,23.684244,0.1869247
0.2008839,0.65073174,0.0049733985,9835,399.330853577663,17547.303292274475,753988,0.0,13,79.075,0.18914306163787842,23.684725,0.2008839
0.16243704,0.6376365,0.0050454144,9847,415.17178794766534,17570.029628276825,755021,0.0,12,82.9,0.26166200637817383,23.684895,0.16243704
0.3095293,1.0817852,0.006073744,9859,416.74891343558886,17592.88046002388,756026,0.0,12,83.175,-0.005163669586181641,23.685017,0.3095293
0.16873056,1.0088303,0.0055644554,9871,429.1612107036327,17615.80775117874,757070,0.0,12,85.225,-0.36295580863952637,23.685192,0.16873056
0.21759678,1.0849574,0.0059855254,9884,425.2344077310947,17638.565075159073,758167,0.0,13,84.45,-0.29695022106170654,23.68278,0.21759678
0.19300832,0.6499633,0.0050680637,9898,415.2722429589139,17661.261888980865,759224,0.0,14,82.625,-0.45259416103363037,23.682772,0.19300832
0.2657495,0.6827878,0.00556006,9909,418.9060002548969,17684.140869140625,760202,0.0,11,83.1,-0.07445967197418213,23.685068,0.2657495
0.17644215,0.62336254,0.0054276045,9920,433.5022352503323,17707.001860141754,761189,0.0,11,84.95,-0.42046988010406494,23.683926,0.17644215
0.16436136,0.63601196,0.006026375,9931,441.68409064682766,17729.68637418747,762149,0.0,11,86.875,0.18274158239364624,23.681639,0.16436136
0.18635237,0.7337065,0.0049169306,9942,449.28908066006034,17752.44348216057,763137,0.0,11,88.15,0.07092422246932983,23.680624,0.18635237
0.6053674,0.903728,0.0072368593,9954,443.8333874105394,17775.5031580925,764174,0.0,12,87.7,-0.023116707801818848,23.678722,0.6053674
0.15715551,0.9820026,0.0052609732,9966,452.760501327895,17798.15491104126,765273,0.0,12,90.85,-0.13719427585601807,23.679554,0.15715551
0.23796783,0.9565129,0.005083232,9977,440.76034867178487,17820.91400718689,766253,0.0,11,87.85,0.12946248054504395,23.68051,0.23796783
0.14128825,0.9173754,0.005973747,9990,423.01301050923246,17843.592925310135,767257,0.0,13,84.825,-0.6202007532119751,23.679686,0.14128825
0.15666658,0.67098707,0.005078109,10003,418.49105427048096,17866.245641231537,768295,0.0,13,83.525,-0.8821604251861572,23.680208,0.15666658
0.275744,0.76319706,0.005142414,10015,407.44630104273926,17888.902051210403,769331,0.0,12,81.85,0.33995121717453003,23.68298,0.275744
0.23463246,0.9074003,0.0049986574,10029,392.20332716247015,17911.42037820816,770370,0.0,14,79.575,-0.016018986701965332,23.683554,0.23463246
0.18429358,0.93547094,0.005148461,10041,410.5767112777682,17934.177484035492,771407,0.0,12,82.35,-0.1543257236480713,23.68051,0.18429358
0.15410025,0.7338365,0.0052359146,10054,398.23167304306315,17956.980286359787,772427,0.0,13,79.625,-0.7591313123703003,23.683561,0.15410025
0.2363218,0.8253809,0.0050554117,10065,419.12396410572364,17979.94396519661,773429,0.0,11,84.075,-0.03069591522216797,23.685017,0.2363218
0.19421104,0.80360204,0.0054862606,10076,435.572882445974,18002.682939291,774399,0.0,11,87.4,0.18289250135421753,23.684528,0.19421104
0.15917897,0.82015455,0.0050062463,10089,432.1478189413889,18025.946001291275,775445,0.0,13,86.5,-0.31952667236328125,23.685019,0.15917897
0.16420929,0.6597267,0.0057907393,10101,417.99879059794165,18049.090012311935,776429,0.0,12,83.175,-0.4918595552444458,23.68571,0.16420929
0.1680265,0.59069484,0.005298859,10114,411.8031914087254,18071.709936141968,777499,0.0,13,81.825,0.27745628356933594,23.68571,0.1680265
0.14756534,0.5621526,0.005520301,10127,408.01120794183396,18094.678042173386,778534,0.0,13,81.625,-0.7651476860046387,23.68453,0.14756534
0.16347909,0.58986646,0.0052251033,10141,391.04136811941163,18117.16505599022,779562,0.0,14,78.325,0.06800556182861328,23.685703,0.16347909
0.20793246,0.5720269,0.0051038954,10153,388.32862524023795,18139.904106140137,780563,0.0,12,78.3,0.1266111135482788,23.685673,0.20793246
0.2579353,0.5617606,0.005269356,10166,394.3967992019296,18162.707990169525,781585,0.0,13,78.575,0.138066828250885,23.685055,0.2579353
0.3886298,0.59506094,0.00583136,10179,406.3882173364022,18185.53362607956,782642,0.0,13,81.0,0.09748995304107666,23.687496,0.3886298
0.165156,0.55916417,0.006093857,10192,400.02822792663864,18208.015129089355,783644,0.0,13,79.225,0.006094038486480713,23.68746,0.165156
0.18949133,0.6017977,0.004847812,10202,425.03313811668994,18230.868173122406,784617,0.0,10,83.85,0.0721900463104248,23.688313,0.18949133
0.21981175,0.64207757,0.004132526,10216,413.90783809930997,18253.64087820053,785651,0.0,14,81.925,0.18824267387390137,23.6875,0.21981175
0.17322552,0.6749403,0.005449501,10229,411.11751227711363,18276.21708703041,786659,0.0,13,81.525,0.0031113624572753906,23.687654,0.17322552
0.17875895,0.6347934,0.0068178317,10240,401.84008446712164,18299.095433950424,787648,0.0,11,80.025,-0.43090057373046875,23.686857,0.17875895
0.16080192,0.61430943,0.004899438,10252,412.3763823725685,18322.059700012207,788617,0.0,12,81.3,0.4221693277359009,23.681631,0.16080192
0.28818354,0.5367458,0.005392215,10265,416.474088772674,18344.76620411873,789670,0.0,13,82.775,-0.15686023235321045,23.679646,0.28818354
0.19045097,0.53498286,0.0050336253,10277,405.9008201079758,18367.472907066345,790632,0.0,12,80.8,-0.6766554117202759,23.680136,0.19045097
0.17393811,0.55733967,0.004914202,10289,398.97261381249893,18390.52291727066,791624,0.0,12,80.525,0.2663044333457947,23.679201,0.17393811
0.16918418,0.61186635,0.005333323,10301,400.481180863049,18413.193238019943,792634,0.0,12,81.325,0.46365678310394287,23.680172,0.16918418
0.14587003,0.69113284,0.005413349,10312,426.46622504978995,18435.786453962326,793653,0.0,11,86.15,-0.8828102350234985,23.6805,0.14587003
0.15459336,0.7413885,0.005083449,10325,427.10760039183424,18459.91916012764,794710,0.0,13,85.75,-1.9213783740997314,23.679676,0.15459336
0.15236664,0.6594453,0.005545174,10339,407.7958069472289,18482.417594194412,795756,0.0,14,81.425,-0.25370776653289795,23.680502,0.15236664
0.16171616,0.57326794,0.0049876664,10352,393.02152311578175,18505.10995411873,796808,0.0,13,78.875,-0.33787786960601807,23.681162,0.16171616
0.43260896,0.81485116,0.0061308346,10365,387.94043267454225,18527.671671152115,797833,0.0,13,78.075,0.1816844344139099,23.68212,0.43260896
0.17006679,0.8310114,0.00540868,10378,399.9576113734652,18550.525903224945,798869,0.0,13,80.725,-0.4658921957015991,23.682262,0.17006679
0.17562655,0.7503375,0.0051230183,10390,397.89685170675926,18573.68064713478,799835,0.0,12,79.675,-1.1971559524536133,23.682255,0.17562655
0.18455386,0.5339483,0.004870848,10401,421.00780927870176,18596.06149506569,800859,0.0,11,84.075,-0.2762264013290405,23.681517,0.18455386
0.2977655,0.63565886,0.004299433,10413,422.44414824964014,18618.890406131744,801858,0.0,12,84.3,0.0885854959487915,23.681997,0.2977655
0.17613524,0.7125963,0.0050849374,10426,439.4572812545819,18641.819199085236,802960,0.0,13,86.6,-0.28243517875671387,23.681164,0.17613524
0.17549764,0.69308716,0.004905202,10437,436.77837991244326,18664.689273118973,803943,0.0,11,86.3,0.3021191358566284,23.681479,0.17549764
0.16885424,0.6715172,0.005612151,10450,421.5703296635846,18687.477746248245,804979,0.0,13,84.5,-0.23460781574249268,23.68066,0.16885424
0.17156711,0.58864117,0.005259117,10462,418.74959664854504,18710.3385682106,805996,0.0,12,84.675,0.12371975183486938,23.680788,0.17156711
0.17229667,0.699156,0.005225005,10474,413.28795385621254,18732.824089050293,807025,0.0,12,84.725,-0.08028364181518555,23.68051,0.17229667
0.19985549,0.7410711,0.006235932,10487,416.60856583330553,18755.562412023544,808100,0.0,13,84.65,0.0735694169998169,23.679523,0.19985549
0.20240669,0.82271326,0.0052527795,10499,415.5783461594472,18778.063741207123,809143,0.0,12,84.25,0.0014008283615112305,23.682486,0.20240669
0.14051118,0.8178336,0.0053497176,10511,421.5529786696858,18801.1564412117,810162,0.0,12,84.6,-0.2946099042892456,23.681637,0.14051118
0.74241173,0.8127848,0.0057597677,10524,413.37891629630155,18824.3543241024,811185,0.0,13,83.625,-0.4152296781539917,23.680338,0.74241173
0.20412967,0.8027589,0.004851397,10537,416.29592116718703,18847.175389289856,812264,0.0,13,83.825,0.2639583945274353,23.680662,0.20412967
0.16129827,0.6677704,0.00495253,10549,403.9739501941637,18870.209052324295,813249,0.0,12,81.45,-0.40768516063690186,23.679045,0.16129827
0.1922509,0.6669272,0.0043485304,10562,411.1390240976745,18892.70948410034,814328,0.0,13,82.65,0.34574031829833984,23.679209,0.1922509
0.18876038,0.62484694,0.005884404,10574,409.1692607099594,18915.71980905533,815360,0.0,12,82.925,0.12394052743911743,23.680666,0.18876038
0.20544824,0.6486692,0.0053145597,10586,416.4022955048651,18938.62407231331,816379,0.0,12,84.35,-0.3600907325744629,23.68115,0.20544824
0.21381724,0.60120356,0.005038922,10599,412.26991566540573,18961.62391924858,817429,0.0,13,83.3,0.04647129774093628,23.67985,0.21381724
0.3003697,0.6336894,0.005221775,10611,414.6881658643598,18984.798835992813,818378,0.0,12,83.5,0.010351359844207764,23.679035,0.3003697
0.18115968,0.55915725,0.004770904,10624,404.8173728922961,19008.061155080795,819404,0.0,13,80.8,0.22304153442382812,23.677898,0.18115968
0.19400254,0.62294275,0.005638444,10635,411.98335668836535,19046.63910508156,820375,0.0,11,81.35,0.08215630054473877,23.677235,0.19400254
0.20036697,0.58853126,0.006068445,10647,419.41088857077773,19069.320306301117,821390,0.0,12,83.15,-0.18577253818511963,23.677889,0.20036697
0.21392307,0.66861546,0.0062688123,10659,434.07864663710154,19092.35227417946,822446,0.0,12,85.975,0.08335256576538086,23.677206,0.21392307
0.14327526,0.55902874,0.0056136716,10671,440.7105865812335,19114.952978134155,823442,0.0,12,87.15,-0.015481710433959961,23.675655,0.14327526
0.17974824,0.49762863,0.0043755863,10684,424.034398068649,19137.637246370316,824506,0.0,13,83.5,0.1890508532524109,23.675253,0.17974824
0.21744937,0.5266713,0.0063253706,10697,405.50894746989053,19160.434368133545,825491,0.0,13,80.55,-0.22006213665008545,23.67712,0.21744937
0.17089412,0.5367101,0.0049368013,10708,410.8957013998981,19183.489794015884,826510,0.0,11,83.325,0.2498706579208374,23.679325,0.17089412
0.23819138,0.7744229,0.005144438,10721,401.834794626803,19206.53572201729,827531,0.0,13,82.025,0.011169016361236572,23.679045,0.23819138
0.18364926,0.7535142,0.004902402,10733,408.8862102168721,19229.449769973755,828543,0.0,12,83.525,0.4212337136268616,23.676725,0.18364926
0.23225807,0.7678455,0.0053981664,10746,405.4968322344713,19252.196872234344,829580,0.0,13,81.1,0.17729288339614868,23.675455,0.23225807
0.1217918,0.5502289,0.0051593967,10758,410.19968409428213,19274.85275697708,830566,0.0,12,81.875,-1.2271857261657715,23.673985,0.1217918
0.16049844,0.47304115,0.005552302,10772,394.6677418191213,19297.83061313629,831630,0.0,14,78.875,-0.15859735012054443,23.67496,0.16049844
0.19219214,0.44625387,0.005473572,10785,394.69101575227313,19320.676599025726,832654,0.0,13,78.625,0.023500025272369385,23.675138,0.19219214
0.14864022,0.5509211,0.005243048,10797,401.41432737040293,19343.627200126648,833674,0.0,12,79.525,-1.0727179050445557,23.67465,0.14864022
0.24483973,0.60889435,0.0052466528,10809,413.70204632167844,19366.371673107147,834653,0.0,12,81.55,0.037835776805877686,23.672884,0.24483973
0.18453868,0.58954465,0.0058925073,10824,410.059338180815,19389.08252310753,835790,0.0,15,80.625,-0.21857845783233643,23.672985,0.18453868
1.2142532,0.6632226,0.0060730083,10838,391.58345613090097,19411.77942299843,836862,0.0,14,77.3,0.07287287712097168,23.676891,1.2142532
0.20520388,0.6784215,0.0056781853,10851,383.5967279359311,19434.64919924736,837875,0.0,13,75.575,-0.18672382831573486,23.676311,0.20520388
0.19318116,0.7948035,0.0051676803,10862,407.2631592807114,19458.09280514717,838853,0.0,11,79.775,-0.4552896022796631,23.680185,0.19318116
0.34271872,0.75788856,0.0060859113,10875,406.91023402458217,19481.06796693802,839878,0.0,13,80.525,0.07783949375152588,23.680302,0.34271872
0.1974408,0.6469835,0.0055352952,10888,414.9470798346043,19503.752271175385,840942,0.0,13,82.675,0.025926291942596436,23.680134,0.1974408
0.29749957,0.5689744,0.006298654,10900,418.9284438329963,19526.669800281525,841996,0.0,12,83.925,0.10864925384521484,23.681028,0.29749957
0.18840061,0.5703372,0.0047353953,10912,429.2069810669407,19549.459604024887,843060,0.0,12,85.125,-0.03210437297821045,23.678587,0.18840061
0.30725038,0.65832204,0.004964282,10925,425.6013406919739,19572.316325187683,844120,0.0,13,84.975,0.18272364139556885,23.678555,0.30725038
0.1619378,0.69070196,0.006241218,10939,403.4803236508811,19595.098415136337,845134,0.0,14,80.15,-0.54543137550354,23.679323,0.1619378
0.25124285,0.7870012,0.005566665,10950,416.17516137167115,19618.209316253662,846179,0.0,11,83.025,0.28716540336608887,23.679533,0.25124285
0.14793491,0.64576685,0.0050810804,10962,417.098213746468,19641.491945028305,847227,0.0,12,84.075,-0.34109044075012207,23.678701,0.14793491
0.18998528,0.6141692,0.004770278,10975,420.5428964513156,19664.60605120659,848268,0.0,13,84.7,0.2817929983139038,23.681112,0.18998528
0.16021201,0.5239721,0.004758275,10986,430.29615238304757,19687.50272321701,849265,0.0,11,86.675,0.2214990258216858,23.680143,0.16021201
0.22797258,0.5318697,0.0057958113,10999,422.00963584811217,19710.239196300507,850307,0.0,13,84.075,0.1563205122947693,23.67677,0.22797258
0.2304042,0.55206877,0.004829945,11011,425.7839846179053,19733.05581521988,851348,0.0,12,84.475,-0.19674134254455566,23.677694,0.2304042
0.18063343,0.60486776,0.0049096467,11023,421.5285602202742,19756.701726198196,852322,0.0,12,84.575,0.36915773153305054,23.679035,0.18063343
0.15292397,0.59147596,0.0055802986,11035,421.4764102786984,19779.1143450737,853349,0.0,12,84.475,0.04718250036239624,23.67728,0.15292397
0.25533617,0.6781415,0.0059200134,11047,423.5242962988941,19801.993086338043,854397,0.0,12,84.8,-0.043591856956481934,23.677723,0.25533617
0.19060417,0.6376003,0.0050170007,11060,417.6234229532232,19824.80121922493,855423,0.0,13,83.25,0.3140886425971985,23.677898,0.19060417
0.19354671,0.7209319,0.0047668777,11072,416.0477426987756,19847.935749053955,856378,0.0,12,82.6,-0.2186141014099121,23.673704,0.19354671
0.15797326,0.5917687,0.0063708285,11084,402.34226837813424,19870.636470079422,857345,0.0,12,79.925,-0.21592140197753906,23.672688,0.15797326
0.18237923,0.55049706,0.0054232283,11097,398.1763446315269,19893.749049186707,858377,0.0,13,79.35,-0.09431183338165283,23.671711,0.18237923
0.3090408,0.66335046,0.0059395297,11109,410.9415649355652,19916.768366098404,859468,0.0,12,82.15,0.24198627471923828,23.673014,0.3090408
0.14739266,0.6564782,0.006045774,11121,413.48543768594027,19939.47160220146,860444,0.0,12,83.075,-0.41620934009552,23.672884,0.14739266
0.17187922,0.67616636,0.0053118425,11134,419.48093896783405,19962.17971920967,861470,0.0,13,83.55,0.014460146427154541,23.67233,0.17187922
0.1653979,0.6664296,0.0052397815,11148,406.1798720161447,19984.8406791687,862573,0.0,14,80.45,-0.6953719854354858,23.670773,0.1653979
0.23789193,0.74258816,0.0051826574,11160,411.12158331516423,20007.66352415085,863617,0.0,12,81.425,0.33428698778152466,23.670368,0.23789193
0.18281731,0.7998369,0.005177916,11172,418.5355893554223,20030.373929977417,864619,0.0,12,82.4,0.3062259554862976,23.670078,0.18281731
0.19053793,0.6629422,0.0045553017,11186,414.4190389337038,20053.279679059982,865700,0.0,14,82.45,0.027871310710906982,23.671354,0.19053793
0.28623146,0.6299265,0.0059283627,11198,409.1278714508576,20076.105803012848,866722,0.0,12,82.45,-0.08034384250640869,23.669392,0.28623146
0.16090466,0.59558773,0.005394593,11210,395.74741316467805,20098.891641139984,867700,0.0,12,80.275,-0.7278659343719482,23.669079,0.16090466
0.18859513,0.53847754,0.005011268,11222,406.68946610795945,20121.57398915291,868653,0.0,12,82.1,-0.2529486417770386,23.671885,0.18859513
0.18181792,0.49207324,0.005074847,11235,404.30633933308616,20144.579309225082,869731,0.0,13,80.9,-0.8338971138000488,23.671865,0.18181792
0.16992289,0.45411673,0.0053988616,11247,405.5002102261143,20167.237961292267,870740,0.0,12,81.425,-0.6053392887115479,23.669924,0.16992289
0.4457159,0.5466711,0.0057816063,11259,418.209580757483,20189.943783283234,871755,0.0,12,82.85,-0.025606274604797363,23.669565,0.4457159
0.16850527,0.53443444,0.00640231,11271,430.96629302347867,20212.567286014557,872799,0.0,12,84.75,0.0070497989654541016,23.66991,0.16850527
0.16326131,0.61641616,0.0054655517,11283,431.2666312857324,20235.399959087372,873821,0.0,12,84.925,0.2902517318725586,23.669796,0.16326131
0.19000551,0.5910399,0.00555994,11295,433.8236248256786,20258.3702750206,874880,0.0,12,86.175,0.48507624864578247,23.668455,0.19000551
0.23363265,0.6677393,0.0059035225,11307,419.59295542971086,20281.40077328682,875866,0.0,12,84.4,-0.033820152282714844,23.66699,0.23363265
0.19390547,0.65472984,0.0049009942,11320,411.759473942321,20304.1797041893,876893,0.0,13,83.1,-0.3646061420440674,23.668934,0.19390547
0.15862742,0.6120895,0.0053127212,11332,414.5367728775062,20327.274528980255,877916,0.0,12,83.775,-0.3650246858596802,23.66882,0.15862742
0.15184018,0.56263053,0.004808448,11345,409.1015857818041,20350.135063171387,878975,0.0,13,82.125,0.24305063486099243,23.667805,0.15184018
0.14832264,0.47458744,0.005192508,11358,405.6527433581808,20373.071336984634,879992,0.0,13,81.8,-1.6749966144561768,23.667973,0.14832264
0.17299253,0.39683744,0.0046542287,11371,388.68291164380935,20395.762936115265,880989,0.0,13,78.55,0.15869629383087158,23.669962,0.17299253
0.14978813,0.43611962,0.005323907,11383,395.8785224931621,20418.670566082,881959,0.0,12,79.075,-0.3622405529022217,23.667484,0.14978813
0.6132897,0.61205924,0.0064443336,11395,397.01739682644745,20441.515322208405,882951,0.0,12,79.45,0.095389723777771,23.666668,0.6132897
0.23178512,0.655482,0.005953755,11408,402.9411567031331,20464.686886310577,884002,0.0,13,80.425,0.294558584690094,23.66907,0.23178512
0.17713673,0.6928067,0.0054339888,11420,413.4005084841292,20487.62375020981,885035,0.0,12,83.175,0.2183334231376648,23.66615,0.17713673
0.21213135,0.5624337,0.005092767,11433,402.1373314539425,20510.50021505356,886032,0.0,13,80.775,0.24682825803756714,23.66406,0.21213135
0.24537428,0.7475886,0.0056353426,11445,412.2826818710787,20533.473234176636,887076,0.0,12,82.6,0.2024918794631958,23.660635,0.24537428
0.1726805,0.74001455,0.00506906,11457,401.88644891270167,20556.31086730957,888059,0.0,12,79.9,-0.2512298822402954,23.662952,0.1726805
0.14147526,0.72743404,0.005533031,11469,408.5343913229219,20579.11408829689,889012,0.0,12,82.0,-0.8179478645324707,23.662638,0.14147526
0.16631065,0.45726687,0.005269868,11481,406.42693165236426,20602.002640247345,890026,0.0,12,81.55,-0.06633174419403076,23.662762,0.16631065
0.15175445,0.4798301,0.0054929657,11494,401.1653004555929,20624.721234321594,891027,0.0,13,81.075,-0.5764821767807007,23.662754,0.15175445
0.16643444,0.6062927,0.004696505,11507,408.54021272983175,20647.67782020569,892100,0.0,13,81.45,0.22566038370132446,23.661945,0.16643444
0.16498113,0.6370153,0.004671742,11518,412.87471096164427,20670.217247009277,893097,0.0,11,82.95,-0.2643238306045532,23.66309,0.16498113
0.240079,0.6434699,0.006351492,11531,415.62492504823183,20692.88371014595,894160,0.0,13,83.625,0.11205869913101196,23.662922,0.240079
0.20787229,0.582449,0.0055107307,11544,421.18915162452885,20715.95099902153,895249,0.0,13,84.975,-0.36626124382019043,23.662466,0.20787229
0.16174962,0.5241556,0.005060595,11555,420.2955599232152,20738.836350917816,896197,0.0,11,84.3,0.0394710898399353,23.660488,0.16174962
0.31456617,0.5592659,0.005332602,11567,429.678439262373,20762.0528151989,897231,0.0,12,86.25,-0.044064879417419434,23.660635,0.31456617
0.13884485,0.514822,0.0058054407,11579,430.46768567819254,20784.86420416832,898233,0.0,12,85.475,-1.580167531967163,23.659336,0.13884485
0.15678501,0.52804357,0.005927371,11592,416.7520588273677,20807.73439002037,899239,0.0,13,83.275,-0.751537561416626,23.657703,0.15678501
0.19049518,0.4940156,0.0059279003,11605,412.5423648496062,20831.03308415413,900281,0.0,13,81.125,0.006954610347747803,23.655926,0.19049518
0.18143393,0.47846374,0.0048261,11618,407.2730985183713,20853.676408052444,901383,0.0,13,80.375,-0.49882054328918457,23.655437,0.18143393
0.17270195,0.49419808,0.004510075,11631,413.4131316369718,20876.729604244232,902400,0.0,13,81.025,0.21378034353256226,23.652342,0.17270195
0.2850833,0.68843675,0.0051757097,11643,413.30689426742185,20899.60067296028,903348,0.0,12,81.375,-0.02720355987548828,23.655771,0.2850833
0.1526002,0.64710855,0.005067066,11655,406.6847993487959,20922.252539157867,904402,0.0,12,80.875,-0.14514470100402832,23.658245,0.1526002
0.21009769,0.7673448,0.0053756014,11668,405.14066719191004,20945.065474033356,905392,0.0,13,80.975,-0.14844262599945068,23.656124,0.21009769
0.18261477,0.6498243,0.004742863,11680,408.0635791958648,20967.836141109467,906369,0.0,12,81.825,-0.08469128608703613,23.65807,0.18261477
0.2174761,0.6779772,0.0052510174,11693,394.0769139662186,20990.32603907585,907373,0.0,13,78.4,-0.031595826148986816,23.658041,0.2174761
0.1996805,0.61138904,0.0055858092,11705,407.41168448796424,21013.1022939682,908361,0.0,12,81.125,-0.3186684846878052,23.657093,0.1996805
0.22916056,0.58384234,0.0055472655,11718,397.59885125797445,21035.941996097565,909365,0.0,13,78.95,0.19153517484664917,23.656252,0.22916056
0.1794531,0.5316818,0.0054261326,11729,408.1404331205065,21058.9865090847,910326,0.0,11,80.5,0.09618616104125977,23.65736,0.1794531
