EpThisIter,TimeElapsed,TimestepsSoFar,EpisodesSoFar,EpTrueRewMean,ev_tdlam_before,entloss,surrgain,optimgain,EpRewMean,meankl,EpLenMean,entropy
11,5387.464164018631,205340,2826,397.19359640008406,0.6185685098171234,0.0,0.17099717,0.17099717,4.5138974,0.0042380085,85.65,23.90527
12,5409.2606110572815,206404,2838,398.7356369323346,0.7258397042751312,0.0,0.14336205,0.14336205,4.3076334,0.003851756,85.75,23.90385
11,5431.184730052948,207487,2849,429.198350030798,0.7028997540473938,0.0,0.18196726,0.18196726,4.557425,0.004101591,92.35,23.90609
9,5453.1479139328,208504,2858,450.9203935463337,0.5031268298625946,0.0,0.16340339,0.16340339,4.749208,0.0042560427,97.2,23.904306
12,5475.004284143448,209589,2870,446.7251798404771,0.734611451625824,0.0,0.15569185,0.15569185,4.595456,0.0044741426,96.25,23.902504
12,5496.879514217377,210630,2882,454.9802780505952,0.5954030454158783,0.0,0.18813933,0.18813933,4.801639,0.0045310697,97.025,23.906118
12,5518.705330848694,211607,2894,407.1070620718438,0.6934511363506317,0.0,0.13644691,0.13644691,4.261832,0.003893442,86.3,23.90869
11,5540.57370018959,212680,2905,419.4562392182537,0.7517712563276291,0.0,0.13957617,0.13957617,4.2463517,0.0040343064,88.3,23.906746
10,5562.697882175446,213592,2915,422.8054374055167,0.7088941633701324,0.0,0.15900552,0.15900552,4.385661,0.004163483,89.175,23.909513
12,5584.584068059921,214606,2927,434.5391404791768,0.7602245062589645,0.0,0.14162159,0.14162159,4.3349695,0.004188574,90.525,23.908531
13,5606.385822057724,215644,2940,418.81203811614375,0.8096348494291306,0.0,0.15172957,0.15172957,4.18604,0.003852787,87.85,23.906088
12,5628.957712173462,216708,2952,402.7728321279768,0.7802473455667496,0.0,0.15176645,0.15176645,3.773709,0.0042008106,84.9,23.905792
12,5650.687294960022,217871,2964,408.8193014416624,0.7530174255371094,0.0,0.15155448,0.15155448,3.7503648,0.0042346935,87.35,23.904163
10,5672.634679079056,218882,2974,435.1399974063637,0.5601694285869598,0.0,0.17618567,0.17618567,4.04156,0.0046212394,92.8,23.904266
11,5694.649898052216,219925,2985,453.9179618607667,0.7429183721542358,0.0,0.1507526,0.1507526,4.22088,0.0046477015,97.125,23.90433
14,5716.70130610466,220941,2999,412.5877762973381,0.796369343996048,0.0,0.15038335,0.15038335,3.747947,0.003924967,87.6,23.906576
11,5739.025095939636,221936,3010,404.240954036522,0.42835819721221924,0.0,0.161946,0.161946,3.6548705,0.004100126,86.575,23.907188
12,5760.9732320308685,222973,3022,394.2531365301969,0.5648973286151886,0.0,0.15240811,0.15240811,3.5115616,0.004184179,84.675,23.9082
11,5783.666400909424,224001,3033,403.6773810418912,0.7065486311912537,0.0,0.17793459,0.17793459,3.6164138,0.004420581,87.175,23.908731
11,5806.0904109478,224929,3044,415.2028889601726,0.7478359043598175,0.0,0.14155456,0.14155456,3.6082344,0.0040256362,88.925,23.908825
12,5828.3008670806885,226000,3056,409.2650546667878,0.7613099813461304,0.0,0.16729015,0.16729015,3.520392,0.004069153,87.425,23.906614
11,5853.275927066803,227007,3067,414.7040990900139,0.7589998245239258,0.0,0.16647868,0.16647868,3.3640618,0.0040391926,90.025,23.905924
12,5875.141153097153,227980,3079,405.754652836755,0.531343936920166,0.0,0.24009567,0.24009567,3.3762755,0.0049588727,88.525,23.904753
12,5897.10600399971,229084,3091,402.71987335579144,0.62199267745018,0.0,0.15026641,0.15026641,3.3812988,0.004037278,88.875,23.905632
11,5919.04931306839,230066,3102,402.5580240490702,0.5293177962303162,0.0,0.34283158,0.34283158,3.5677102,0.004903962,88.775,23.904423
11,5941.161679029465,231160,3113,423.219833844956,0.5876197218894958,0.0,0.16467202,0.16467202,3.746282,0.004124494,93.375,23.90625
11,5964.021461009979,232256,3124,438.28333223681994,0.5042323470115662,0.0,0.21928337,0.21928337,3.913599,0.0058299312,95.475,23.906086
9,5986.067390918732,233240,3133,454.9266032935695,0.6503264605998993,0.0,0.17415005,0.17415005,3.953978,0.0041028806,98.85,23.905886
10,6007.954846858978,234170,3143,468.10386950742594,0.692697137594223,0.0,0.16337305,0.16337305,3.8854928,0.0039317086,100.45,23.907675
10,6029.960316896439,235172,3153,473.7940844109386,0.41725659370422363,0.0,0.1908966,0.1908966,3.86258,0.004986491,100.3,23.906246
12,6052.067449092865,236210,3165,455.42822047509446,0.6529650688171387,0.0,0.15786411,0.15786411,3.743618,0.004645368,96.85,23.90515
13,6073.689522981644,237300,3178,423.14776026511754,0.6869292557239532,0.0,0.13732594,0.13732594,3.318271,0.004047442,90.95,23.904451
11,6095.565362215042,238369,3189,416.3719990097485,0.725538581609726,0.0,0.18194397,0.18194397,3.247757,0.0046726493,88.625,23.904299
12,6117.304300069809,239344,3201,407.50139791236273,0.3899368643760681,0.0,0.21255282,0.21255282,3.0874915,0.0043174727,87.025,23.904428
12,6139.406620264053,240412,3213,419.2586212058583,0.6511743068695068,0.0,0.17371885,0.17371885,3.2434685,0.004613642,88.075,23.90491
10,6161.523288965225,241407,3223,441.2017550696625,0.6729212701320648,0.0,0.21306542,0.21306542,3.5921922,0.0050323643,92.225,23.90576
12,6183.278025865555,242472,3235,421.5418162935539,0.7456456422805786,0.0,0.14816299,0.14816299,3.492394,0.0045581535,89.125,23.906096
13,6205.294162273407,243542,3248,428.9509823012562,0.6350676119327545,0.0,0.19193146,0.19193146,3.325428,0.004493292,91.1,23.90491
11,6227.307295084,244520,3259,403.18204196369976,0.6046202778816223,0.0,0.20689623,0.20689623,3.0265708,0.004338043,86.65,23.90466
11,6249.658210039139,245547,3270,407.1589310535922,0.649482786655426,0.0,0.17391843,0.17391843,2.9679918,0.004466666,87.45,23.906607
9,6271.721105098724,246548,3279,442.2354054509357,0.5836765468120575,0.0,0.21375512,0.21375512,3.216436,0.0047717756,94.3,23.906403
13,6293.579628944397,247606,3292,433.22472490192956,0.613970160484314,0.0,0.18270463,0.18270463,2.9549584,0.004636745,92.6,23.905397
12,6315.740051031113,248658,3304,424.3803310807304,0.4588600993156433,0.0,0.18696564,0.18696564,3.0667794,0.00429653,90.65,23.907072
12,6337.529700040817,249669,3316,408.78675009523374,0.622463047504425,0.0,0.1691916,0.1691916,2.9478166,0.0048405603,87.95,23.907217
11,6359.476861000061,250850,3327,425.0170596389212,0.6461246609687805,0.0,0.21921504,0.21921504,3.056679,0.0042854184,90.975,23.906736
11,6381.997927904129,251919,3338,436.75458935133213,0.7728153467178345,0.0,0.19661015,0.19661015,3.1004982,0.004821415,94.1,23.906288
11,6404.104129076004,252902,3349,437.9451701999633,0.7290998697280884,0.0,0.19978827,0.19978827,2.9097152,0.004533859,95.275,23.905275
10,6425.982151269913,253926,3359,447.03462505734734,0.6174360811710358,0.0,0.16191316,0.16191316,2.9560163,0.0040705455,97.525,23.904335
11,6448.01310801506,254929,3370,425.1074771965765,0.6012036800384521,0.0,0.17449617,0.17449617,2.7936285,0.004773676,93.875,23.902348
11,6469.694322109222,255934,3381,427.79442613754856,0.6655033528804779,0.0,0.17349204,0.17349204,2.8526714,0.004579586,94.1,23.903776
11,6491.778757095337,257014,3392,431.5109075007752,0.528581827878952,0.0,0.18373111,0.18373111,3.0249364,0.0042583,94.25,23.90575
10,6513.84624505043,258050,3402,436.64626986475525,0.5716696977615356,0.0,0.197183,0.197183,3.2247536,0.004967142,95.125,23.904942
12,6535.741169214249,259119,3414,432.8103043724306,0.7137416005134583,0.0,0.17273557,0.17273557,3.1862426,0.004367198,94.325,23.90612
11,6557.61398601532,260084,3425,425.67620876518174,0.6530021727085114,0.0,0.17549703,0.17549703,3.0456717,0.0044686524,93.375,23.906864
10,6579.654172182083,261102,3435,434.0862508190019,0.5407356321811676,0.0,0.1810732,0.1810732,3.4242127,0.0051253554,95.95,23.904789
11,6601.715710878372,262137,3446,420.1277326504029,0.4738335609436035,0.0,0.14019448,0.14019448,3.1839333,0.004168072,92.75,23.905758
11,6623.836049079895,263113,3457,429.52696745020495,0.5258657038211823,0.0,0.16291901,0.16291901,3.1785371,0.0046431418,94.45,23.905922
11,6645.849997997284,264142,3468,429.22593010848306,0.39195799827575684,0.0,0.19580625,0.19580625,2.9893837,0.004608197,93.125,23.904661
12,6667.857948064804,265184,3480,426.7173993492652,0.16118741035461426,0.0,0.37466365,0.37466365,2.9879396,0.0059018303,91.525,23.90463
12,6689.283581018448,266249,3492,428.036573032745,0.6897489726543427,0.0,0.15070304,0.15070304,2.9663157,0.0043970076,90.625,23.902678
10,6710.622287034988,267241,3502,428.464184075528,0.4149210453033447,0.0,0.1837588,0.1837588,2.9760258,0.0040704147,91.05,23.903654
11,6732.675712108612,268269,3513,428.54316220776263,0.6803702116012573,0.0,0.15146782,0.15146782,2.9514031,0.0042372555,92.575,23.905119
12,6754.737455129623,269328,3525,421.69956304408333,0.740774542093277,0.0,0.14783442,0.14783442,2.4543023,0.0046508247,91.5,23.90527
10,6776.677268028259,270312,3535,442.01441649470434,0.5844179093837738,0.0,0.18737361,0.18737361,2.6585212,0.004578843,94.775,23.906118
11,6798.344469070435,271286,3546,431.4932676114925,0.6216798722743988,0.0,0.13738361,0.13738361,2.4448323,0.004323121,92.725,23.904308
11,6820.383626937866,272302,3557,434.2702679898438,0.7110598981380463,0.0,0.2038415,0.2038415,2.607074,0.0044441205,92.475,23.904259
11,6842.473101139069,273345,3568,436.853047084058,0.4918949007987976,0.0,0.22909974,0.22909974,2.884453,0.0042808605,93.625,23.902874
10,6864.5019500255585,274302,3578,433.493173154426,0.4829291105270386,0.0,0.16259003,0.16259003,2.8439114,0.0046387715,92.45,23.9028
11,6886.424957990646,275336,3589,443.04292814239307,0.6460926234722137,0.0,0.15680239,0.15680239,2.9840643,0.0047336454,94.0,23.90442
11,6908.326429128647,276330,3600,425.14884806255725,0.5904853641986847,0.0,0.1586928,0.1586928,2.6896918,0.004700275,90.75,23.905277
12,6930.207419157028,277352,3612,422.27491071405655,0.7308793067932129,0.0,0.15054503,0.15054503,2.5781322,0.0042959494,90.325,23.905272
10,6951.953813076019,278323,3622,421.888924241069,0.5808415114879608,0.0,0.15567446,0.15567446,2.5572731,0.005506439,90.725,23.905313
13,6974.163861989975,279349,3635,402.0565828779755,0.5997326374053955,0.0,0.15944225,0.15944225,2.2855518,0.004387369,86.25,23.906118
11,6996.070850133896,280316,3646,414.64615702046893,0.6625095009803772,0.0,0.16058813,0.16058813,2.363788,0.004592903,87.7,23.904259
11,7018.036316156387,281301,3657,408.05773303174414,0.4858851432800293,0.0,0.20613745,0.20613745,2.301045,0.0047320444,86.325,23.903769
10,7040.172821998596,282234,3667,420.27272571255764,0.6251901984214783,0.0,0.16379589,0.16379589,2.3325217,0.0043919776,88.75,23.902477
11,7062.7644028663635,283226,3678,429.93166123909214,0.6836028397083282,0.0,0.18258855,0.18258855,2.5157554,0.004203094,90.5,23.902346
12,7084.757895231247,284273,3690,427.8382597726721,0.7658142745494843,0.0,0.16799167,0.16799167,2.4851656,0.0045487992,90.625,23.902678
12,7106.767379999161,285312,3702,427.5259467199773,0.8304097205400467,0.0,0.15716529,0.15716529,2.456442,0.0046523344,91.025,23.902828
10,7128.874117136002,286288,3712,420.8668951549288,0.46878260374069214,0.0,0.14070785,0.14070785,2.4160104,0.0046123043,90.25,23.90319
11,7150.869542121887,287294,3723,426.21333500320145,0.5212096869945526,0.0,0.18497495,0.18497495,2.4755921,0.0047424184,91.475,23.902475
10,7173.083853006363,288313,3733,432.081497802386,0.6734543144702911,0.0,0.16467483,0.16467483,2.6209912,0.0043061622,93.95,23.901493
10,7195.403719902039,289264,3743,434.55726478431035,0.3851720690727234,0.0,0.25713536,0.25713536,2.6747513,0.0052945917,95.15,23.90267
10,7217.504589080811,290298,3753,446.4564714884411,0.6745524108409882,0.0,0.15940838,0.15940838,2.6878216,0.004484802,97.925,23.90198
11,7239.504058122635,291314,3764,448.1998840465811,0.7078671455383301,0.0,0.17237686,0.17237686,2.6098142,0.0044322745,98.125,23.902346
12,7261.539356231689,292357,3776,436.5168916000219,0.6777842342853546,0.0,0.15867707,0.15867707,2.4671967,0.004461743,95.4,23.902987
11,7283.595686197281,293353,3787,430.4348528071232,0.03099435567855835,0.0,0.31772065,0.31772065,2.7918844,0.004885267,93.45,23.90316
13,7305.665780067444,294508,3800,413.4503787020835,0.3560138940811157,0.0,0.14992115,0.14992115,2.7040558,0.0044956524,89.25,23.903774
13,7327.518363237381,295532,3813,390.89022378407276,0.6567027270793915,0.0,0.14566028,0.14566028,2.510302,0.0042435657,84.175,23.90491
11,7349.512545108795,296518,3824,408.4759706549911,0.542253851890564,0.0,0.16957861,0.16957861,2.227551,0.004440896,86.975,23.903282
12,7371.8010420799255,297599,3836,411.63110711993414,0.3857862949371338,0.0,0.26072145,0.26072145,2.3771183,0.0045351675,86.6,23.903683
11,7394.574503898621,298683,3847,437.07821147540346,0.4725349545478821,0.0,0.22467554,0.22467554,2.8534882,0.0052874186,91.625,23.903807
12,7416.67947602272,299689,3859,440.34338605005786,0.5676879286766052,0.0,0.18487552,0.18487552,2.900195,0.0042146225,91.325,23.902336
11,7438.692619085312,300672,3870,438.58555974450326,0.29908859729766846,0.0,0.20745778,0.20745778,2.8535733,0.0044896766,92.775,23.902956
12,7460.680775880814,301642,3882,394.70427237247475,0.609363317489624,0.0,0.19312572,0.19312572,2.3674188,0.004822749,84.675,23.901852
13,7482.727678060532,302674,3895,378.67021964336084,0.5969546139240265,0.0,0.14820778,0.14820778,2.1791446,0.004622967,81.9,23.901693
11,7504.699525117874,303624,3906,392.24410958448726,0.6608304679393768,0.0,0.1594496,0.1594496,2.1075165,0.0043122377,84.275,23.90198
11,7526.672082901001,304630,3917,405.84446599529974,0.4396594762802124,0.0,0.19574645,0.19574645,2.02702,0.0051576905,86.5,23.901241
12,7548.701631069183,305598,3929,410.10850629032484,0.27514100074768066,0.0,0.1680294,0.1680294,2.1819954,0.004225837,86.35,23.900745
11,7570.679258108139,306678,3940,421.73643103826345,0.41203463077545166,0.0,0.23207338,0.23207338,2.4440007,0.0050029196,89.85,23.901205
11,7605.643514156342,307697,3951,420.82024190521514,0.5532132983207703,0.0,0.16191483,0.16191483,2.3780868,0.0048102243,88.925,23.899904
13,7627.721039056778,308711,3964,411.999890185631,0.5166243016719818,0.0,0.2907256,0.2907256,2.2035096,0.0057943086,87.8,23.900389
13,7649.689884185791,309775,3977,403.3882784106023,0.6561928987503052,0.0,0.160447,0.160447,1.9871258,0.0048172176,85.075,23.901817
11,7671.584748029709,310808,3988,396.8925884508857,0.48930835723876953,0.0,0.20753396,0.20753396,2.036748,0.0047020023,84.5,23.900543
12,7693.338603019714,311837,4000,409.47738940403826,0.7053143382072449,0.0,0.18335202,0.18335202,2.0495715,0.0045274775,86.95,23.901987
12,7715.199899196625,312792,4012,401.26607768035063,0.523842066526413,0.0,0.21309233,0.21309233,2.2456644,0.004534778,84.875,23.903656
10,7737.229806184769,313766,4022,401.1069699448426,0.42512136697769165,0.0,0.3107813,0.3107813,2.276788,0.0054107085,85.325,23.902842
11,7761.510068893433,314798,4033,424.9062930451493,0.6256719827651978,0.0,0.2046574,0.2046574,2.4025955,0.004643755,90.25,23.902184
11,7786.381796121597,315783,4044,431.75220719275296,0.4231908321380615,0.0,0.14847517,0.14847517,2.4020774,0.00417987,91.5,23.900839
12,7808.138546943665,316772,4056,408.2001396399637,0.5628580451011658,0.0,0.18422534,0.18422534,2.1590648,0.0062821377,87.625,23.900059
12,7830.094810009003,317740,4068,398.0628588281014,0.5489552617073059,0.0,0.15621948,0.15621948,1.9170109,0.0046507427,85.575,23.90268
12,7852.056540250778,318765,4080,385.5058277135172,0.5612319111824036,0.0,0.21104616,0.21104616,1.9482853,0.004595519,82.975,23.901215
11,7873.934129238129,319814,4091,406.8847732297394,0.422041118144989,0.0,0.40375632,0.40375632,2.2048419,0.0054025445,86.775,23.90153
12,7895.896811008453,320808,4103,412.4355761782355,0.5771656334400177,0.0,0.1603279,0.1603279,2.1914475,0.0044681346,87.4,23.901848
11,7917.931520938873,321825,4114,427.3113944767291,0.4621952176094055,0.0,0.15083897,0.15083897,2.2102158,0.0047430214,91.125,23.902477
12,7939.765988111496,322877,4126,412.35517480730505,0.5242677330970764,0.0,0.15356384,0.15356384,2.0215049,0.0044341246,87.35,23.900545
12,7961.719395160675,323880,4138,413.9034114866965,0.46670401096343994,0.0,0.1618719,0.1618719,2.1103916,0.0042359545,87.25,23.899567
12,7983.79318189621,324804,4150,398.43322332776114,0.26142001152038574,0.0,0.225593,0.225593,2.1556497,0.004225327,83.575,23.89896
12,8005.7570860385895,325817,4162,396.4505191932706,0.4407464265823364,0.0,0.20323181,0.20323181,2.1408753,0.0048894277,82.825,23.897013
12,8027.714345932007,326906,4174,394.8122993850802,0.6666837334632874,0.0,0.18515524,0.18515524,2.1369362,0.0048308047,83.975,23.897787
12,8049.7828731536865,327967,4186,411.57789654112275,0.3525509238243103,0.0,0.19806966,0.19806966,2.2196224,0.0050483923,87.5,23.896452
11,8071.738374233246,328962,4197,416.2127202598657,0.49648505449295044,0.0,0.2609496,0.2609496,2.4672384,0.0050657354,88.925,23.89503
12,8093.738924980164,329880,4209,407.67593833896234,0.574860006570816,0.0,0.19438629,0.19438629,2.4994602,0.0050279885,86.4,23.896328
11,8115.814955949783,330932,4220,404.008073175831,0.5132705569267273,0.0,0.15256836,0.15256836,2.4116936,0.0047053527,86.775,23.897102
12,8137.861956119537,332010,4232,414.22893889214265,0.6122722029685974,0.0,0.18210635,0.18210635,2.259711,0.0043930686,88.55,23.895872
12,8160.10880613327,333052,4244,422.0312375819294,0.32049304246902466,0.0,0.18729754,0.18729754,2.3728619,0.004499046,89.625,23.89798
12,8182.112559080124,334123,4256,413.8601088452832,0.5164684355258942,0.0,0.18478267,0.18478267,2.3310921,0.0046574427,88.725,23.898283
13,8204.391564130783,335097,4269,391.64574705744735,0.6447945833206177,0.0,0.19768019,0.19768019,2.3122993,0.004427661,84.625,23.896444
11,8227.037209033966,336141,4280,400.848416379856,0.46313101053237915,0.0,0.17294854,0.17294854,2.562694,0.0045213653,87.175,23.895174
12,8248.937054872513,337079,4292,381.17327656080386,0.4728139638900757,0.0,0.16949075,0.16949075,2.2941127,0.0046189525,82.3,23.89388
12,8271.12997508049,338141,4304,397.4879213208844,0.3216301202774048,0.0,0.20710853,0.20710853,2.6616473,0.004700803,86.0,23.893105
13,8293.356627941132,339193,4317,377.7592965274153,0.38511955738067627,0.0,0.1839741,0.1839741,2.3221009,0.004632906,82.375,23.894857
11,8315.41964006424,340104,4328,384.578390985926,0.3910529613494873,0.0,0.2229999,0.2229999,2.256794,0.004867165,83.525,23.89294
13,8337.420229196548,341145,4341,377.66828152862865,0.3155667185783386,0.0,0.18430577,0.18430577,2.1343093,0.0050218697,82.325,23.891928
10,8359.561435222626,342105,4351,386.5416367921819,0.3002275824546814,0.0,0.14870137,0.14870137,1.867522,0.0048962217,83.375,23.891762
13,8381.574209928513,343142,4364,389.8094897639118,0.4423312544822693,0.0,0.21275187,0.21275187,1.877319,0.00425502,84.05,23.890585
