EpisodesSoFar,EpThisIter,entloss,TimeElapsed,optimgain,EpLenMean,EpTrueRewMean,TimestepsSoFar,entropy,ev_tdlam_before,surrgain,meankl,EpRewMean
862,1,0.0,2653.2387478351593,0.09987231,1000.0,-2021.3231125311354,862000,4.97193,0.0472448468208313,0.09987231,0.013339857,352.16547
863,1,0.0,2656.6179394721985,0.049166948,1000.0,-2018.7980312924035,863000,4.9559994,0.11990958452224731,0.049166948,0.0038172773,350.87918
864,1,0.0,2659.9649295806885,0.05501609,1000.0,-1965.5720377330476,864000,4.9381046,0.549433022737503,0.05501609,0.003825441,345.4804
865,1,0.0,2663.28901386261,0.10166381,1000.0,-1913.4801444195134,865000,4.907613,-0.15545952320098877,0.10166381,0.013254371,348.77792
866,1,0.0,2666.6562361717224,0.05537784,1000.0,-1886.1597994975248,866000,4.887567,0.6057510673999786,0.05537784,0.0041225906,355.79303
867,1,0.0,2669.987813234329,0.07100253,1000.0,-1873.259920547441,867000,4.8731637,0.6376223564147949,0.07100253,0.0042698146,353.09024
868,1,0.0,2673.3227927684784,0.09036103,1000.0,-1868.4414878219468,868000,4.8942275,0.11244243383407593,0.09036103,0.013021881,352.56512
869,1,0.0,2676.6753787994385,0.055691216,1000.0,-1859.9114839315862,869000,4.8989677,0.2898182272911072,0.055691216,0.0038253514,352.10165
870,1,0.0,2680.063088655472,0.09933036,1000.0,-1822.0301784438338,870000,4.860615,-0.11070394515991211,0.09933036,0.014621247,345.043
871,1,0.0,2683.409026861191,0.06361815,1000.0,-1820.5487471834217,871000,4.870666,0.6895260512828827,0.06361815,0.003901019,344.3341
872,1,0.0,2686.7567069530487,0.08095665,1000.0,-1741.197002033985,872000,4.8803773,-0.20904088020324707,0.08095665,0.0041756183,348.58835
873,1,0.0,2690.099761724472,0.08559862,1000.0,-1736.3688819859678,873000,4.8787656,0.032213687896728516,0.08559862,0.014012186,348.5063
874,1,0.0,2693.443344593048,0.060943443,1000.0,-1742.2273717269204,874000,4.8928885,0.603859156370163,0.060943443,0.00396205,354.56818
875,1,0.0,2696.8079521656036,0.109476365,1000.0,-1736.508427432395,875000,4.8825736,0.8345746845006943,0.109476365,0.005429085,354.37338
876,1,0.0,2700.195621728897,0.06672787,1000.0,-1799.1110494131026,876000,4.869959,0.5737281739711761,0.06672787,0.013140255,359.4307
877,1,0.0,2703.6274814605713,0.051126085,1000.0,-1807.04220714642,877000,4.8620186,0.3034709692001343,0.051126085,0.0038663354,353.433
878,1,0.0,2707.025508403778,0.10020201,1000.0,-1819.0528167368182,878000,4.84013,0.5975980460643768,0.10020201,0.014208361,357.90497
879,1,0.0,2710.407781124115,0.059091125,1000.0,-1824.9560454209247,879000,4.87577,0.5835364162921906,0.059091125,0.0038439077,359.18988
880,1,0.0,2713.903791666031,0.042664297,1000.0,-1886.3850423528584,880000,4.8749595,0.42435264587402344,0.042664297,0.003811834,358.04828
881,1,0.0,2717.2469742298126,0.122934975,1000.0,-1890.1758455065526,881000,4.8550224,0.6694553196430206,0.122934975,0.014045703,345.28247
882,1,0.0,2720.5962529182434,0.053320773,1000.0,-1883.6829563868207,882000,4.833903,0.47838544845581055,0.053320773,0.004545762,336.6292
883,1,0.0,2723.9282426834106,0.064940885,1000.0,-1827.321401460706,883000,4.8297324,0.7290077805519104,0.064940885,0.0037878023,335.69275
884,1,0.0,2727.261396884918,0.11994928,1000.0,-1834.070654403037,884000,4.8152704,0.45269763469696045,0.11994928,0.014941916,334.1501
885,1,0.0,2730.657485961914,0.15737632,1000.0,-1883.7360623799855,885000,4.798621,0.8197533488273621,0.15737632,0.014189431,332.4055
886,1,0.0,2734.062834262848,0.06922522,1000.0,-1890.309966692519,886000,4.8250527,0.6888020038604736,0.06922522,0.004249494,333.16397
887,1,0.0,2737.430740594864,0.10990015,1000.0,-1895.1852399119475,887000,4.843486,0.233037531375885,0.10990015,0.014174251,332.29773
888,1,0.0,2740.8009893894196,0.05896223,1000.0,-1896.6175692481388,888000,4.86446,0.4190356135368347,0.05896223,0.003946253,331.768
889,1,0.0,2744.1544637680054,0.09880893,1000.0,-1820.1854133734996,889000,4.8618355,0.4853851795196533,0.09880893,0.0145086255,336.37128
890,1,0.0,2747.5347282886505,0.06899918,1000.0,-1825.9574918937556,890000,4.8705025,0.5859684646129608,0.06899918,0.0040798024,337.9756
891,1,0.0,2750.9150390625,0.14658268,1000.0,-1833.7281635153904,891000,4.867006,0.7310583591461182,0.14658268,0.014723834,339.18756
892,1,0.0,2754.29785323143,0.06820294,1000.0,-1867.458914560175,892000,4.8497114,0.9016169086098671,0.06820294,0.004082931,337.90005
893,1,0.0,2757.6596870422363,0.152391,1000.0,-1866.4120881863641,893000,4.7964473,0.8103654086589813,0.152391,0.014590515,331.09674
894,1,0.0,2761.094268798828,0.06252286,1000.0,-1920.4453797908543,894000,4.8123775,0.8400652557611465,0.06252286,0.0039382223,321.39957
896,2,0.0,2764.4418461322784,0.05889187,1000.0,-1908.0373713874937,896000,4.7994447,0.5084913671016693,0.05889187,0.003855227,324.89496
897,1,0.0,2767.831966638565,0.063329,1000.0,-1913.3414335590446,897000,4.772882,0.5829010903835297,0.063329,0.0037545012,324.68085
898,1,0.0,2771.2078161239624,0.06241048,1000.0,-1964.381958094619,898000,4.7748466,0.848581925034523,0.06241048,0.0043302234,325.31152
899,1,0.0,2774.6134719848633,0.067751855,1000.0,-1942.7987732124784,899000,4.773865,0.45075690746307373,0.067751855,0.0046381084,330.68097
900,1,0.0,2777.977956533432,0.096513964,1000.0,-1930.9411997514078,900000,4.7325997,0.14114296436309814,0.096513964,0.013741461,330.73853
901,1,0.0,2781.3413360118866,0.09206635,1000.0,-1928.7534529146087,901000,4.7539077,0.05899769067764282,0.09206635,0.013566498,334.78003
902,1,0.0,2784.759124279022,0.06645033,1000.0,-1933.6090016040823,902000,4.743774,0.7417080998420715,0.06645033,0.0041117165,343.16183
903,1,0.0,2788.128687620163,0.10290529,1000.0,-1938.403727211377,903000,4.7470074,0.5651499032974243,0.10290529,0.0040678266,343.62988
904,1,0.0,2791.552571773529,0.058868013,1000.0,-1937.6913389228698,904000,4.737574,0.02358609437942505,0.058868013,0.003940212,346.16998
905,1,0.0,2794.8911941051483,0.12268441,1000.0,-1948.2907682734208,905000,4.7598863,0.5347101390361786,0.12268441,0.0131800445,349.16522
906,1,0.0,2798.3171861171722,0.08079699,1000.0,-1941.805403048591,906000,4.7708793,-0.0005998611450195312,0.08079699,0.014910774,345.47565
907,1,0.0,2801.677596092224,0.043051463,1000.0,-1943.226131699145,907000,4.763225,-0.02154374122619629,0.043051463,0.0037803617,345.9372
908,1,0.0,2805.064660549164,0.068236135,1000.0,-1948.3802147162219,908000,4.752875,-0.20174789428710938,0.068236135,0.005322424,351.2342
909,1,0.0,2808.4536061286926,0.04115415,1000.0,-1990.0887638816446,909000,4.7587943,0.6778058409690857,0.04115415,0.0051297154,381.66852
911,2,0.0,2811.8470392227173,0.06433113,1000.0,-2054.587468812624,911000,4.680078,0.29804062843322754,0.06433113,0.0057119853,380.73898
912,1,0.0,2815.230838537216,0.06895273,1000.0,-2058.1346573261717,912000,4.6863465,0.6739002466201782,0.06895273,0.004179612,385.2153
913,1,0.0,2818.5966708660126,0.05483391,1000.0,-2062.8897951559,913000,4.7004414,0.05414003133773804,0.05483391,0.00403648,385.6446
914,1,0.0,2821.9855868816376,0.06958142,1000.0,-2050.7045147687686,914000,4.687807,-0.0006080865859985352,0.06958142,0.004525825,379.4673
915,1,0.0,2825.345724105835,0.06380991,1000.0,-2050.203924940117,915000,4.6838326,0.3512922525405884,0.06380991,0.00408974,377.93646
916,1,0.0,2828.737475156784,0.054608047,1000.0,-1985.9994406469596,916000,4.650153,-0.07702839374542236,0.054608047,0.004016829,371.90942
917,1,0.0,2832.090999364853,0.06354153,1000.0,-1949.8713078946325,917000,4.639587,0.7776462733745575,0.06354153,0.00426363,372.4592
918,1,0.0,2835.5165281295776,0.06725654,1000.0,-2008.314916733901,918000,4.6171856,0.18631362915039062,0.06725654,0.013046478,365.13727
919,1,0.0,2838.923306465149,0.12134829,1000.0,-2000.4043060490687,919000,4.6226606,0.02666771411895752,0.12134829,0.014058221,364.6189
920,1,0.0,2842.286299943924,0.05736841,1000.0,-1941.9801322530152,920000,4.6455693,0.02578681707382202,0.05736841,0.0038020206,364.19086
921,1,0.0,2845.700476169586,0.056755736,1000.0,-1994.0871534766331,921000,4.644715,0.18323540687561035,0.056755736,0.004524903,360.6587
922,1,0.0,2849.0879456996918,0.09227822,1000.0,-1997.5768710351174,922000,4.64913,-0.07088840007781982,0.09227822,0.013421464,360.39203
923,1,0.0,2852.867871284485,0.05852688,1000.0,-2059.7505441775506,923000,4.6640415,0.7647881805896759,0.05852688,0.0038794824,354.8356
924,1,0.0,2856.264720916748,0.06657822,1000.0,-2060.2809006382836,924000,4.68313,-0.013939380645751953,0.06657822,0.0040554497,356.3205
926,2,0.0,2859.6390109062195,0.06796378,1000.0,-2013.086140158645,926000,4.7009473,0.023590683937072754,0.06796378,0.0040563326,360.1648
927,1,0.0,2863.0278203487396,0.04982207,1000.0,-2056.3345954787615,927000,4.7659287,0.18174946308135986,0.04982207,0.011710497,358.91714
928,1,0.0,2866.389538049698,0.08988493,1000.0,-2058.749355378538,928000,4.7622266,-0.05918622016906738,0.08988493,0.014809109,359.47656
929,1,0.0,2869.8440141677856,0.06299378,1000.0,-2126.3025106262508,929000,4.7796082,0.9015173614025116,0.06299378,0.0040060533,358.80185
930,1,0.0,2873.249384880066,0.0628223,1000.0,-2147.5308380903193,930000,4.7885327,0.6612156629562378,0.0628223,0.0040587247,355.383
931,1,0.0,2877.081773042679,0.08199166,1000.0,-2147.014251838639,931000,4.735022,0.4626501202583313,0.08199166,0.004521739,353.4567
932,1,0.0,2880.5077888965607,0.054875463,1000.0,-2111.8194312065853,932000,4.7361693,-0.15992522239685059,0.054875463,0.0038407904,356.75128
933,1,0.0,2883.8600897789,0.07286702,1000.0,-2111.6797481423146,933000,4.750037,0.06214416027069092,0.07286702,0.004415687,358.29123
934,1,0.0,2887.2316632270813,0.051647697,1000.0,-2056.7451971601877,934000,4.739989,0.014490187168121338,0.051647697,0.0064620175,360.2096
935,1,0.0,2890.581731557846,0.09204161,1000.0,-2064.16511887061,935000,4.7248936,0.014471650123596191,0.09204161,0.014675509,359.96313
936,1,0.0,2893.941343307495,0.083081566,1000.0,-2066.702165954306,936000,4.7123003,0.02559453248977661,0.083081566,0.014385246,358.91302
937,1,0.0,2897.2827689647675,0.10146183,1000.0,-2061.203838676054,937000,4.689325,0.06941264867782593,0.10146183,0.012631873,359.88916
938,1,0.0,2900.6419706344604,0.05817622,1000.0,-2006.3310246160304,938000,4.702007,0.06299901008605957,0.05817622,0.004220372,362.71014
939,1,0.0,2903.9973196983337,0.0850119,1000.0,-2005.1138677935487,939000,4.7000713,-0.06834626197814941,0.0850119,0.013509961,359.19183
940,1,0.0,2907.357622861862,0.058532618,1000.0,-2001.3111227516845,940000,4.6675825,0.0628235936164856,0.058532618,0.004983405,358.01465
941,1,0.0,2910.738027572632,0.048265565,1000.0,-2051.338466607895,941000,4.6503854,0.24952733516693115,0.048265565,0.014000645,352.19205
942,1,0.0,2914.125237226486,0.086845994,1000.0,-2040.7863926283972,942000,4.6398335,0.07050919532775879,0.086845994,0.013539763,345.69733
943,1,0.0,2917.4832124710083,0.068037,1000.0,-2031.8635738072812,943000,4.6136737,0.4010719060897827,0.068037,0.0038703314,347.99323
944,1,0.0,2920.8868205547333,0.08695383,1000.0,-2030.7192378632467,944000,4.5910015,-0.007857680320739746,0.08695383,0.0135113355,345.34955
945,1,0.0,2924.2693769931793,0.053997874,1000.0,-2020.3884660093518,945000,4.5858173,0.13116008043289185,0.053997874,0.004509331,343.48523
946,1,0.0,2927.6310498714447,0.06105248,1000.0,-2012.6615839719047,946000,4.5823565,0.1585444211959839,0.06105248,0.00383972,343.0431
947,1,0.0,2931.058907032013,0.06579637,1000.0,-2017.2116247618192,947000,4.549445,0.6527571082115173,0.06579637,0.005330906,348.28333
948,1,0.0,2934.418417930603,0.058267474,1000.0,-2010.4515426125301,948000,4.547919,0.08166581392288208,0.058267474,0.0052303122,342.2347
949,1,0.0,2937.8314170837402,0.03687095,1000.0,-2025.0523463321624,949000,4.573664,0.6487942636013031,0.03687095,0.013837701,319.4558
950,1,0.0,2941.1961240768433,0.05199478,1000.0,-2022.0188803335234,950000,4.5675592,0.009240686893463135,0.05199478,0.004521645,320.73688
951,1,0.0,2944.6225197315216,0.054173455,1000.0,-1960.86716275234,951000,4.5674434,0.739789754152298,0.054173455,0.0052600754,320.40723
952,1,0.0,2947.968897819519,0.054783963,1000.0,-1956.7811635150697,952000,4.4867954,-0.07003319263458252,0.054783963,0.004101129,316.27402
953,1,0.0,2951.352287530899,0.06420132,1000.0,-1957.7583487793206,953000,4.4729342,-0.791452169418335,0.06420132,0.0056449287,318.72925
954,1,0.0,2954.7092230319977,0.09381917,1000.0,-1956.8710774385922,954000,4.4761896,-0.1251823902130127,0.09381917,0.014141681,318.78864
955,1,0.0,2958.0347576141357,0.09157154,1000.0,-1963.6978747828973,955000,4.4843206,-0.04432046413421631,0.09157154,0.013851109,317.26837
956,1,0.0,2961.381899833679,0.08760005,1000.0,-1961.8163756610143,956000,4.441651,0.7548347413539886,0.08760005,0.0043944386,316.83752
957,1,0.0,2964.7825865745544,0.05119776,1000.0,-1944.5399895401265,957000,4.425699,0.19213753938674927,0.05119776,0.0044304514,314.37936
958,1,0.0,2968.177874803543,0.08576516,1000.0,-1875.8844991201108,958000,4.401834,0.4010612368583679,0.08576516,0.0044107083,315.7052
959,1,0.0,2971.5510873794556,0.0579009,1000.0,-1882.812346727468,959000,4.406489,-0.2285221815109253,0.0579009,0.004089645,312.70184
960,1,0.0,2974.9340476989746,0.041332662,1000.0,-1928.2919151927388,960000,4.3933663,0.5552087128162384,0.041332662,0.0039528618,307.883
961,1,0.0,2978.3012001514435,0.0741431,1000.0,-1874.4755706637243,961000,4.3980365,0.6514817476272583,0.0741431,0.005644422,312.89136
962,1,0.0,2981.6634378433228,0.06001479,1000.0,-1872.2256982800864,962000,4.3763824,0.004271090030670166,0.06001479,0.004868564,313.14825
963,1,0.0,2985.0582377910614,0.08278267,1000.0,-1802.2929651925647,963000,4.385627,0.7903680056333542,0.08278267,0.004211271,315.03842
964,1,0.0,2988.4434452056885,0.073708415,1000.0,-1798.919454787972,964000,4.374086,0.7268950939178467,0.073708415,0.0051629413,312.7325
965,1,0.0,2991.820070505142,0.068673596,1000.0,-1799.4088891849963,965000,4.346347,0.3548504114151001,0.068673596,0.0042349026,311.14294
966,1,0.0,2995.1598196029663,0.09730398,1000.0,-1794.007346844844,966000,4.353576,-0.061197638511657715,0.09730398,0.013805067,306.63687
967,1,0.0,2998.591150045395,0.027884148,1000.0,-1784.7592006517139,967000,4.3451138,0.06262439489364624,0.027884148,0.00981246,324.32227
968,1,0.0,3001.9635512828827,0.043973997,1000.0,-1836.0555490628146,968000,4.327248,0.42744165658950806,0.043973997,0.005203476,344.47812
969,1,0.0,3005.315778493881,0.048454866,1000.0,-1763.1350222542976,969000,4.3110075,0.07913661003112793,0.048454866,0.0039001922,345.79138
970,1,0.0,3008.735532283783,0.13239732,1000.0,-1782.5382041249097,970000,4.288262,0.9117734357714653,0.13239732,0.013463089,341.89276
971,1,0.0,3012.081228494644,0.11491577,1000.0,-1774.3970893319452,971000,4.3148785,0.20024865865707397,0.11491577,0.014196968,341.19354
972,1,0.0,3015.517103433609,0.05625573,1000.0,-1822.5743412818151,972000,4.3057256,0.8626976013183594,0.05625573,0.0045349803,333.96667
973,1,0.0,3018.8705654144287,0.082519576,1000.0,-1819.0118505098083,973000,4.30734,0.551213264465332,0.082519576,0.004529679,332.37085
974,1,0.0,3022.248901605606,0.093579814,1000.0,-1820.6442378719578,974000,4.323791,-0.03965353965759277,0.093579814,0.014158225,330.2236
975,1,0.0,3025.5926916599274,0.065054156,1000.0,-1815.1480625146455,975000,4.3238792,0.5014245510101318,0.065054156,0.004195041,329.22165
976,1,0.0,3028.958591222763,0.06479259,1000.0,-1814.1219765886804,976000,4.305792,0.5409147143363953,0.06479259,0.0044480762,327.32657
977,1,0.0,3032.3106410503387,0.11085053,1000.0,-1816.7613788057838,977000,4.3159194,0.30682772397994995,0.11085053,0.014900032,325.49115
978,1,0.0,3035.6706709861755,0.079351485,1000.0,-1857.6622892705964,978000,4.321539,0.7644115835428238,0.079351485,0.014284894,317.23105
979,1,0.0,3039.0579662323,0.08727026,1000.0,-1902.4711741457584,979000,4.3355107,0.830586314201355,0.08727026,0.014332183,309.50732
980,1,0.0,3042.4151577949524,0.07065149,1000.0,-1949.2463894492735,980000,4.3581753,0.494612455368042,0.07065149,0.012253288,321.63672
981,1,0.0,3045.791884660721,0.0706972,1000.0,-1910.6590980238602,981000,4.357089,0.47481220960617065,0.0706972,0.0055960584,327.51593
982,1,0.0,3049.134686946869,0.09475967,1000.0,-1913.0536921032822,982000,4.3622103,-0.018918156623840332,0.09475967,0.014514202,326.63376
983,1,0.0,3052.4879269599915,0.17511141,1000.0,-1916.209153684174,983000,4.373558,0.3974718451499939,0.17511141,0.014440488,324.11295
984,1,0.0,3055.8405652046204,0.052200057,1000.0,-1913.5434004214635,984000,4.3567104,0.03860968351364136,0.052200057,0.0039368183,323.53876
985,1,0.0,3059.1933014392853,0.08938134,1000.0,-1916.1396861002388,985000,4.3302627,-0.11113882064819336,0.08938134,0.013374265,321.12363
986,1,0.0,3062.546493768692,0.054796994,1000.0,-1918.6157886181638,986000,4.3231206,-0.024724483489990234,0.054796994,0.0037609022,319.89438
987,1,0.0,3065.883372068405,0.09072201,1000.0,-1912.038104032891,987000,4.3002324,0.45385926961898804,0.09072201,0.013271889,319.28604
988,1,0.0,3069.226310491562,0.09382811,1000.0,-1911.5553811217985,988000,4.303474,-0.04257762432098389,0.09382811,0.014996981,319.03107
989,1,0.0,3072.5918164253235,0.07066265,1000.0,-1888.8970389457209,989000,4.2983117,0.39391207695007324,0.07066265,0.0130254915,306.17355
990,1,0.0,3075.952117204666,0.07111024,1000.0,-1890.0201370437346,990000,4.2741985,0.0724862813949585,0.07111024,0.012573968,310.24496
991,1,0.0,3079.297446489334,0.067428716,1000.0,-1894.7408289553427,991000,4.245056,-0.002768397331237793,0.067428716,0.0060677407,312.97174
992,1,0.0,3082.6611671447754,0.07641967,1000.0,-1895.9016433250822,992000,4.227456,0.5897099077701569,0.07641967,0.004245228,313.0286
993,1,0.0,3086.0013160705566,0.05339749,1000.0,-1885.994042608457,993000,4.2070866,-0.032125234603881836,0.05339749,0.0042349463,310.63666
994,1,0.0,3089.354215145111,0.06707675,1000.0,-1886.219031475956,994000,4.2262287,0.3216596245765686,0.06707675,0.0042174654,309.466
995,1,0.0,3092.6929862499237,0.095265955,1000.0,-1885.1241400383453,995000,4.1944957,-0.023014187812805176,0.095265955,0.014729595,310.63177
996,1,0.0,3096.052983522415,0.053519107,1000.0,-1887.6639704663826,996000,4.202515,-0.04870438575744629,0.053519107,0.003781708,310.0355
997,1,0.0,3099.424260854721,0.07325798,1000.0,-1904.4528024632455,997000,4.2016263,0.8628349602222443,0.07325798,0.005485392,314.4724
998,1,0.0,3102.7665112018585,0.084382065,1000.0,-1896.0105104668487,998000,4.184486,-0.0003000497817993164,0.084382065,0.013031216,316.691
999,1,0.0,3106.1071541309357,0.084343284,1000.0,-1893.1835852261477,999000,4.1820345,0.0655260682106018,0.084343284,0.01284875,317.37848
1000,1,0.0,3109.4475359916687,0.046066727,1000.0,-1845.1474607737723,1000000,4.1886263,0.003342270851135254,0.046066727,0.00378966,322.30374
1001,1,0.0,3112.7979204654694,0.09250036,1000.0,-1839.9617023698079,1001000,4.223299,0.018022358417510986,0.09250036,0.013523058,318.4173
1002,1,0.0,3116.156270980835,0.050717406,1000.0,-1835.1633831018248,1002000,4.194891,-0.03421199321746826,0.050717406,0.0038942439,319.23856
1003,1,0.0,3119.4933750629425,0.10037154,1000.0,-1834.9365909065905,1003000,4.1596293,0.050764381885528564,0.10037154,0.013988576,319.23706
