EpRewMean,TimestepsSoFar,ev_tdlam_before,optimgain,EpTrueRewMean,meankl,entropy,EpThisIter,EpisodesSoFar,TimeElapsed,surrgain,EpLenMean,entloss
668.5487,200000,-0.000924229621887207,0.08883096,-1232.9462253265485,0.009720975,8.730601,1,200,464.95735907554626,0.08883096,1000.0,0.0
672.4157,201000,-9.500980377197266e-05,0.08751389,-1234.2670609250533,0.008505669,8.7254505,1,201,467.37749576568604,0.08751389,1000.0,0.0
673.13104,202000,0.8925157561898232,0.09597993,-1237.3235943880404,0.008824292,8.721058,1,202,469.8074793815613,0.09597993,1000.0,0.0
676.8867,203000,-0.06374466419219971,0.09047041,-1235.9222884576316,0.009304406,8.715643,1,203,472.22865295410156,0.09047041,1000.0,0.0
680.41144,204000,-0.00017273426055908203,0.09001526,-1233.5606321233117,0.008944492,8.704952,1,204,474.6526346206665,0.09001526,1000.0,0.0
684.42725,205000,-0.020133614540100098,0.088441946,-1234.4543812152094,0.009528836,8.713027,1,205,477.07646131515503,0.088441946,1000.0,0.0
685.51825,206000,0.9135091230273247,0.09971163,-1239.8325060346058,0.009897377,8.721481,1,206,479.6544191837311,0.09971163,1000.0,0.0
687.4953,207000,-0.0017788410186767578,0.08758691,-1237.0828788244382,0.009345739,8.72712,1,207,482.0776274204254,0.08758691,1000.0,0.0
690.10034,208000,-0.00019919872283935547,0.08860731,-1241.1798040275387,0.009134578,8.732906,1,208,484.4982998371124,0.08860731,1000.0,0.0
693.3856,209000,0.0007794499397277832,0.0867169,-1234.5453626193691,0.008784674,8.7409115,1,209,486.91833686828613,0.0867169,1000.0,0.0
695.24854,210000,0.8738510757684708,0.0884752,-1246.7215818799073,0.009491314,8.739548,1,210,489.34266328811646,0.0884752,1000.0,0.0
697.9258,211000,0.5382336378097534,0.09720702,-1247.6773240017528,0.008181011,8.740465,1,211,491.7590608596802,0.09720702,1000.0,0.0
699.6247,212000,0.8309430330991745,0.082276106,-1260.5568551313268,0.010722272,8.749933,1,212,494.1785774230957,0.082276106,1000.0,0.0
695.77783,213000,0.7555354535579681,0.105726674,-1269.2067994276563,0.008867657,8.746662,1,213,496.589727640152,0.105726674,1000.0,0.0
698.6394,214000,-0.007708430290222168,0.08198015,-1272.1759782378058,0.008526847,8.744495,1,214,499.0016369819641,0.08198015,1000.0,0.0
696.8841,215000,0.8588550537824631,0.09040127,-1278.7245820317225,0.009086892,8.741986,1,215,501.45919823646545,0.09040127,1000.0,0.0
700.35315,216000,0.004431545734405518,0.08096138,-1277.9880328384468,0.008904362,8.74475,1,216,503.8792133331299,0.08096138,1000.0,0.0
701.6087,217000,0.4603232145309448,0.101835795,-1262.8442208294505,0.009782342,8.736984,1,217,506.2936518192291,0.101835795,1000.0,0.0
704.4751,218000,-0.09520375728607178,0.09654418,-1269.4905418991245,0.008601907,8.727829,1,218,508.84360432624817,0.09654418,1000.0,0.0
707.0373,219000,0.026190519332885742,0.08960232,-1261.806905673434,0.009361222,8.7184925,1,219,511.2179226875305,0.08960232,1000.0,0.0
709.4088,220000,-0.028490662574768066,0.085933715,-1261.8632162844333,0.00819207,8.720538,1,220,513.5899760723114,0.085933715,1000.0,0.0
713.1941,221000,0.020582079887390137,0.085370034,-1247.4162305871491,0.008346435,8.71899,1,221,515.9619777202606,0.085370034,1000.0,0.0
716.37976,222000,-0.04143321514129639,0.08813569,-1239.9045558465368,0.009150922,8.717108,1,222,518.3357269763947,0.08813569,1000.0,0.0
716.1361,223000,-0.06462812423706055,0.08267786,-1246.1805907244914,0.0080745695,8.727497,1,223,520.7106113433838,0.08267786,1000.0,0.0
715.692,224000,-0.010250210762023926,0.09277768,-1251.5918958134253,0.00925507,8.721756,1,224,523.0817093849182,0.09277768,1000.0,0.0
716.07355,225000,0.9255023449659348,0.0929725,-1250.1237917685778,0.010075838,8.718385,1,225,525.6265790462494,0.0929725,1000.0,0.0
714.56165,226000,0.017904937267303467,0.082787566,-1260.1000776806504,0.008599494,8.715619,1,226,528.2793130874634,0.082787566,1000.0,0.0
716.1023,227000,0.7615750283002853,0.09650649,-1248.9530370714706,0.008720539,8.718193,1,227,531.0136594772339,0.09650649,1000.0,0.0
714.531,228000,0.782607302069664,0.08471237,-1251.2943049288358,0.010368951,8.715377,1,228,533.5801265239716,0.08471237,1000.0,0.0
712.01337,229000,0.013061225414276123,0.08822933,-1255.831554497539,0.009266115,8.705567,1,229,536.1667864322662,0.08822933,1000.0,0.0
708.9567,230000,0.03174668550491333,0.08617138,-1258.3524885302509,0.00937635,8.710574,1,230,538.7473037242889,0.08617138,1000.0,0.0
710.6853,231000,-0.011907458305358887,0.08665781,-1255.2882782945303,0.007577042,8.706856,1,231,541.3622372150421,0.08665781,1000.0,0.0
711.50586,232000,0.014779329299926758,0.085169494,-1251.1316669357,0.009379132,8.725055,1,232,544.124561548233,0.085169494,1000.0,0.0
709.15607,233000,-0.0014433860778808594,0.086385705,-1252.9192028629639,0.00836461,8.713333,1,233,546.7934446334839,0.086385705,1000.0,0.0
707.78064,234000,0.014787733554840088,0.090193935,-1255.7570166796356,0.008177757,8.712148,1,234,549.5162718296051,0.090193935,1000.0,0.0
702.6295,235000,0.8676595091819763,0.09863818,-1258.7086561372348,0.008906269,8.7198515,1,235,552.3327918052673,0.09863818,1000.0,0.0
698.47736,236000,-0.019380569458007812,0.0896472,-1267.9645890058741,0.010046254,8.728883,1,236,555.4748754501343,0.0896472,1000.0,0.0
694.2494,237000,0.006929457187652588,0.08742922,-1273.2071325424865,0.009386282,8.735638,1,237,558.4155943393707,0.08742922,1000.0,0.0
688.00183,238000,0.913581132888794,0.09221167,-1280.247435693852,0.00978235,8.730904,1,238,561.6429805755615,0.09221167,1000.0,0.0
683.05646,239000,0.024485111236572266,0.09059632,-1284.7732131128964,0.009194283,8.734128,1,239,564.7461862564087,0.09059632,1000.0,0.0
678.9091,240000,0.01105433702468872,0.078766,-1291.171613791716,0.010279288,8.726673,1,240,567.989780664444,0.078766,1000.0,0.0
672.7084,241000,0.5514753758907318,0.09663242,-1304.508460581755,0.00929626,8.729747,1,241,571.0156631469727,0.09663242,1000.0,0.0
669.1749,242000,-0.07462573051452637,0.08209047,-1307.8142268396157,0.008656859,8.719291,1,242,574.0817682743073,0.08209047,1000.0,0.0
663.3005,243000,-0.02820110321044922,0.0883903,-1312.9037682352996,0.008366957,8.716432,1,243,576.9502644538879,0.0883903,1000.0,0.0
656.9101,244000,-0.01613771915435791,0.0857491,-1319.878183481284,0.007960436,8.722792,1,244,580.156281709671,0.0857491,1000.0,0.0
650.51984,245000,-0.01550590991973877,0.09603983,-1321.2681839855184,0.00838227,8.724972,1,245,583.4245550632477,0.09603983,1000.0,0.0
646.00354,246000,0.00010150671005249023,0.085526645,-1321.3565780823885,0.009351287,8.734379,1,246,586.8202831745148,0.085526645,1000.0,0.0
640.78357,247000,0.7870751619338989,0.085273966,-1334.1952297542866,0.0088221375,8.7493105,1,247,589.9315462112427,0.085273966,1000.0,0.0
635.1214,248000,-0.027413368225097656,0.086847134,-1332.4846633450918,0.009046607,8.747082,1,248,593.3256783485413,0.086847134,1000.0,0.0
628.6829,249000,-0.0037615299224853516,0.08050603,-1336.5977410728906,0.008432513,8.748051,1,249,596.7058064937592,0.08050603,1000.0,0.0
623.90607,250000,-0.007515072822570801,0.084860414,-1333.2603500613136,0.0087032635,8.7382145,1,250,600.2424373626709,0.084860414,1000.0,0.0
618.1586,251000,-0.009332656860351562,0.08300852,-1341.7124912900983,0.0087167,8.745048,1,251,603.7619316577911,0.08300852,1000.0,0.0
613.87354,252000,-0.00040078163146972656,0.0855397,-1332.0828389541116,0.009222001,8.757491,1,252,607.2358953952789,0.0855397,1000.0,0.0
614.2423,253000,0.0032578110694885254,0.085234046,-1324.1225689873359,0.008757865,8.75859,1,253,610.6219444274902,0.085234046,1000.0,0.0
608.18945,254000,-0.007920503616333008,0.07905421,-1324.2116752264205,0.008339131,8.760691,1,254,614.1104471683502,0.07905421,1000.0,0.0
599.5155,256000,-0.00036323070526123047,0.09349893,-1326.8465806059316,0.008510109,8.757282,2,256,617.6012399196625,0.09349893,1000.0,0.0
594.82196,257000,-4.947185516357422e-05,0.08508197,-1327.8958165114163,0.008397508,8.753106,1,257,621.0852460861206,0.08508197,1000.0,0.0
588.7111,258000,2.282857894897461e-05,0.09311669,-1332.9216862970727,0.010493443,8.750653,1,258,624.5743272304535,0.09311669,1000.0,0.0
583.95544,259000,-8.678436279296875e-05,0.086613804,-1334.353569145164,0.0094911065,8.753242,1,259,628.0624024868011,0.086613804,1000.0,0.0
578.0468,260000,-8.344650268554688e-05,0.09149414,-1339.6134351091814,0.009910124,8.764726,1,260,631.5451436042786,0.09149414,1000.0,0.0
573.7198,261000,0.6088723838329315,0.096963234,-1343.0943932979299,0.00911366,8.765704,1,261,635.0357422828674,0.096963234,1000.0,0.0
569.6097,262000,0.003034830093383789,0.082013786,-1333.9903834943766,0.0075933463,8.767701,1,262,638.5234665870667,0.082013786,1000.0,0.0
565.83813,263000,7.855892181396484e-05,0.086382076,-1333.2600046724078,0.008294202,8.774657,1,263,642.0094971656799,0.086382076,1000.0,0.0
561.6482,264000,0.567456990480423,0.09183903,-1332.9056212163377,0.007940259,8.784071,1,264,645.5091941356659,0.09183903,1000.0,0.0
560.1829,265000,-0.0003509521484375,0.09133975,-1334.2529922449194,0.010859011,8.788955,1,265,648.9925243854523,0.09133975,1000.0,0.0
558.31726,266000,0.004158675670623779,0.09124085,-1335.3254861053258,0.008777324,8.785811,1,266,652.484961271286,0.09124085,1000.0,0.0
555.569,267000,-0.00894176959991455,0.082311794,-1340.7733179259576,0.007960711,8.794013,1,267,655.9802119731903,0.082311794,1000.0,0.0
558.11096,268000,-0.0015584230422973633,0.08944954,-1332.5723372823688,0.009629026,8.80256,1,268,659.4724867343903,0.08944954,1000.0,0.0
555.0871,269000,0.41117435693740845,0.09979002,-1334.7821677933946,0.009481564,8.799682,1,269,662.9584074020386,0.09979002,1000.0,0.0
549.87964,271000,0.23213952779769897,0.090152174,-1351.9494522627842,0.008229805,8.793334,2,271,666.4413213729858,0.090152174,1000.0,0.0
547.5115,272000,-0.0005568265914916992,0.08621262,-1348.8225583458977,0.010197846,8.802247,1,272,669.9477167129517,0.08621262,1000.0,0.0
545.83826,273000,0.00010848045349121094,0.091602944,-1351.6508358360406,0.010023052,8.805406,1,273,673.4367008209229,0.091602944,1000.0,0.0
545.5432,274000,0.0006979107856750488,0.09494266,-1347.218983289637,0.009317869,8.807696,1,274,676.9159595966339,0.09494266,1000.0,0.0
544.2582,275000,0.6517574489116669,0.08339911,-1363.7287616391707,0.009871695,8.793143,1,275,680.4017019271851,0.08339911,1000.0,0.0
542.8299,276000,-0.003310084342956543,0.08243753,-1363.5446126908973,0.008735003,8.791012,1,276,683.8849918842316,0.08243753,1000.0,0.0
541.4637,277000,-0.00032258033752441406,0.08670007,-1364.2694430983017,0.01012617,8.798815,1,277,687.3722443580627,0.08670007,1000.0,0.0
541.12683,278000,0.33221107721328735,0.088931315,-1364.0250989581152,0.008884744,8.804765,1,278,690.857248544693,0.088931315,1000.0,0.0
539.94446,279000,-0.003610372543334961,0.10075064,-1368.4452576693586,0.009991985,8.801026,1,279,694.3401691913605,0.10075064,1000.0,0.0
538.7262,280000,0.3923487663269043,0.08806139,-1373.7578462988033,0.01004695,8.806097,1,280,697.8255562782288,0.08806139,1000.0,0.0
536.32697,281000,0.7334751188755035,0.09443642,-1379.035105281253,0.010998967,8.782538,1,281,701.3232400417328,0.09443642,1000.0,0.0
535.374,282000,0.00010228157043457031,0.09155133,-1380.0186984775464,0.010153393,8.783245,1,282,704.8139436244965,0.09155133,1000.0,0.0
535.2277,283000,-0.0006728172302246094,0.08855276,-1384.7985420592233,0.00882897,8.784006,1,283,708.2940063476562,0.08855276,1000.0,0.0
534.6038,284000,-0.0022132396697998047,0.087884024,-1387.9197589577975,0.009191076,8.787709,1,284,711.7761652469635,0.087884024,1000.0,0.0
533.94763,286000,-8.726119995117188e-05,0.08990809,-1394.4324220909446,0.008677941,8.790514,2,286,715.2706971168518,0.08990809,1000.0,0.0
534.3218,287000,0.43619316816329956,0.09643888,-1393.2467770219641,0.010085951,8.776056,1,287,718.7500123977661,0.09643888,1000.0,0.0
533.8959,288000,-0.0008732080459594727,0.08843372,-1396.5982757302722,0.009671034,8.774889,1,288,722.232684135437,0.08843372,1000.0,0.0
533.9017,289000,-0.0005409717559814453,0.09839222,-1399.7928858592131,0.009643646,8.773424,1,289,725.7198669910431,0.09839222,1000.0,0.0
533.8674,290000,0.0073181986808776855,0.088692404,-1401.8610104303405,0.009984423,8.768597,1,290,729.1993918418884,0.088692404,1000.0,0.0
534.0376,291000,-0.0022335052490234375,0.09113383,-1401.8601436209115,0.010183855,8.767386,1,291,732.6897881031036,0.09113383,1000.0,0.0
533.79504,292000,-0.007577776908874512,0.09519449,-1405.9296805860072,0.009239858,8.7649355,1,292,736.1869261264801,0.09519449,1000.0,0.0
534.162,293000,-0.003475785255432129,0.09422062,-1413.4499734105757,0.010171708,8.768732,1,293,739.6771583557129,0.09422062,1000.0,0.0
533.4733,294000,-0.0002275705337524414,0.0886461,-1417.2781424363827,0.009029522,8.773629,1,294,743.1644933223724,0.0886461,1000.0,0.0
531.0453,295000,0.8001993149518967,0.08281108,-1430.7495665179736,0.010389196,8.776974,1,295,746.6542866230011,0.08281108,1000.0,0.0
531.1322,296000,-0.005879998207092285,0.08913094,-1436.8179856062138,0.009703707,8.780707,1,296,750.1405961513519,0.08913094,1000.0,0.0
530.6835,297000,-0.00256955623626709,0.095303014,-1443.8343770763154,0.009217773,8.772099,1,297,753.6330823898315,0.095303014,1000.0,0.0
530.222,298000,-0.0006595849990844727,0.09088543,-1444.607316401071,0.008915294,8.768635,1,298,757.1196608543396,0.09088543,1000.0,0.0
529.6637,299000,-0.00028502941131591797,0.08875051,-1445.8386655169322,0.009740071,8.767836,1,299,760.6040692329407,0.08875051,1000.0,0.0
529.5366,300000,-0.0015234947204589844,0.09384636,-1447.2111787165481,0.010346787,8.764352,1,300,764.0874750614166,0.09384636,1000.0,0.0
528.4408,301000,-4.494190216064453e-05,0.09066264,-1449.3794946957198,0.0132360915,8.770751,1,301,767.5743350982666,0.09066264,1000.0,0.0
527.2513,302000,-0.0007709264755249023,0.092931844,-1455.6863550368112,0.009395764,8.769085,1,302,771.0589654445648,0.092931844,1000.0,0.0
526.2301,303000,-0.00542902946472168,0.09181178,-1462.3073121878065,0.009967787,8.789508,1,303,774.5490550994873,0.09181178,1000.0,0.0
521.91766,304000,0.8915984109044075,0.072172016,-1492.937062591284,0.009946876,8.766738,1,304,778.0390543937683,0.072172016,1000.0,0.0
520.8707,305000,-0.0003025531768798828,0.0898938,-1494.2015273552706,0.010580435,8.774581,1,305,781.5263841152191,0.0898938,1000.0,0.0
519.4966,306000,-0.00013244152069091797,0.09321513,-1494.9980374295787,0.011091433,8.780573,1,306,785.0107223987579,0.09321513,1000.0,0.0
519.0319,307000,0.7229864299297333,0.10269076,-1499.1752280066744,0.010682439,8.771781,1,307,788.5019950866699,0.10269076,1000.0,0.0
518.25574,308000,-0.0002460479736328125,0.086450025,-1503.7540147572422,0.010734925,8.776002,1,308,791.9810297489166,0.086450025,1000.0,0.0
516.90753,309000,0.7097234725952148,0.0885151,-1508.6806060214274,0.010298729,8.786065,1,309,795.784318447113,0.0885151,1000.0,0.0
515.5761,310000,-0.11379694938659668,0.09840928,-1504.2408879409018,0.009976452,8.784303,1,310,799.2661764621735,0.09840928,1000.0,0.0
511.5163,311000,0.8120580464601517,0.117468335,-1518.0820470635776,0.01191077,8.780682,1,311,802.7549962997437,0.117468335,1000.0,0.0
509.29248,312000,-0.06591510772705078,0.09278102,-1529.3410609315652,0.010333916,8.792968,1,312,806.2326531410217,0.09278102,1000.0,0.0
506.73846,313000,-0.017758846282958984,0.09378059,-1531.9005953233075,0.009880254,8.792736,1,313,809.7164244651794,0.09378059,1000.0,0.0
503.62775,314000,-0.010957121849060059,0.08649523,-1540.5242183270377,0.010341552,8.793646,1,314,813.1939914226532,0.08649523,1000.0,0.0
498.6932,315000,0.8875479772686958,0.092034206,-1540.1852584411943,0.010148932,8.793876,1,315,816.6835796833038,0.092034206,1000.0,0.0
496.18164,316000,-0.003677845001220703,0.093455166,-1546.0809589566838,0.010410791,8.790107,1,316,820.1734254360199,0.093455166,1000.0,0.0
494.66806,317000,-0.0005056858062744141,0.08597061,-1557.244706671789,0.009299997,8.783315,1,317,823.6638140678406,0.08597061,1000.0,0.0
493.4339,318000,-0.0014770030975341797,0.09054342,-1560.9986554593515,0.009179717,8.771117,1,318,827.1494867801666,0.09054342,1000.0,0.0
491.37354,319000,-0.0005619525909423828,0.08827934,-1563.2783589950322,0.009267265,8.779865,1,319,830.6382601261139,0.08827934,1000.0,0.0
489.73877,320000,-0.07633709907531738,0.1084533,-1563.4222158163884,0.010409262,8.780072,1,320,834.1246454715729,0.1084533,1000.0,0.0
489.83765,321000,-0.021453499794006348,0.09143795,-1559.8470883153352,0.0097495895,8.776232,1,321,837.6241319179535,0.09143795,1000.0,0.0
487.32608,322000,0.006387770175933838,0.09470208,-1560.6793990225574,0.008873541,8.755301,1,322,841.1164212226868,0.09470208,1000.0,0.0
484.27393,323000,0.0115165114402771,0.088584654,-1567.3447708023718,0.011200316,8.753854,1,323,844.6047711372375,0.088584654,1000.0,0.0
482.42255,324000,0.7181600630283356,0.10155286,-1572.3385675184722,0.010472154,8.737182,1,324,848.0912809371948,0.10155286,1000.0,0.0
480.31158,325000,-0.00564420223236084,0.10383306,-1579.4954411314968,0.0103922,8.738204,1,325,851.5788388252258,0.10383306,1000.0,0.0
478.5711,326000,-0.0031189918518066406,0.07892035,-1585.8885706017704,0.008941663,8.739882,1,326,855.0595710277557,0.07892035,1000.0,0.0
475.24277,327000,0.8361764550209045,0.108686395,-1599.6354132769968,0.00979436,8.730658,1,327,858.5489301681519,0.108686395,1000.0,0.0
473.69717,328000,-0.02059769630432129,0.095973805,-1606.7262815177,0.009020694,8.726031,1,328,862.0355494022369,0.095973805,1000.0,0.0
471.5944,329000,-0.00209808349609375,0.09744723,-1618.5570272979492,0.009806028,8.72846,1,329,865.5223798751831,0.09744723,1000.0,0.0
469.32404,330000,-0.008005261421203613,0.09013714,-1624.0632824680183,0.011033472,8.755494,1,330,869.0143959522247,0.09013714,1000.0,0.0
466.67236,331000,-0.011713624000549316,0.091648825,-1632.8374630180824,0.009113096,8.761542,1,331,872.506917476654,0.091648825,1000.0,0.0
463.79752,332000,0.7912389934062958,0.09072455,-1652.6148739312944,0.009613823,8.749686,1,332,875.9952564239502,0.09072455,1000.0,0.0
461.58636,333000,-0.06870079040527344,0.09386847,-1661.1722898431806,0.009999453,8.757809,1,333,879.4816110134125,0.09386847,1000.0,0.0
459.79706,334000,0.8553376495838165,0.09242805,-1681.282115922738,0.010370664,8.760006,1,334,882.9787533283234,0.09242805,1000.0,0.0
456.67853,335000,0.9796712286770344,0.10616528,-1688.5189620505182,0.010844487,8.746829,1,335,886.4657144546509,0.10616528,1000.0,0.0
450.93585,336000,0.9376774504780769,0.10016002,-1705.9086264008824,0.010939508,8.733078,1,336,889.9653198719025,0.10016002,1000.0,0.0
449.0353,337000,0.30007898807525635,0.096854135,-1708.4512638834276,0.009792494,8.713757,1,337,893.4694924354553,0.096854135,1000.0,0.0
447.71622,338000,0.4370740056037903,0.09167311,-1714.1910849177461,0.009118596,8.720404,1,338,896.9706537723541,0.09167311,1000.0,0.0
446.4877,339000,-0.015589714050292969,0.09095465,-1727.2718039473161,0.009500472,8.724746,1,339,900.4614398479462,0.09095465,1000.0,0.0
444.8427,340000,-0.009796738624572754,0.09623688,-1733.4331857444529,0.011817923,8.725477,1,340,903.9553003311157,0.09623688,1000.0,0.0
