surrgain,EpThisIter,TimeElapsed,entropy,entloss,TimestepsSoFar,EpisodesSoFar,EpLenMean,meankl,optimgain,EpTrueRewMean,ev_tdlam_before,EpRewMean
0.2877193,12,4518.397094964981,23.356623,0.0,986845,12307,79.1,0.006986984,0.2877193,383.12113244551966,-0.3866231441497803,0.7553748
0.277474,15,4523.076093912125,23.357588,0.0,987827,12322,76.15,0.005972362,0.277474,368.82242933613776,0.0421488881111145,0.812379
0.17495069,13,4528.027921438217,23.357489,0.0,988846,12335,74.15,0.0056376103,0.17495069,359.68304919806803,0.0980415940284729,0.73745
0.22860388,11,4532.709062099457,23.357584,0.0,989881,12346,78.025,0.006097303,0.22860388,381.75218106476956,0.21761339902877808,0.629928
0.36252356,12,4537.480087995529,23.35645,0.0,990930,12358,84.175,0.0059253303,0.36252356,413.35761389744175,-0.026239991188049316,0.8577787
0.1771074,14,4542.077772855759,23.356607,0.0,991960,12372,84.1,0.0057101427,0.1771074,413.5225286146091,0.09491854906082153,0.8870743
0.13743731,13,4546.676910400391,23.358725,0.0,992958,12385,78.875,0.005838847,0.13743731,389.537205137505,0.013878464698791504,0.8836714
0.24627922,13,4551.245638847351,23.357927,0.0,994009,12398,76.975,0.0056213737,0.24627922,378.52177295962144,0.5445834696292877,0.76365465
0.18470667,14,4555.908524751663,23.357662,0.0,995064,12412,77.6,0.0057304455,0.18470667,378.501945453759,-0.20649778842926025,0.73604774
0.6147764,13,4560.51475071907,23.358664,0.0,996056,12425,77.45,0.00855126,0.6147764,376.11483138343584,-0.11982512474060059,0.9202547
0.39796868,13,4565.105214595795,23.355873,0.0,997053,12438,76.1,0.0064745406,0.39796868,373.7033963262735,0.009331345558166504,0.87561834
0.20831123,14,4569.689517736435,23.357443,0.0,998058,12452,74.85,0.005888207,0.20831123,369.50228597183957,0.27096861600875854,0.9325905
0.23269913,12,4574.8289313316345,23.360662,0.0,999080,12464,76.95,0.005737216,0.23269913,379.72548551473346,0.32696598768234253,0.80749
0.25011998,12,4579.898977994919,23.36003,0.0,1000059,12476,78.375,0.0066028875,0.25011998,384.48109386480616,0.18733841180801392,0.9364691
0.15618536,11,4584.989769935608,23.359945,0.0,1000961,12487,81.725,0.005095772,0.15618536,399.5178224303778,-0.02840578556060791,0.8840893
0.19821617,13,4589.569510936737,23.356182,0.0,1002012,12500,82.025,0.0065024956,0.19821617,406.6540924247672,0.28487688302993774,0.8330965
0.15583177,14,4594.145122289658,23.354069,0.0,1003021,12514,79.375,0.006258401,0.15583177,393.17210842419183,-0.7737102508544922,0.62899905
0.26189792,14,4598.721814393997,23.350264,0.0,1004099,12528,76.15,0.0048459684,0.26189792,374.80740738184886,0.07525891065597534,0.91129285
0.21554613,14,4603.364955663681,23.347574,0.0,1005171,12542,75.625,0.0059572086,0.21554613,366.90038372584706,0.2127532958984375,0.8836281
0.23136473,11,4608.513904809952,23.34621,0.0,1006158,12553,80.0,0.005186949,0.23136473,388.1194065507938,0.34314030408859253,1.0695164
0.44099832,12,4613.206197977066,23.345457,0.0,1007202,12565,83.4,0.006006258,0.44099832,399.0827535656416,-0.1660083532333374,0.85469496
0.25131592,13,4617.886945486069,23.34643,0.0,1008252,12578,84.325,0.005588142,0.25131592,404.1489479058645,0.016201138496398926,0.8283674
0.23099118,14,4622.562465190887,23.34621,0.0,1009242,12592,79.55,0.005031342,0.23099118,383.9118746210178,0.02340942621231079,0.82188255
0.29825974,13,4627.250199794769,23.346682,0.0,1010234,12605,75.8,0.0062461244,0.29825974,369.6322584084044,0.12790095806121826,0.8370072
0.24984108,14,4632.753938436508,23.345625,0.0,1011258,12619,73.75,0.0052978722,0.24984108,358.400154508117,-0.04367244243621826,0.83160985
0.3528146,13,4637.4546251297,23.347654,0.0,1012229,12632,74.675,0.0063960454,0.3528146,363.5030648245207,-0.007906794548034668,0.85472554
0.34673232,13,4642.134253501892,23.347393,0.0,1013237,12645,75.075,0.0065358314,0.34673232,364.7880713681121,-0.1315288543701172,0.92765677
0.19840425,14,4646.815312385559,23.350336,0.0,1014331,12659,76.825,0.0061382093,0.19840425,374.27305560432546,0.48534613847732544,0.9926022
0.18019864,13,4651.504122018814,23.350664,0.0,1015335,12672,77.65,0.005964211,0.18019864,379.72522152137924,-0.2706393003463745,0.7910098
0.18401249,13,4656.185447692871,23.350826,0.0,1016315,12685,76.95,0.0060554417,0.18401249,377.7027457131477,-0.4743192195892334,0.6172912
0.25868416,12,4660.861394166946,23.353022,0.0,1017328,12697,79.4,0.005791937,0.25868416,389.65487008767553,0.13162189722061157,0.5913688
0.19976285,13,4665.565211057663,23.351873,0.0,1018315,12710,77.775,0.005627476,0.19976285,379.58826305099154,-0.15903031826019287,0.6123141
0.22543244,13,4670.264708995819,23.350908,0.0,1019354,12723,80.075,0.005278647,0.22543244,388.35774924320475,0.2475772500038147,0.82181627
0.25082725,13,4674.971943855286,23.349298,0.0,1020346,12736,77.95,0.0061608125,0.25082725,380.49455837618234,0.08852756023406982,0.8929536
0.21239826,13,4679.8139452934265,23.34992,0.0,1021370,12749,78.3,0.00577626,0.21239826,377.8816712583924,0.2869678735733032,0.99987507
0.17056659,13,4684.447468042374,23.345709,0.0,1022361,12762,76.875,0.0053997766,0.17056659,371.03411274388856,0.1665024757385254,0.79357046
0.2467324,13,4689.328134298325,23.345697,0.0,1023413,12775,78.075,0.0051435665,0.2467324,375.1734539065972,-0.021108508110046387,0.71704197
0.15565184,13,4693.909668922424,23.343508,0.0,1024415,12788,78.625,0.005172168,0.15565184,379.0201275778819,-0.3274648189544678,0.6201446
0.34020826,12,4699.525916099548,23.341047,0.0,1025433,12800,80.875,0.007990148,0.34020826,389.8204017853023,0.6026385128498077,0.62252367
0.15010218,14,4704.5499567985535,23.337152,0.0,1026522,12814,79.475,0.005354055,0.15010218,383.4715886753342,-0.4336435794830322,0.5304626
0.26471695,13,4709.184827804565,23.342855,0.0,1027581,12827,81.525,0.005233748,0.26471695,394.72789114883005,0.16798067092895508,0.6399671
0.2886507,13,4713.800547838211,23.343977,0.0,1028672,12840,80.975,0.0054465514,0.2886507,390.70802863876963,-0.07142305374145508,0.6585436
0.18193108,13,4718.363812446594,23.344305,0.0,1029730,12853,82.0,0.0053920876,0.18193108,393.9572246467774,0.21778428554534912,0.69228864
0.3117307,13,4722.9434723854065,23.343342,0.0,1030763,12866,80.875,0.0053463643,0.3117307,387.7346423208205,0.11305814981460571,0.96967757
0.25749302,13,4727.512083292007,23.342773,0.0,1031771,12879,79.6,0.0050438466,0.25749302,389.5942324333426,-0.0462876558303833,1.0533488
0.2667722,13,4732.0696403980255,23.340593,0.0,1032795,12892,78.6,0.0050785933,0.2667722,382.86869432118453,0.0023635029792785645,1.3839477
0.16801822,15,4736.633924484253,23.339338,0.0,1033873,12907,75.475,0.0055026277,0.16801822,360.0846103177068,-0.26787590980529785,1.1134208
0.18591946,12,4741.18487906456,23.33887,0.0,1034843,12919,76.8,0.0052805906,0.18591946,362.1632174240798,0.3605313301086426,0.9573536
0.16003922,15,4745.739438056946,23.337643,0.0,1035851,12934,72.925,0.0065603657,0.16003922,344.93832822779075,-0.7628856897354126,0.60192734
0.21782166,12,4750.292416334152,23.338129,0.0,1036896,12946,77.725,0.0066589755,0.21782166,370.0853953482339,0.22091180086135864,0.8278063
0.14935876,13,4754.852665185928,23.337337,0.0,1037939,12959,77.4,0.00645083,0.14935876,370.7863008041883,-0.8333231210708618,0.7291935
0.24196276,14,4759.4178211688995,23.338543,0.0,1039016,12973,80.55,0.0060984986,0.24196276,384.4526736183199,-0.6169301271438599,0.74484664
0.28884992,12,4764.684239864349,23.334162,0.0,1040018,12985,80.175,0.005883366,0.28884992,385.77881788118225,0.2770509123802185,0.6627287
0.20659018,14,4769.257615804672,23.336004,0.0,1041090,12999,78.775,0.0056780363,0.20659018,380.8502151541932,-0.38190293312072754,0.6746677
0.20440945,15,4773.815095901489,23.334307,0.0,1042150,13014,76.525,0.0064508347,0.20440945,372.59730034057645,0.2923074960708618,0.8107998
0.19267194,13,4778.37876534462,23.334475,0.0,1043168,13027,74.55,0.0053857598,0.19267194,364.50479122690575,-0.1774158477783203,0.64141893
0.24561661,12,4783.186329841614,23.335627,0.0,1044156,13039,76.65,0.0060914303,0.24561661,368.95802944414135,0.14262568950653076,0.66719943
0.17450252,13,4788.44419836998,23.339434,0.0,1045212,13052,79.975,0.004958933,0.17450252,385.3334790317082,-0.1390073299407959,0.54147226
0.33046824,12,4793.046804904938,23.340885,0.0,1046240,13064,81.95,0.0070931357,0.33046824,394.89077141254467,-0.13382208347320557,0.65261585
0.18643937,13,4797.627724647522,23.341066,0.0,1047267,13077,81.375,0.0065890322,0.18643937,394.8853889598956,0.11901187896728516,0.589854
0.37922165,14,4802.245653390884,23.342365,0.0,1048246,13091,78.125,0.006725015,0.37922165,376.7131482774181,0.13934540748596191,0.60743105
0.26914847,12,4807.038274765015,23.340559,0.0,1049286,13103,78.925,0.0060528205,0.26914847,385.76590140678735,0.1895538568496704,0.6117424
0.19298275,15,4812.137919187546,23.341375,0.0,1050308,13118,74.25,0.006069626,0.19298275,359.47747935790466,-0.2646162509918213,0.5858925
0.251033,12,4816.815061092377,23.339373,0.0,1051308,13130,78.725,0.006004425,0.251033,377.3738348796517,-0.09448039531707764,0.58053815
0.268741,16,4821.427911281586,23.343988,0.0,1052390,13146,72.425,0.0052774213,0.268741,345.1650714891595,0.014301419258117676,0.5941762
0.44521177,12,4826.057583093643,23.342535,0.0,1053373,13158,76.625,0.00720398,0.44521177,371.01468241282885,0.18337613344192505,0.86842805
0.29334104,14,4830.657865047455,23.345722,0.0,1054434,13172,74.0,0.005242566,0.29334104,364.4329441641194,0.06613737344741821,0.93563735
0.56029874,13,4835.251272916794,23.347185,0.0,1055424,13185,77.425,0.0051850323,0.56029874,382.329797411788,0.1312374472618103,0.96246606
0.32067907,13,4839.833637714386,23.348614,0.0,1056506,13198,78.325,0.0068806764,0.32067907,386.9483503316819,0.01728534698486328,1.0711513
0.20189412,14,4844.408074617386,23.35108,0.0,1057530,13212,77.4,0.005547692,0.20189412,378.84254292923595,-0.32574236392974854,0.9275076
0.19835418,14,4849.0095546245575,23.348566,0.0,1058590,13226,75.275,0.006598288,0.19835418,368.65360071464215,0.12870121002197266,0.6408594
0.24915132,13,4853.634549379349,23.349125,0.0,1059661,13239,76.875,0.0055005774,0.24915132,372.4435240088117,0.2798932194709778,0.6938456
0.23466037,14,4858.213421583176,23.348879,0.0,1060656,13253,75.65,0.0051350314,0.23466037,371.7684505284216,0.22389066219329834,0.8051049
0.20270243,14,4862.806769609451,23.341715,0.0,1061660,13267,73.775,0.005897465,0.20270243,359.94914913730065,0.1448225975036621,0.8833189
0.1839276,14,4867.417756080627,23.34162,0.0,1062659,13281,70.875,0.0051087677,0.1839276,346.3638324569173,0.15478557348251343,0.7585677
0.43348214,15,4872.013456583023,23.344952,0.0,1063721,13296,69.925,0.006322788,0.43348214,339.4822915487531,0.03134435415267944,0.7677701
0.2685376,14,4876.603720664978,23.342772,0.0,1064772,13310,72.3,0.005795107,0.2685376,355.9543737278999,0.0816049575805664,0.7318198
0.20375703,13,4881.200610399246,23.338625,0.0,1065837,13323,75.75,0.005122927,0.20375703,370.21426967601855,0.13333582878112793,0.7343785
0.26606935,13,4885.806503534317,23.338783,0.0,1066857,13336,78.4,0.0067069116,0.26606935,383.21606790067983,-0.023795604705810547,0.72609603
0.6667536,13,4890.981085062027,23.337225,0.0,1067869,13349,79.15,0.00602947,0.6667536,383.63812737117985,-0.06690442562103271,0.81535894
0.1939101,14,4895.942437887192,23.336508,0.0,1068879,13363,76.05,0.0058243,0.1939101,370.9947947007687,0.23726725578308105,0.7206662
0.2168598,13,4900.583914756775,23.335627,0.0,1069939,13376,77.05,0.005969084,0.2168598,376.30020178640035,0.1769256591796875,0.6637184
0.24405734,14,4905.208510637283,23.334211,0.0,1071059,13390,77.9,0.004822425,0.24405734,375.7979804210273,0.14611440896987915,0.7128267
0.20410156,12,4909.856406927109,23.330082,0.0,1072041,13402,80.725,0.0056876824,0.20410156,385.3123643251653,0.294899046421051,0.7744478
0.21016076,13,4914.500728607178,23.33161,0.0,1073082,13415,80.475,0.006298811,0.21016076,382.72706804214204,0.006054282188415527,0.7364038
0.20279205,13,4919.160047054291,23.331297,0.0,1074073,13428,79.05,0.0056323595,0.20279205,378.8759154921904,0.1241377592086792,0.59938765
0.26153892,13,4923.8314526081085,23.330343,0.0,1075060,13441,77.75,0.0052090017,0.26153892,378.86563973769273,0.09409332275390625,0.6149028
0.17661358,10,4928.496173381805,23.327654,0.0,1076071,13451,82.075,0.005635401,0.17661358,403.41273156987455,-0.3147003650665283,0.57680815
0.26225483,12,4933.185920000076,23.328062,0.0,1077096,13463,86.3,0.005384023,0.26225483,421.72240033704094,-0.012482404708862305,0.67128456
0.19035572,12,4937.824434518814,23.328619,0.0,1078109,13475,88.275,0.0057725376,0.19035572,431.53807111715787,0.27264130115509033,0.67651546
0.2740897,14,4942.4865045547485,23.32839,0.0,1079125,13489,81.725,0.0043747835,0.2740897,402.4006924867166,0.015237569808959961,0.6956296
0.31713536,14,4947.135082244873,23.329836,0.0,1080163,13503,76.675,0.0062499093,0.31713536,374.4974149892003,0.2013224959373474,0.6482927
0.22079091,13,4951.779769420624,23.3304,0.0,1081159,13516,74.825,0.005538976,0.22079091,363.2271233081018,-0.033125877380371094,0.6667012
0.20731764,14,4956.580433368683,23.327475,0.0,1082165,13530,73.975,0.00575531,0.20731764,357.12459922024794,-0.06248772144317627,0.600859
0.16746394,14,4961.2438271045685,23.327154,0.0,1083184,13544,73.225,0.0057253647,0.16746394,356.97494332048984,-0.5149476528167725,0.6141782
0.18362907,13,4965.926831483841,23.329817,0.0,1084180,13557,73.975,0.00576686,0.18362907,361.2262875027939,0.184467613697052,0.6151379
0.28264692,14,4970.594071388245,23.328123,0.0,1085182,13571,73.45,0.0059345923,0.28264692,355.67166908755564,0.07657378911972046,0.50686806
0.20865127,13,4975.274770021439,23.331049,0.0,1086225,13584,76.025,0.0064534163,0.20865127,370.44010805399387,0.05901247262954712,0.52612305
0.18044655,13,4980.025907039642,23.332014,0.0,1087261,13597,77.025,0.005794874,0.18044655,375.87075568875696,0.09196501970291138,0.5260865
0.24672182,14,4984.670126676559,23.33073,0.0,1088277,13611,77.375,0.0072618322,0.24672182,378.1273424603213,0.1884281039237976,0.62518054
0.23355016,13,4989.319611549377,23.330082,0.0,1089315,13624,77.25,0.006204523,0.23355016,376.37553096472436,0.49314069747924805,0.5837806
0.19056603,13,4993.945334434509,23.333317,0.0,1090417,13637,78.9,0.006038974,0.19056603,384.87014737755777,-0.3097633123397827,0.6181562
0.48817903,13,4998.980764389038,23.334002,0.0,1091481,13650,82.15,0.0068626953,0.48817903,397.1881655740616,0.07061958312988281,0.7085811
0.34246925,12,5003.539584636688,23.333494,0.0,1092479,13662,83.975,0.006096204,0.34246925,404.6213189442102,-0.0430448055267334,0.8427595
0.2000011,14,5008.105299949646,23.33405,0.0,1093535,13676,79.5,0.005787777,0.2000011,384.2323967481302,0.12743651866912842,0.87576544
0.20565477,13,5012.676914930344,23.333479,0.0,1094533,13689,78.325,0.006421325,0.20565477,381.8224438944856,0.229803204536438,0.733963
0.25097603,15,5017.792640447617,23.332943,0.0,1095570,13704,73.475,0.005633328,0.25097603,358.18385464721274,0.051184892654418945,0.52301794
0.23395577,13,5022.527079820633,23.33325,0.0,1096556,13717,73.55,0.007770281,0.23395577,356.9731383977416,0.18714439868927002,0.45642376
0.23236924,14,5027.183375597,23.330305,0.0,1097616,13731,73.525,0.0054863393,0.23236924,354.81673138744196,-0.1154637336730957,0.44513854
0.31926256,14,5031.824961185455,23.331232,0.0,1098636,13745,74.975,0.0065200757,0.31926256,364.11065637571727,0.0016043782234191895,0.55719215
0.19044024,14,5036.479894161224,23.329363,0.0,1099711,13759,75.475,0.005585899,0.19044024,368.223672686667,-0.02470099925994873,0.5754733
0.19496873,14,5041.126605510712,23.328695,0.0,1100771,13773,75.225,0.0065908586,0.19496873,364.5905268371207,0.07482987642288208,0.5694742
0.22103113,15,5046.568441152573,23.326155,0.0,1101833,13788,73.95,0.0057665827,0.22103113,357.9555440403042,0.01925504207611084,0.48210114
0.315322,13,5051.153566360474,23.323565,0.0,1102874,13801,74.725,0.00596199,0.315322,359.7084461378882,0.3039172291755676,0.48030645
0.2134788,13,5055.725563764572,23.3243,0.0,1103881,13814,75.95,0.0060119173,0.2134788,370.87226551243884,0.0527195930480957,0.56640595
0.19798464,13,5060.311607122421,23.319805,0.0,1104891,13827,78.6,0.004665027,0.19798464,383.4997498601327,0.02320045232772827,0.7706006
0.21524218,14,5064.886348247528,23.32194,0.0,1105920,13841,76.15,0.007792863,0.21524218,373.8770551871633,-0.632072925567627,0.753703
0.23925129,15,5069.636205911636,23.319807,0.0,1107017,13856,74.375,0.0057511516,0.23925129,366.72255584891934,-0.04491579532623291,0.72846496
0.36825532,13,5074.247796297073,23.315838,0.0,1108068,13869,75.875,0.0063875886,0.36825532,369.90427452314697,0.16964155435562134,0.51835406
0.3054948,14,5078.833220005035,23.314432,0.0,1109121,13883,75.5,0.0060920077,0.3054948,365.5265882820337,0.17107975482940674,0.59643877
0.20091778,14,5083.418369293213,23.311197,0.0,1110193,13897,77.075,0.0053166156,0.20091778,371.6078765724772,0.1430271863937378,0.59284353
0.2585146,13,5088.021925210953,23.312922,0.0,1111203,13910,76.175,0.005128154,0.2585146,368.09763433655496,0.02309262752532959,0.6260555
0.20893648,12,5092.599605321884,23.310951,0.0,1112180,13922,78.475,0.005580577,0.20893648,377.0516274845768,-0.1330186128616333,0.5647005
0.3308755,13,5097.731482505798,23.308039,0.0,1113206,13935,78.85,0.0061971694,0.3308755,374.10699156526107,0.05934637784957886,0.6585237
0.2456255,14,5102.3295640945435,23.303226,0.0,1114194,13949,76.55,0.0054407753,0.2456255,363.08842412829813,0.35026323795318604,0.9131464
0.20352043,12,5106.9234919548035,23.30047,0.0,1115220,13961,77.475,0.00613939,0.20352043,368.74167837489176,-0.30714333057403564,0.8792017
0.25779545,12,5111.5095818042755,23.303286,0.0,1116246,13973,79.5,0.0057336194,0.25779545,384.87402073732494,0.03402721881866455,0.7496772
0.8213174,12,5116.112678766251,23.298811,0.0,1117237,13985,82.65,0.0060981032,0.8213174,396.20202161755526,0.2947055697441101,0.78393245
0.20824453,13,5122.077396869659,23.30158,0.0,1118224,13998,82.725,0.0058111986,0.20824453,401.57182910425416,0.010886073112487793,0.7197852
0.16062249,14,5126.680146932602,23.299557,0.0,1119259,14012,77.25,0.005660679,0.16062249,369.4998308883779,0.2114235758781433,0.6471273
0.20371304,12,5131.436834335327,23.294928,0.0,1120268,14024,77.925,0.0061421795,0.20371304,376.76183038291083,0.011027693748474121,0.53735495
0.21060339,12,5136.046463251114,23.29297,0.0,1121287,14036,80.65,0.0064448775,0.21060339,390.40798629944885,0.17505496740341187,0.5447546
0.284422,14,5141.06038236618,23.290949,0.0,1122317,14050,81.1,0.006247506,0.284422,392.38882931465304,0.1743735671043396,0.63114154
0.32648134,13,5145.731030702591,23.293146,0.0,1123398,14063,81.375,0.006514701,0.32648134,391.1371550084022,-0.04275381565093994,0.68491846
0.24195804,14,5150.7039115428925,23.29362,0.0,1124401,14077,76.2,0.006237758,0.24195804,361.01407171881704,-0.246146559715271,0.6208904
0.40018988,13,5155.380893707275,23.295492,0.0,1125383,14090,76.65,0.0056039817,0.40018988,368.652698159519,0.04009127616882324,0.8005148
0.17352383,14,5160.029309511185,23.293634,0.0,1126389,14104,72.75,0.0061030695,0.17352383,348.9083260403298,-0.014861464500427246,0.7053011
1.2026312,14,5165.355050086975,23.288553,0.0,1127405,14118,73.05,0.0064880587,1.2026312,352.44625342301515,0.2179880142211914,0.73023087
0.16955501,13,5170.694752454758,23.288815,0.0,1128376,14131,73.1,0.0056066522,0.16955501,355.5189003255199,-0.4382728338241577,0.54440415
0.26803452,13,5175.417266368866,23.288824,0.0,1129410,14144,75.525,0.005833905,0.26803452,367.3567445030368,0.4125237464904785,0.5556137
0.1645983,12,5181.358774662018,23.28709,0.0,1130449,14156,79.45,0.0057354085,0.1645983,381.1485243678182,-0.8624018430709839,0.49299794
0.16210441,13,5185.950596809387,23.288408,0.0,1131503,14169,82.5,0.005540015,0.16210441,392.6031560285568,-0.6925957202911377,0.4673079
0.20615387,13,5190.530199766159,23.28758,0.0,1132525,14182,81.825,0.005336011,0.20615387,389.57741155492823,-0.08340680599212646,0.45901078
0.39603123,13,5195.136846542358,23.286844,0.0,1133578,14195,79.925,0.0076018255,0.39603123,381.7829244337348,0.07533210515975952,0.72407305
0.25641394,14,5199.718813657761,23.284746,0.0,1134586,14209,77.075,0.0058389017,0.25641394,370.25877854242236,-0.013450145721435547,0.8592596
0.16423957,15,5204.3120176792145,23.282797,0.0,1135625,14224,71.9,0.005543133,0.16423957,341.36648733895265,-0.3747769594192505,0.73070896
0.28535956,14,5208.938376426697,23.284506,0.0,1136668,14238,72.175,0.0052372003,0.28535956,346.131181184242,-0.20160114765167236,0.42668423
0.23581779,13,5213.780397176743,23.281656,0.0,1137692,14251,74.65,0.0068645114,0.23581779,359.48711234074455,0.28540515899658203,0.3970415
0.24082182,13,5218.46449804306,23.281572,0.0,1138687,14264,76.55,0.006686836,0.24082182,372.23618537486175,0.19166594743728638,0.4804867
0.1814799,13,5223.167769908905,23.278566,0.0,1139656,14277,76.175,0.005857544,0.1814799,373.08402447199467,0.009990453720092773,0.47513643
0.35948843,13,5228.497949838638,23.278744,0.0,1140706,14290,77.2,0.006643952,0.35948843,377.1074616917207,0.006533145904541016,0.5444573
0.27404666,13,5233.582256793976,23.277033,0.0,1141753,14303,78.525,0.005192887,0.27404666,378.2203005053803,-0.28565311431884766,0.6201967
0.22692522,13,5238.168799161911,23.277506,0.0,1142753,14316,78.9,0.0061598006,0.22692522,374.01523299042094,0.41979724168777466,0.75093913
0.22196239,14,5242.741935491562,23.278093,0.0,1143777,14330,76.775,0.006158518,0.22196239,364.3134125684998,0.006395816802978516,0.70554084
0.19548212,12,5247.61442565918,23.27685,0.0,1144771,14342,77.675,0.008160359,0.19548212,374.3595488644569,-0.06263971328735352,0.6655474
0.23243761,13,5252.371598243713,23.27606,0.0,1145846,14355,79.5,0.006005259,0.23243761,387.42646149200897,-0.21750473976135254,0.6433896
0.17014784,13,5256.992876768112,23.27775,0.0,1146864,14368,81.075,0.004650371,0.17014784,396.0260515490656,-0.3020362854003906,0.6612399
0.19620903,14,5261.728040933609,23.274923,0.0,1147916,14382,78.625,0.0058877226,0.19620903,378.68932164526325,-0.4226529598236084,0.63951534
0.3233528,13,5266.368121147156,23.276386,0.0,1148984,14395,78.45,0.0063066944,0.3233528,379.5407071888074,0.25306493043899536,0.70590734
0.22459196,16,5270.971887350082,23.274237,0.0,1150066,14411,74.275,0.006352954,0.22459196,360.32477760980163,-0.01535046100616455,0.6588518
0.19311431,14,5275.8201603889465,23.272135,0.0,1151060,14425,72.85,0.0053146053,0.19311431,352.6668301358842,-0.25225841999053955,0.6093043
0.21512668,15,5280.47304391861,23.269955,0.0,1152137,14440,69.525,0.0055153393,0.21512668,329.17272426588846,-0.12861859798431396,0.40979224
0.27086338,14,5285.258927345276,23.271893,0.0,1153179,14454,72.6,0.0048362277,0.27086338,344.7946066131858,0.16939014196395874,0.42928687
0.17167507,13,5290.014503002167,23.270819,0.0,1154212,14467,74.55,0.0062143877,0.17167507,354.70043388205397,0.1349848508834839,0.3916324
0.22428164,13,5294.7075872421265,23.269533,0.0,1155232,14480,77.375,0.0058248164,0.22428164,371.1092976807549,-0.42035412788391113,0.44440928
0.19943151,14,5299.4116241931915,23.27205,0.0,1156349,14494,79.25,0.005753784,0.19943151,380.0613436436274,0.17725640535354614,0.3532598
0.23089464,12,5304.092428445816,23.270912,0.0,1157361,14506,80.55,0.0059291758,0.23089464,389.7660407721395,0.04514378309249878,0.4484132
0.25816053,13,5308.928564548492,23.26986,0.0,1158387,14519,82.025,0.0054854886,0.25816053,397.82597740462535,0.11650723218917847,0.47972327
0.25763518,13,5313.534633874893,23.270285,0.0,1159437,14532,81.175,0.005956382,0.25763518,391.151073886302,0.20283710956573486,0.5624032
0.2036555,14,5318.129140377045,23.267498,0.0,1160539,14546,79.45,0.005723629,0.2036555,387.4649086049056,-0.18595945835113525,0.51945174
0.46505183,14,5322.751596689224,23.27059,0.0,1161611,14560,78.7,0.0059674643,0.46505183,379.5540306772647,0.07186609506607056,0.61621964
0.21347156,14,5327.478065252304,23.267092,0.0,1162634,14574,74.675,0.0052202595,0.21347156,361.57681680505306,0.04613947868347168,0.5843405
0.34238565,11,5332.114763736725,23.267738,0.0,1163568,14585,77.4,0.005942215,0.34238565,366.7875992374741,0.02922201156616211,0.71247005
0.1880103,13,5336.744539260864,23.263998,0.0,1164560,14598,77.35,0.0057939803,0.1880103,372.600607138878,0.14631611108779907,0.5783249
0.29107162,14,5341.3673985004425,23.258295,0.0,1165624,14612,78.475,0.005296007,0.29107162,376.0875923237316,-0.135933518409729,0.6227134
0.21255165,13,5346.011958360672,23.26076,0.0,1166629,14625,76.525,0.006897874,0.21255165,370.35057407819664,-0.462247371673584,0.49870077
0.17329812,13,5350.6267676353455,23.261635,0.0,1167668,14638,77.7,0.006523299,0.17329812,374.88465286756286,-0.08364367485046387,0.49794054
0.27562082,12,5355.24299621582,23.261717,0.0,1168685,14650,80.15,0.0062317206,0.27562082,383.9247179758466,0.09356170892715454,0.4457764
0.4499389,13,5359.832892656326,23.259195,0.0,1169662,14663,79.4,0.008281194,0.4499389,382.2869581007043,-0.0634838342666626,0.49792498
0.5619726,13,5364.450194835663,23.261225,0.0,1170685,14676,79.325,0.004934533,0.5619726,378.511593757806,-0.058856844902038574,0.56442916
0.22891526,14,5369.0725083351135,23.260015,0.0,1171733,14690,76.2,0.0056508207,0.22891526,363.61034173838635,0.42790067195892334,0.6372028
0.23185256,14,5373.676569223404,23.258036,0.0,1172823,14704,76.65,0.0061997985,0.23185256,362.0696345807214,0.19288843870162964,0.53165793
0.20987676,12,5378.30575299263,23.256523,0.0,1173819,14716,78.35,0.0063342745,0.20987676,372.2783847775506,0.1608341932296753,0.5637207
0.19379254,11,5382.923421382904,23.254168,0.0,1174881,14727,83.85,0.0061249463,0.19379254,399.99123107196573,0.26340657472610474,0.6483254
0.24119845,13,5387.536072254181,23.254066,0.0,1175895,14740,84.925,0.006200158,0.24119845,410.2203817888085,0.2072693109512329,0.6354221
0.21299931,13,5392.162235736847,23.249937,0.0,1176922,14753,83.575,0.0070789587,0.21299931,400.29629946567155,-0.21526551246643066,0.6583846
0.18927553,12,5396.774891376495,23.252214,0.0,1177928,14765,81.0,0.0060762474,0.18927553,392.2520310365627,0.12858963012695312,0.55311155
0.21085413,12,5401.400748729706,23.253664,0.0,1178958,14777,82.1,0.006065539,0.21085413,399.4708091695294,0.39702630043029785,0.59481543
0.15888678,14,5406.0015342235565,23.254904,0.0,1180001,14791,81.175,0.005803576,0.15888678,393.58017207966896,-0.08925008773803711,0.54559636
0.43705577,14,5411.212274074554,23.256283,0.0,1181045,14805,77.925,0.007323678,0.43705577,375.7992158022933,-0.3790394067764282,0.43622437
0.26910287,14,5415.860955476761,23.253656,0.0,1182076,14819,73.5,0.0060586566,0.26910287,350.5080391887518,0.01900714635848999,0.48516536
0.19568597,12,5420.517268657684,23.25397,0.0,1183020,14831,75.475,0.005547073,0.19568597,360.2274236666426,-0.058014512062072754,0.46605998
0.20940563,13,5425.397203445435,23.254633,0.0,1184078,14844,77.825,0.0061860057,0.20940563,375.45830841431115,0.0600699782371521,0.512221
