ev_tdlam_before,EpTrueRewMean,EpThisIter,entloss,EpLenMean,EpRewMean,EpisodesSoFar,meankl,TimestepsSoFar,optimgain,TimeElapsed,entropy,surrgain
0.9591755382716656,3217.3111141571762,1,0.0,910.95,146.48357,1534,0.01138288,801068,0.060595587,3655.8428399562836,0.81008166,0.060595587
0.9722937401384115,3213.2722273303175,1,0.0,908.625,146.24373,1535,0.011221711,801975,0.054465435,3660.31303024292,0.8251718,0.054465435
0.8251042068004608,3188.9529056642796,2,0.0,900.675,145.14644,1537,0.010375728,803657,0.040873908,3664.9401054382324,0.836222,0.040873908
0.6552933156490326,3191.7470349812947,1,0.0,900.675,145.59016,1538,0.010937785,804657,0.033598937,3669.1907444000244,0.829743,0.033598937
0.33137714862823486,3209.9390249490702,1,0.0,906.25,146.32552,1539,0.011683505,805657,0.03387106,3673.597920179367,0.8279571,0.03387106
0.4238646626472473,3210.339924546553,1,0.0,906.25,146.23294,1540,0.011652866,806657,0.032095343,3678.022667169571,0.83183503,0.032095343
0.3177657127380371,3211.14933859588,1,0.0,906.25,146.3889,1541,0.010609318,807657,0.037164744,3682.4181714057922,0.8142624,0.037164744
0.9799845814704895,3156.1648058777196,1,0.0,890.4,143.92575,1542,0.010886198,808023,0.05089331,3686.830543756485,0.8163398,0.05089331
0.30534589290618896,3158.210354227009,1,0.0,890.4,144.14523,1543,0.010551122,809023,0.03226395,3691.4316096305847,0.81230944,0.03226395
0.48682701587677,3159.2634582461137,1,0.0,890.4,144.24991,1544,0.010172723,810023,0.036315985,3696.1420624256134,0.8354265,0.036315985
0.36080217361450195,3159.980567653961,1,0.0,890.4,144.20062,1545,0.011229359,811023,0.03771981,3700.7481439113617,0.82583404,0.03771981
0.30742597579956055,3160.054861764436,1,0.0,890.4,144.20197,1546,0.011501729,812023,0.03686937,3705.24284696579,0.82939917,0.03686937
0.32332998514175415,3161.0508130988983,1,0.0,890.4,144.3536,1547,0.010366101,813023,0.033553816,3710.037965774536,0.81349766,0.033553816
0.3168420195579529,3161.71052355881,1,0.0,890.4,144.57622,1548,0.0108847525,814023,0.043095477,3714.6968688964844,0.8305135,0.043095477
0.8114722520112991,3123.1945789937763,2,0.0,879.1,142.96408,1550,0.011453263,815571,0.038217384,3719.5485537052155,0.8401031,0.038217384
0.9632919207215309,3030.3556072070724,2,0.0,852.425,139.4085,1552,0.009747155,816501,0.05769107,3723.758960008621,0.8461816,0.05769107
0.2443520426750183,3030.544399283103,1,0.0,852.425,139.6229,1553,0.009861361,817501,0.038398996,3728.127115726471,0.8082505,0.038398996
0.1709715723991394,3031.4802763541147,1,0.0,852.425,140.03911,1554,0.01012033,818501,0.03700688,3732.8002302646637,0.8076858,0.03700688
0.804828330874443,3079.5703757981655,2,0.0,864.875,142.22552,1556,0.010788187,820271,0.03872185,3737.185842514038,0.796638,0.03872185
0.22319567203521729,3095.2525351605964,1,0.0,869.15,142.84245,1557,0.010421665,821271,0.042525798,3741.6733713150024,0.81068414,0.042525798
0.9602026231586933,3095.3558632024137,1,0.0,869.25,142.56528,1558,0.011459401,822261,0.053716186,3746.052062511444,0.8049768,0.053716186
0.9660319536924362,3087.0212763001,1,0.0,867.175,141.8215,1559,0.011880723,822689,0.0563696,3750.5333771705627,0.7846758,0.0563696
0.2563480734825134,3129.779803398202,1,0.0,879.675,143.31587,1560,0.011311327,823689,0.04880223,3755.7869198322296,0.7815176,0.04880223
0.2924826145172119,3130.2642852888575,1,0.0,879.675,143.46,1561,0.0109275,824689,0.04091025,3760.2193655967712,0.77903503,0.04091025
0.9589499570429325,3116.75795765593,1,0.0,874.975,143.13911,1562,0.010188057,825501,0.052522153,3765.0358946323395,0.75467163,0.052522153
0.9252577051520348,3088.5969458264376,1,0.0,866.325,142.04031,1563,0.011509758,826155,0.07885876,3769.4798069000244,0.7504578,0.07885876
0.7993687391281128,3070.2965342187313,2,0.0,861.25,141.94446,1565,0.011087607,827587,0.04138967,3773.8053710460663,0.7540107,0.04138967
0.8651745170354843,3021.742296021131,2,0.0,847.125,140.32442,1567,0.010427053,829022,0.047524817,3778.0055441856384,0.73711956,0.047524817
0.32156264781951904,3022.6440340654613,1,0.0,847.125,140.78168,1568,0.010081917,830022,0.034333188,3782.2530002593994,0.75693524,0.034333188
