EpLenMean,meankl,TimeElapsed,EpisodesSoFar,entloss,optimgain,ev_tdlam_before,TimestepsSoFar,EpTrueRewMean,entropy,EpThisIter,surrgain,EpRewMean
1000.0,0.008538738,441.8348662853241,201,0.0,0.08594505,-0.005139827728271484,201000,-966.8925330357691,8.703449,1,0.08594505,677.74445
1000.0,0.0084543815,444.1852853298187,202,0.0,0.092730954,-0.005104660987854004,202000,-969.8631581457608,8.702924,1,0.092730954,679.1135
1000.0,0.008935636,446.5334393978119,203,0.0,0.08597034,0.02015012502670288,203000,-976.5087163421547,8.697646,1,0.08597034,680.1325
1000.0,0.00783742,448.8855822086334,204,0.0,0.09132899,-0.005604267120361328,204000,-985.2058671781094,8.675346,1,0.09132899,680.4288
1000.0,0.008027451,451.23554253578186,205,0.0,0.096304595,0.5278563797473907,205000,-992.0218025514829,8.684626,1,0.096304595,680.28516
1000.0,0.009188068,453.7498698234558,206,0.0,0.0836851,-0.005745887756347656,206000,-996.1453227979837,8.697955,1,0.0836851,681.48755
1000.0,0.009201639,456.10513973236084,207,0.0,0.08498808,0.012024521827697754,207000,-997.1039263658461,8.69841,1,0.08498808,682.82043
1000.0,0.00815875,458.4622132778168,208,0.0,0.083624646,-0.015818357467651367,208000,-998.9979883705419,8.701664,1,0.083624646,685.109
1000.0,0.0099773,460.8124985694885,209,0.0,0.08913358,0.022873282432556152,209000,-993.7318434939949,8.707439,1,0.08913358,688.06824
1000.0,0.0087762885,463.1674077510834,210,0.0,0.083076626,-0.030120134353637695,210000,-995.6206108885204,8.70329,1,0.083076626,688.8827
1000.0,0.008447359,465.5213179588318,211,0.0,0.092188634,-0.008030176162719727,211000,-996.396396431847,8.702828,1,0.092188634,690.0438
1000.0,0.007957939,467.8748035430908,212,0.0,0.079256326,-0.019295573234558105,212000,-991.9389825647074,8.710869,1,0.079256326,690.9156
1000.0,0.009022996,470.23246121406555,213,0.0,0.08047895,-0.0008922815322875977,213000,-974.1197131105997,8.707767,1,0.08047895,699.3895
1000.0,0.009652615,472.59393334388733,214,0.0,0.10230839,0.851528599858284,214000,-978.8434927473618,8.7060585,1,0.10230839,699.3071
1000.0,0.00901791,474.95392084121704,215,0.0,0.09954696,-0.16153228282928467,215000,-988.5193923053017,8.70783,1,0.09954696,698.4696
1000.0,0.008423202,477.30973172187805,216,0.0,0.08228465,0.0005413293838500977,216000,-992.8182384273335,8.713937,1,0.08228465,698.7023
1000.0,0.009459082,479.65879559516907,217,0.0,0.08846122,-0.007891058921813965,217000,-992.5308037655465,8.708197,1,0.08846122,698.2697
1000.0,0.008093828,482.0157313346863,218,0.0,0.089031965,-0.023623108863830566,218000,-999.7042996622716,8.700328,1,0.089031965,696.04333
1000.0,0.009319166,484.3754620552063,219,0.0,0.08947862,0.010033249855041504,219000,-1006.1856635443837,8.694593,1,0.08947862,694.17865
1000.0,0.009573985,486.7420434951782,220,0.0,0.09050342,-0.027908682823181152,220000,-1010.4713556223702,8.699229,1,0.09050342,693.9526
1000.0,0.0099476725,489.10104751586914,221,0.0,0.09526704,0.9037025347352028,221000,-1027.194087294898,8.692219,1,0.09526704,693.6141
1000.0,0.008698808,491.460875749588,222,0.0,0.09219399,-0.004461884498596191,222000,-1039.1268308515562,8.697334,1,0.09219399,690.7929
1000.0,0.008730663,493.81994676589966,223,0.0,0.10548572,-0.25165843963623047,223000,-1035.7901495920091,8.6986885,1,0.10548572,693.8037
1000.0,0.0094671445,496.18032717704773,224,0.0,0.090929314,0.021255970001220703,224000,-1045.1741131777858,8.690932,1,0.090929314,691.26544
1000.0,0.0075253593,498.5391538143158,225,0.0,0.08266292,0.030664443969726562,225000,-1034.9542838119164,8.693047,1,0.08266292,695.5919
1000.0,0.009421689,500.8941345214844,226,0.0,0.08704877,-0.0023664236068725586,226000,-1042.4879637780155,8.68773,1,0.08704877,692.8577
1000.0,0.0083098095,503.25194668769836,227,0.0,0.086102806,0.052038490772247314,227000,-1044.1923304432544,8.684449,1,0.086102806,689.65204
1000.0,0.008361546,505.609365940094,228,0.0,0.09122941,0.04849827289581299,228000,-1050.200273107252,8.683109,1,0.09122941,686.43414
1000.0,0.008482611,507.96227622032166,229,0.0,0.08719743,0.05225968360900879,229000,-1055.127355770343,8.672539,1,0.08719743,684.33136
1000.0,0.009496625,510.3269226551056,230,0.0,0.0914055,0.9509389325976372,230000,-1081.3030294397947,8.668443,1,0.0914055,676.73334
1000.0,0.008486296,512.6869871616364,231,0.0,0.086100265,-0.011842489242553711,231000,-1084.3305678086067,8.657537,1,0.086100265,676.146
1000.0,0.008787032,515.0557723045349,232,0.0,0.08832595,-0.016830086708068848,232000,-1086.2988448332599,8.663316,1,0.08832595,671.9481
1000.0,0.008661374,517.528626203537,233,0.0,0.09221567,-0.031768083572387695,233000,-1058.0005087244429,8.651776,1,0.09221567,677.40735
1000.0,0.009021358,519.8888418674469,234,0.0,0.09179281,0.06060791015625,234000,-1066.5190189891262,8.647217,1,0.09179281,674.3751
1000.0,0.010998629,522.2540917396545,235,0.0,0.102445945,0.04138869047164917,235000,-1060.8665855830975,8.656195,1,0.102445945,672.08136
1000.0,0.008382177,524.6186747550964,236,0.0,0.09269593,0.21086817979812622,236000,-1067.7136042200948,8.658706,1,0.09269593,666.6549
1000.0,0.008747676,527.3402485847473,237,0.0,0.09051517,0.022635698318481445,237000,-1078.5243829906326,8.660886,1,0.09051517,661.72546
1000.0,0.007962776,529.9402229785919,238,0.0,0.08514277,0.05872470140457153,238000,-1086.5878010150998,8.657824,1,0.08514277,655.5379
1000.0,0.008591227,532.2817847728729,239,0.0,0.09275319,-0.7315047979354858,239000,-1096.9547847402032,8.670152,1,0.09275319,649.67303
1000.0,0.009597136,534.6181242465973,240,0.0,0.07589351,0.03859710693359375,240000,-1108.813848149524,8.646986,1,0.07589351,644.8642
1000.0,0.008581011,536.9533793926239,241,0.0,0.09111327,-0.09979856014251709,241000,-1113.61541097282,8.647274,1,0.09111327,638.3251
1000.0,0.011414657,539.2881238460541,242,0.0,0.07766645,0.24226593971252441,242000,-1125.1351245531096,8.6404915,1,0.07766645,634.2576
1000.0,0.009725196,541.6988916397095,243,0.0,0.08610137,0.2015274167060852,243000,-1129.2286662972951,8.635609,1,0.08610137,630.8996
1000.0,0.009470252,544.3120846748352,244,0.0,0.10130705,0.2602357268333435,244000,-1131.7044157845248,8.642943,1,0.10130705,625.58997
1000.0,0.010838682,546.9087982177734,245,0.0,0.08808793,0.2171947956085205,245000,-1144.4509863932124,8.630048,1,0.08808793,622.36475
1000.0,0.010491261,549.4650399684906,246,0.0,0.086603805,-0.014351963996887207,246000,-1144.1135906738575,8.638861,1,0.086603805,617.0741
1000.0,0.008408891,551.9660170078278,247,0.0,0.08447787,-0.005323052406311035,247000,-1147.34042516387,8.656319,1,0.08447787,611.7427
1000.0,0.011184796,554.5629699230194,248,0.0,0.08577642,0.1979849934577942,248000,-1158.9028855225756,8.657962,1,0.08577642,606.5774
1000.0,0.008924652,557.2098042964935,249,0.0,0.07472284,0.3043573498725891,249000,-1178.886554131221,8.665757,1,0.07472284,600.5782
1000.0,0.008743692,559.8128759860992,250,0.0,0.086779386,0.008234858512878418,250000,-1181.3432033800086,8.665513,1,0.086779386,594.55597
1000.0,0.009184069,562.5566523075104,251,0.0,0.085780956,0.03605926036834717,251000,-1188.285426238596,8.670721,1,0.085780956,589.4808
1000.0,0.009825959,565.3370246887207,252,0.0,0.09365578,0.004738569259643555,252000,-1201.5540531672664,8.688787,1,0.09365578,584.6742
1000.0,0.00851082,568.1118469238281,253,0.0,0.092751585,0.14933741092681885,253000,-1207.1402119192194,8.690684,1,0.092751585,577.72736
1000.0,0.008036648,570.8748745918274,254,0.0,0.07625176,0.015587687492370605,254000,-1209.4217481995636,8.691158,1,0.07625176,572.3703
1000.0,0.008590496,573.865526676178,256,0.0,0.09593089,0.014317989349365234,256000,-1204.4788199792533,8.688797,2,0.09593089,561.8295
1000.0,0.010078687,576.9303195476532,257,0.0,0.09071763,-0.0348743200302124,257000,-1215.6171584682372,8.682562,1,0.09071763,556.73865
1000.0,0.010303125,579.725013256073,258,0.0,0.09553463,0.5253041982650757,258000,-1232.590099026233,8.667279,1,0.09553463,550.2582
1000.0,0.010610099,583.0480582714081,259,0.0,0.09231594,0.15505576133728027,259000,-1237.1011308061504,8.647626,1,0.09231594,545.8141
1000.0,0.00935288,586.0572321414948,260,0.0,0.097577065,0.6642212867736816,260000,-1250.3579669452424,8.657825,1,0.097577065,539.22974
1000.0,0.008347003,589.2092599868774,261,0.0,0.09268354,-0.007170319557189941,261000,-1242.2759375607088,8.654311,1,0.09268354,534.0049
1000.0,0.008221926,592.3865532875061,262,0.0,0.094113424,0.6750617325305939,262000,-1246.0782572725464,8.655872,1,0.094113424,530.00653
1000.0,0.011363214,595.3672358989716,263,0.0,0.09396081,0.12492477893829346,263000,-1245.4829331774126,8.669544,1,0.09396081,526.513
1000.0,0.008486262,598.4259791374207,264,0.0,0.089537226,0.05183809995651245,264000,-1245.7690579257528,8.678832,1,0.089537226,523.5505
1000.0,0.008802847,601.7866835594177,265,0.0,0.09823447,0.8632844686508179,265000,-1256.6185899103239,8.677624,1,0.09823447,517.41064
1000.0,0.01087469,604.9051971435547,266,0.0,0.09983872,0.4386736750602722,266000,-1262.5781326021836,8.679621,1,0.09983872,514.4561
1000.0,0.009447481,608.2743372917175,267,0.0,0.095297605,0.5589205622673035,267000,-1271.8383382676366,8.693914,1,0.095297605,511.8788
1000.0,0.010988021,611.7231357097626,268,0.0,0.10081443,0.7978809028863907,268000,-1279.7458661984551,8.702814,1,0.10081443,508.9126
1000.0,0.008767946,615.1051850318909,269,0.0,0.08619452,-0.019957542419433594,269000,-1279.3927921304576,8.701405,1,0.08619452,506.56357
1000.0,0.008753039,618.6342182159424,271,0.0,0.094957575,-0.014375686645507812,271000,-1263.4953557633787,8.699287,2,0.094957575,506.6079
1000.0,0.010203565,622.1457934379578,272,0.0,0.09255694,0.18831199407577515,272000,-1265.609000101722,8.705936,1,0.09255694,504.76288
1000.0,0.008572217,625.6369676589966,273,0.0,0.09383505,-0.10494208335876465,273000,-1267.0215119769075,8.705757,1,0.09383505,503.12158
1000.0,0.009559192,629.1921527385712,274,0.0,0.08768641,-0.007330417633056641,274000,-1259.6001162991129,8.70776,1,0.08768641,501.3833
1000.0,0.011176154,632.736489534378,275,0.0,0.09619945,-0.004946470260620117,275000,-1263.2157857836337,8.708683,1,0.09619945,500.013
1000.0,0.009402674,636.2840352058411,276,0.0,0.08387522,-0.009451866149902344,276000,-1263.4198370106144,8.707509,1,0.08387522,499.04755
1000.0,0.009745738,639.8307814598083,277,0.0,0.08715148,0.04289954900741577,277000,-1260.8688205682702,8.714408,1,0.08715148,498.63193
1000.0,0.009423407,643.3854413032532,278,0.0,0.092973605,0.010755956172943115,278000,-1263.3301754967529,8.715621,1,0.092973605,498.25977
1000.0,0.009511288,646.938282251358,279,0.0,0.10379741,-0.03501904010772705,279000,-1263.8982979648488,8.70805,1,0.10379741,497.3747
1000.0,0.008778267,650.4959855079651,280,0.0,0.08608332,0.005132555961608887,280000,-1257.5616839070108,8.71498,1,0.08608332,495.30536
1000.0,0.009958116,654.0455558300018,281,0.0,0.09959279,0.4259874224662781,281000,-1255.268696976173,8.697562,1,0.09959279,494.9034
1000.0,0.0096476525,657.5984153747559,282,0.0,0.086850524,0.04482686519622803,282000,-1251.2881027650235,8.696833,1,0.086850524,492.5373
1000.0,0.008523677,661.1464343070984,283,0.0,0.08958915,0.0014971494674682617,283000,-1251.6886684827314,8.697875,1,0.08958915,490.28632
1000.0,0.009462555,664.6907122135162,284,0.0,0.09328458,0.6240109801292419,284000,-1265.3371133974028,8.697806,1,0.09328458,489.70508
1000.0,0.009481371,668.2519896030426,286,0.0,0.08196106,0.41961145401000977,286000,-1281.2775984561108,8.701656,2,0.08196106,489.521
1000.0,0.009772059,671.8066487312317,287,0.0,0.094230436,0.004582881927490234,287000,-1285.6732167178732,8.686416,1,0.094230436,488.68628
1000.0,0.010466654,675.35759973526,288,0.0,0.08625291,0.7007229030132294,288000,-1287.5518358112404,8.6708975,1,0.08625291,488.02466
1000.0,0.009259982,678.9041292667389,289,0.0,0.09729491,0.01439589262008667,289000,-1280.1595775583748,8.662354,1,0.09729491,486.88837
1000.0,0.009741096,682.4695179462433,290,0.0,0.09151125,0.739672064781189,290000,-1298.137597094575,8.648503,1,0.09151125,485.7121
1000.0,0.00933291,686.0256793498993,291,0.0,0.0948015,0.008423089981079102,291000,-1299.7869429164991,8.652707,1,0.0948015,485.3086
1000.0,0.008965489,689.5875470638275,292,0.0,0.07043972,0.6539337635040283,292000,-1326.6612004101084,8.634876,1,0.07043972,485.61508
1000.0,0.011160117,693.1503169536591,293,0.0,0.089971125,-0.02604210376739502,293000,-1331.3692775321542,8.6369095,1,0.089971125,485.23788
1000.0,0.008978788,696.7057819366455,294,0.0,0.07392315,0.6883293092250824,294000,-1359.2914461397202,8.656183,1,0.07392315,483.27545
1000.0,0.010538316,700.2683339118958,295,0.0,0.087977245,0.1585574746131897,295000,-1362.5957158970923,8.667372,1,0.087977245,483.03403
1000.0,0.01032836,703.8084840774536,296,0.0,0.08613285,0.6141040623188019,296000,-1384.9072336111967,8.675037,1,0.08613285,481.61612
1000.0,0.009056935,707.3533222675323,297,0.0,0.09597431,-0.030092358589172363,297000,-1381.6901540752692,8.6682,1,0.09597431,481.71567
1000.0,0.0097229015,710.9134428501129,298,0.0,0.07824582,0.6178477704524994,298000,-1447.3946218591218,8.6638975,1,0.07824582,479.281
1000.0,0.010717211,714.4772343635559,299,0.0,0.09157544,0.0699465274810791,299000,-1448.8029128849307,8.651288,1,0.09157544,479.65753
1000.0,0.010204407,718.0353858470917,300,0.0,0.09794466,-0.025416135787963867,300000,-1442.0048453914467,8.64875,1,0.09794466,480.71588
1000.0,0.0093833525,721.6291875839233,301,0.0,0.08520839,0.02525097131729126,301000,-1447.8458570361356,8.652143,1,0.08520839,480.80478
1000.0,0.009229257,725.2590160369873,302,0.0,0.09618685,0.02608102560043335,302000,-1448.0053940609637,8.649358,1,0.09618685,481.13263
1000.0,0.009598644,728.8721435070038,303,0.0,0.09570442,0.13807743787765503,303000,-1449.0675848554802,8.653701,1,0.09570442,480.72607
1000.0,0.010442594,732.4812293052673,304,0.0,0.09289628,0.011417567729949951,304000,-1453.6827104134366,8.637084,1,0.09289628,480.03516
1000.0,0.009883907,736.0851817131042,305,0.0,0.092630416,-0.032564759254455566,305000,-1452.6203918768347,8.642821,1,0.092630416,481.52304
1000.0,0.008985371,739.6863102912903,306,0.0,0.09094344,0.01181495189666748,306000,-1450.8395009504547,8.651615,1,0.09094344,480.58408
1000.0,0.01054727,743.3052399158478,307,0.0,0.09158492,0.7415421009063721,307000,-1489.9026706644138,8.6355095,1,0.09158492,475.85663
1000.0,0.009652531,746.9173440933228,308,0.0,0.0922834,-0.10544943809509277,308000,-1487.3511457535678,8.636408,1,0.0922834,475.6124
1000.0,0.009679286,750.8217751979828,309,0.0,0.07729591,-0.007286667823791504,309000,-1488.701177669027,8.635011,1,0.07729591,474.4724
1000.0,0.009820494,754.403580904007,310,0.0,0.08279309,0.003097355365753174,310000,-1491.3045587412003,8.630846,1,0.08279309,472.63885
1000.0,0.0109830145,757.9837501049042,311,0.0,0.092868134,-0.06421291828155518,311000,-1494.9195380850201,8.628838,1,0.092868134,471.2998
1000.0,0.010264382,761.5825624465942,312,0.0,0.09707603,0.5687735676765442,312000,-1496.8645480595994,8.633476,1,0.09707603,469.91986
1000.0,0.008543707,765.1861388683319,313,0.0,0.09439592,-0.04982566833496094,313000,-1497.9288719432163,8.6309805,1,0.09439592,468.10822
1000.0,0.010103283,768.7698435783386,314,0.0,0.093772754,0.012317419052124023,314000,-1501.60682341323,8.63533,1,0.093772754,465.63922
1000.0,0.010316978,772.3634550571442,315,0.0,0.09503681,-0.05924713611602783,315000,-1500.950489007073,8.631959,1,0.09503681,463.42163
1000.0,0.009458115,775.9342632293701,316,0.0,0.10090193,-0.015601158142089844,316000,-1505.0447746128914,8.626832,1,0.10090193,461.2523
1000.0,0.009058808,779.5186886787415,317,0.0,0.09013678,-0.003275752067565918,317000,-1507.847448726839,8.618451,1,0.09013678,458.60284
1000.0,0.009561897,783.1032454967499,318,0.0,0.095849395,0.017908692359924316,318000,-1507.804246896982,8.616319,1,0.095849395,456.66318
1000.0,0.009776982,786.6967318058014,319,0.0,0.09357062,0.056885600090026855,319000,-1509.5366035538239,8.6262245,1,0.09357062,454.3908
1000.0,0.009960802,790.2916662693024,320,0.0,0.10054077,-0.06970036029815674,320000,-1515.6472713474573,8.619316,1,0.10054077,451.8636
1000.0,0.010618072,793.8942823410034,321,0.0,0.10379058,-0.01573944091796875,321000,-1516.5566820254976,8.617296,1,0.10379058,449.28687
1000.0,0.009531358,797.4837074279785,322,0.0,0.09922923,0.003824949264526367,322000,-1517.2594619847612,8.604805,1,0.09922923,446.95084
1000.0,0.009619136,801.087322473526,323,0.0,0.096657,-0.00020897388458251953,323000,-1517.68579410528,8.599065,1,0.096657,445.0624
1000.0,0.009247091,804.7060415744781,324,0.0,0.09060415,-0.029462814331054688,324000,-1509.199457181784,8.59162,1,0.09060415,443.39648
1000.0,0.00957513,808.316419839859,325,0.0,0.1013926,0.016756832599639893,325000,-1517.5333423893687,8.589412,1,0.1013926,441.16025
1000.0,0.0119534135,811.9195370674133,326,0.0,0.07884076,0.016653239727020264,326000,-1509.512676278886,8.583428,1,0.07884076,441.18057
1000.0,0.009592578,815.5217041969299,327,0.0,0.1469403,0.9006019905209541,327000,-1542.8889111819767,8.583363,1,0.1469403,434.03433
1000.0,0.009988772,819.0975391864777,328,0.0,0.11134587,0.05689746141433716,328000,-1541.703436724519,8.564631,1,0.11134587,430.46786
1000.0,0.010391886,822.6744103431702,329,0.0,0.10142125,-0.01428067684173584,329000,-1538.2907533344062,8.563899,1,0.10142125,428.6876
1000.0,0.010223819,826.2506246566772,330,0.0,0.09519026,0.08149796724319458,330000,-1524.3760229944824,8.567628,1,0.09519026,427.24576
1000.0,0.009898042,829.8229205608368,331,0.0,0.09502921,-0.0154341459274292,331000,-1525.009316033585,8.569534,1,0.09502921,424.38397
1000.0,0.009729283,833.3847942352295,332,0.0,0.09333566,0.011388957500457764,332000,-1497.1647453804055,8.567746,1,0.09333566,421.4432
1000.0,0.009969758,836.9560418128967,333,0.0,0.09455999,0.002022862434387207,333000,-1491.7096276336565,8.569771,1,0.09455999,419.5187
1000.0,0.009984557,840.5290896892548,334,0.0,0.10012478,0.014409363269805908,334000,-1464.8110851150366,8.571278,1,0.10012478,418.612
1000.0,0.009283896,844.093531370163,335,0.0,0.09116295,0.06912130117416382,335000,-1471.0278889204378,8.555068,1,0.09116295,418.04315
1000.0,0.009946134,847.6675953865051,336,0.0,0.09778466,0.0014352798461914062,336000,-1453.243285499314,8.527757,1,0.09778466,417.27383
1000.0,0.010951642,851.2350289821625,337,0.0,0.0959795,-0.076851487159729,337000,-1456.287133828273,8.521807,1,0.0959795,415.65985
1000.0,0.01090645,854.8130514621735,338,0.0,0.09259241,-0.019509315490722656,338000,-1381.9908610183288,8.524903,1,0.09259241,417.52548
1000.0,0.010756905,858.385632276535,339,0.0,0.10254504,0.034096598625183105,339000,-1387.0118365090227,8.536381,1,0.10254504,414.80524
1000.0,0.010818964,861.9568045139313,340,0.0,0.09562829,-0.05514228343963623,340000,-1390.5261540565364,8.536665,1,0.09562829,413.6613
1000.0,0.0106123,865.5358345508575,341,0.0,0.10370531,0.21749258041381836,341000,-1392.7412912978004,8.548581,1,0.10370531,411.42505
1000.0,0.009967204,869.126008272171,342,0.0,0.100170694,-0.16652417182922363,342000,-1398.7459458562448,8.543809,1,0.100170694,408.84637
