EpLenMean,EpTrueRewMean,EpRewMean,entropy,EpisodesSoFar,optimgain,EpThisIter,ev_tdlam_before,meankl,surrgain,TimestepsSoFar,TimeElapsed,entloss
85.925,420.00548122773654,1.5144116,23.125914,7261,0.15863812,12,-0.10386765003204346,0.0066288724,0.15863812,602914,2728.0694830417633,0.0
84.525,414.5972397690596,1.1431506,23.12427,7274,0.18982673,13,0.23027074337005615,0.0048516723,0.18982673,603967,2732.6473422050476,0.0
80.9,392.4356993648397,1.16847,23.124777,7288,0.27627176,14,0.19507163763046265,0.0056146085,0.27627176,605032,2737.2038493156433,0.0
80.925,392.5233099794523,1.0241698,23.125715,7300,0.15984374,12,-0.2556396722793579,0.0066604973,0.15984374,606048,2742.2960152626038,0.0
81.8,396.5620822009629,1.1384747,23.125408,7312,0.18746625,12,0.2843175530433655,0.004694404,0.18746625,607079,2746.830226659775,0.0
85.025,412.9777245102838,1.1457185,23.124758,7324,0.33033785,12,-0.2295454740524292,0.0053706,0.33033785,608110,2751.386565208435,0.0
86.925,421.03318600325645,1.1268008,23.123213,7336,0.1723727,12,0.3733446002006531,0.0047786036,0.1723727,609158,2755.9240899086,0.0
84.925,413.65747762832035,1.1041167,23.123224,7349,0.1619989,13,0.023046553134918213,0.0056072017,0.1619989,610242,2760.477814912796,0.0
84.3,408.99143991902247,1.2350662,23.122868,7362,0.1650838,13,0.20248860120773315,0.0045355735,0.1650838,611288,2765.007791519165,0.0
79.775,392.31656087491126,1.3884256,23.123274,7376,0.23141696,14,0.3565259575843811,0.0052718855,0.23141696,612349,2769.5422797203064,0.0
80.2,394.8383857189445,1.4516332,23.123697,7388,0.21236461,12,-0.17910635471343994,0.0061651673,0.21236461,613382,2774.088012933731,0.0
83.15,413.22621233974604,1.3349774,23.124184,7399,0.14961469,11,-0.12929511070251465,0.0046689883,0.14961469,614359,2778.6406667232513,0.0
87.65,433.8943623962753,1.4130723,23.12403,7411,0.31763458,12,0.5346041917800903,0.005612666,0.31763458,615396,2783.4092750549316,0.0
84.075,414.1481497554456,1.2628196,23.124443,7423,0.15459573,12,-0.08314061164855957,0.005725811,0.15459573,616362,2787.9658541679382,0.0
83.575,411.77913207944385,1.2783566,23.123604,7435,0.18528818,12,0.05139535665512085,0.005461319,0.18528818,617339,2792.5276646614075,0.0
80.775,397.7760155994209,1.03777,23.12205,7448,0.15777117,13,-0.06710350513458252,0.0051528746,0.15777117,618382,2797.097102165222,0.0
83.975,416.46860147130775,1.1984587,23.1215,7459,0.1687463,11,-0.19331276416778564,0.0049699116,0.1687463,619389,2801.6739642620087,0.0
86.675,423.735699392217,1.3285134,23.122005,7470,0.22033079,11,0.33474665880203247,0.005594749,0.22033079,620413,2806.2420556545258,0.0
86.4,423.22575653750573,1.4043849,23.122393,7482,0.22540317,12,-0.11413013935089111,0.0057104416,0.22540317,621408,2810.826382637024,0.0
89.65,440.5491346332832,1.4816643,23.122152,7493,0.18303275,11,0.06693822145462036,0.005045224,0.18303275,622423,2815.40518784523,0.0
86.65,425.9878175184096,1.8705136,23.121809,7505,0.7636925,12,0.18171292543411255,0.007648077,0.7636925,623401,2820.5699124336243,0.0
82.6,406.5461971970964,1.7304485,23.121891,7518,0.17182937,13,-0.02080690860748291,0.0054582367,0.17182937,624407,2825.1840867996216,0.0
85.925,415.96939414119623,1.8550365,23.118979,7529,0.20319,11,-0.2639044523239136,0.005586858,0.20319,625434,2829.7894620895386,0.0
84.625,412.79762938950034,1.2753427,23.119318,7541,0.16264373,12,-0.8664349317550659,0.0051565655,0.16264373,626482,2834.393763780594,0.0
88.625,431.552897493015,1.4827846,23.118488,7552,0.25855017,11,0.38245904445648193,0.0053453837,0.25855017,627483,2839.0246901512146,0.0
88.1,428.0847499596563,1.6592693,23.11963,7564,0.2450866,12,0.186282217502594,0.005761164,0.2450866,628522,2843.6316447257996,0.0
89.475,434.19378013136327,1.7056224,23.1202,7575,0.15371282,11,-0.5040289163589478,0.004811028,0.15371282,629589,2848.241909980774,0.0
90.55,434.82088397024006,1.3534949,23.118876,7586,0.15499157,11,-0.12708914279937744,0.004961957,0.15499157,630582,2852.851546525955,0.0
91.95,444.162716624936,1.3439462,23.12077,7598,0.17017801,12,-0.05614471435546875,0.005358131,0.17017801,631643,2857.4650025367737,0.0
89.625,434.93833507099964,1.086417,23.120934,7610,0.17044656,12,-0.07619071006774902,0.004840873,0.17044656,632666,2862.0860862731934,0.0
85.45,415.14499472253976,1.0648142,23.120844,7623,0.19213775,13,-0.015628814697265625,0.00491686,0.19213775,633694,2866.9844601154327,0.0
80.725,397.2221421078191,1.1429955,23.12132,7636,0.4072183,13,-0.46810245513916016,0.005708145,0.4072183,634679,2871.821313381195,0.0
83.275,409.39139043225913,1.2238014,23.12158,7646,0.22169141,10,0.17292815446853638,0.005555692,0.22169141,635699,2876.3681950569153,0.0
86.375,424.69432776673386,1.2751641,23.122496,7658,0.2262552,12,0.3859151005744934,0.005468453,0.2262552,636771,2880.9019010066986,0.0
88.9,427.2054386537767,1.1372684,23.123127,7671,0.18572712,13,0.2896941304206848,0.0057855435,0.18572712,637855,2885.432191133499,0.0
88.15,423.31719434274254,1.2464794,23.124262,7682,0.2314558,11,0.09789854288101196,0.005008029,0.2314558,638883,2889.994202375412,0.0
84.475,404.5577982079403,1.1378314,23.123842,7695,0.17733958,13,0.08724331855773926,0.0051854635,0.17733958,639898,2894.6148653030396,0.0
83.025,401.9909867386153,1.245201,23.123049,7707,0.18722215,12,0.42467886209487915,0.004537124,0.18722215,640825,2899.159382581711,0.0
81.425,393.3689584895442,1.0617988,23.122738,7718,0.3150499,11,0.19553232192993164,0.005487237,0.3150499,641793,2903.7019381523132,0.0
81.875,398.36852238278306,1.0228354,23.123125,7730,0.15120324,12,-0.060317277908325195,0.005259604,0.15120324,642779,2908.6472520828247,0.0
83.4,406.6383468502699,1.2547368,23.124002,7743,0.23630701,13,0.22169572114944458,0.0052142013,0.23630701,643827,2913.195426940918,0.0
82.675,407.44170119711913,1.4403619,23.124773,7754,0.25244915,11,0.22672712802886963,0.0046491507,0.25244915,644807,2917.8611912727356,0.0
83.8,411.33116958806903,1.4537475,23.123781,7766,0.34225762,12,0.06187862157821655,0.0058015077,0.34225762,645809,2923.026487827301,0.0
84.35,413.1306870009914,1.2983507,23.12215,7778,0.18549679,12,-0.03315913677215576,0.005934597,0.18549679,646832,2927.9339864254,0.0
84.975,414.58211637973653,1.1851457,23.121317,7790,0.20123687,12,-0.14459621906280518,0.0051476443,0.20123687,647831,2932.522744178772,0.0
84.325,413.1439542907118,1.1476244,23.121576,7802,0.18473604,12,0.024789035320281982,0.0050777867,0.18473604,648853,2937.1800632476807,0.0
84.875,416.95409226447407,1.1785254,23.120096,7814,0.20077348,12,0.2855416536331177,0.0053127212,0.20077348,649866,2941.740851163864,0.0
82.775,401.1652049106814,1.1865358,23.120852,7827,0.33853394,13,-0.17379558086395264,0.0058661704,0.33853394,650877,2946.302003145218,0.0
82.125,398.41810268126824,1.2215295,23.120623,7839,0.20582718,12,0.31563615798950195,0.0054423288,0.20582718,651906,2950.8716444969177,0.0
79.525,391.69131791829074,1.1448647,23.121664,7852,0.17949066,13,0.4519171118736267,0.0048765168,0.17949066,652892,2955.4398102760315,0.0
83.975,416.8737536019573,1.2372015,23.120766,7864,0.2892892,12,0.2808334231376648,0.00509391,0.2892892,653959,2960.025453567505,0.0
81.525,407.4158999528365,1.2333394,23.121904,7877,0.20202447,13,0.36220836639404297,0.0047083683,0.20202447,654990,2965.1136741638184,0.0
82.825,409.98278257445065,1.679718,23.121988,7889,0.37014917,12,0.3991968631744385,0.006357956,0.37014917,655988,2969.677727460861,0.0
86.925,430.221846851452,1.503818,23.121016,7899,0.1637715,10,-1.0826170444488525,0.005195543,0.1637715,657011,2974.222409248352,0.0
89.475,441.0340731688366,1.4802824,23.121332,7910,0.16653237,11,-0.5262707471847534,0.006136699,0.16653237,657994,2978.79328417778,0.0
89.375,438.56709775866057,2.499827,23.12158,7923,0.23636782,13,0.37152791023254395,0.0058132303,0.23636782,659052,2983.345844745636,0.0
87.35,430.0141766342849,2.0621924,23.122576,7935,0.20592427,12,-0.9380831718444824,0.005351759,0.20592427,660086,2987.8876690864563,0.0
81.55,403.33861202940517,1.9334595,23.122538,7948,0.19102967,13,0.08516061305999756,0.0051075947,0.19102967,661111,2992.429583787918,0.0
85.75,420.0357753318673,1.5852232,23.121359,7958,0.35196456,10,-0.10192954540252686,0.007402148,0.35196456,662041,2996.9940388202667,0.0
80.625,391.0236987546705,1.117865,23.120293,7973,0.17932476,15,0.21065109968185425,0.0051786797,0.17932476,663125,3001.544941663742,0.0
81.525,395.6453475675971,1.282636,23.120829,7985,0.23633242,12,0.1458541750907898,0.0055734394,0.23633242,664186,3006.1005890369415,0.0
81.55,400.34185622144776,1.6391169,23.1206,7997,0.26190814,12,-0.020211458206176758,0.005182733,0.26190814,665231,3010.911318540573,0.0
82.05,400.7354887534457,1.5684763,23.120363,8010,0.3547494,13,0.060117363929748535,0.005668053,0.3547494,666230,3015.5151958465576,0.0
83.75,407.21190760351453,1.6880833,23.120867,8022,0.3082528,12,0.009320616722106934,0.006815742,0.3082528,667258,3020.1129252910614,0.0
80.075,389.99891572409297,1.3159367,23.120787,8035,0.38639167,13,-0.11525416374206543,0.006042925,0.38639167,668291,3025.025326490402,0.0
80.575,392.22181493317584,1.2256752,23.121826,8048,0.19185662,13,0.36974167823791504,0.005377058,0.19185662,669303,3029.556067466736,0.0
82.1,398.3008022009211,1.1003666,23.122335,8060,0.17545795,12,-0.03151822090148926,0.0056040105,0.17545795,670338,3034.079325914383,0.0
84.875,408.20539815514314,1.0592756,23.122087,8072,0.1993644,12,0.25395214557647705,0.005966927,0.1993644,671445,3038.6036465168,0.0
86.3,418.23920568233444,1.2080423,23.120123,8085,0.24837719,13,0.26720130443573,0.0056897253,0.24837719,672520,3043.1516127586365,0.0
86.95,421.85904058444794,1.265633,23.122984,8097,0.16554832,12,0.2755081057548523,0.005621451,0.16554832,673594,3047.717606782913,0.0
88.05,432.1565193706139,1.36187,23.123774,8108,0.17076322,11,0.5565516948699951,0.00506009,0.17076322,674587,3052.266311645508,0.0
87.675,421.6685193345059,1.11898,23.125328,8120,0.18448561,12,0.23162561655044556,0.005019068,0.18448561,675585,3056.824145078659,0.0
88.675,428.69325229650514,1.116466,23.124432,8131,0.20679948,11,0.22304022312164307,0.0052146683,0.20679948,676572,3061.358820915222,0.0
88.125,421.1932042462652,1.163595,23.123959,8142,0.19606993,11,-0.09869849681854248,0.005026048,0.19606993,677561,3065.9011628627777,0.0
89.025,426.4196607855665,1.0632474,23.125175,8154,0.16152433,12,0.28300535678863525,0.0045266133,0.16152433,678587,3071.264944076538,0.0
85.225,407.2185487701082,1.093826,23.124432,8167,0.24676508,13,-0.18678498268127441,0.0060343873,0.24676508,679641,3075.900487422943,0.0
88.15,429.26998807997177,1.5259215,23.123777,8178,0.27356204,11,0.2508299946784973,0.0055538686,0.27356204,680698,3080.5790820121765,0.0
85.95,418.72284227620304,1.3751894,23.123373,8191,0.18019575,13,-0.36244165897369385,0.0061505064,0.18019575,681764,3085.232854604721,0.0
87.325,433.48402177408326,1.6665035,23.122824,8202,0.35974914,11,0.521536260843277,0.0065430477,0.35974914,682785,3089.8630080223083,0.0
85.475,419.13558928371424,1.1775357,23.122234,8214,0.18522584,12,0.3277650475502014,0.005390821,0.18522584,683813,3094.4899666309357,0.0
82.875,408.63813331689937,1.2376081,23.12199,8227,0.32579756,13,0.37184715270996094,0.0060473653,0.32579756,684799,3099.5710320472717,0.0
80.1,395.62045845380334,1.1063802,23.120584,8239,0.31239396,12,0.1854102611541748,0.006108869,0.31239396,685803,3104.2117087841034,0.0
82.375,405.610552963263,1.166453,23.12043,8251,0.2720189,12,0.12510603666305542,0.005799358,0.2720189,686841,3108.8486621379852,0.0
84.225,417.57860814922606,1.0540807,23.121809,8262,0.17030355,11,0.2640366554260254,0.0053474884,0.17030355,687800,3113.5075800418854,0.0
84.625,415.18787684067655,1.0518912,23.121317,8274,0.28321713,12,0.24673163890838623,0.006459077,0.28321713,688795,3118.557370901108,0.0
81.425,402.9360851779177,1.106396,23.120363,8287,0.38293892,13,-0.013155341148376465,0.0059719924,0.38293892,689765,3123.218010663986,0.0
79.7,390.0487202867939,1.6462069,23.120787,8300,0.74112463,13,0.02784174680709839,0.0076975394,0.74112463,690778,3127.8596847057343,0.0
76.725,376.2684297199215,1.5201579,23.120281,8313,0.22623745,13,-0.8377640247344971,0.006591373,0.22623745,691798,3132.498526573181,0.0
77.725,381.2827314421062,1.5885592,23.120367,8326,0.28024346,13,0.3428369164466858,0.007915389,0.28024346,692810,3137.1444811820984,0.0
79.05,390.5447471903979,1.3996401,23.118343,8339,0.28659862,13,-0.005237102508544922,0.005271009,0.28659862,693863,3141.789698123932,0.0
78.0,385.35610114508165,1.3987845,23.118876,8352,0.3088358,13,-0.10285139083862305,0.0054363413,0.3088358,694840,3146.4560306072235,0.0
78.875,382.75307770619673,1.0604885,23.118584,8365,0.19426383,13,0.14630621671676636,0.006123111,0.19426383,695880,3151.1119446754456,0.0
80.0,388.67900976498544,0.73817515,23.119057,8377,0.15071306,12,0.11928385496139526,0.00655933,0.15071306,696878,3155.775519132614,0.0
79.8,390.23656496923957,1.037989,23.119074,8391,0.47286502,14,0.041892409324645996,0.0061272155,0.47286502,697945,3160.432953119278,0.0
81.2,401.4283059331891,1.1481421,23.120037,8402,0.18855035,11,0.19928079843521118,0.005154296,0.18855035,698909,3165.093811750412,0.0
83.0,412.8770708762555,1.5026706,23.120283,8414,0.3096634,12,0.22660619020462036,0.005578328,0.3096634,699978,3169.751108646393,0.0
85.125,421.8466830273568,1.2789193,23.12093,8426,0.18252434,12,0.16244834661483765,0.0051094256,0.18252434,700958,3174.4156968593597,0.0
87.3,430.8393237585936,1.235856,23.120829,8438,0.14815925,12,-0.4380398988723755,0.004993939,0.14815925,701973,3179.126244544983,0.0
85.6,421.05440698583544,1.0924515,23.120626,8449,0.19506444,11,0.3266811966896057,0.005070878,0.19506444,702943,3184.9037852287292,0.0
85.2,418.62111454947006,1.0895184,23.120672,8461,0.28068832,12,0.19473856687545776,0.006901882,0.28068832,703983,3189.4167399406433,0.0
88.325,431.94521050471974,1.123985,23.120584,8472,0.16204605,11,0.09712326526641846,0.0062304186,0.16204605,704988,3193.92999124527,0.0
87.925,431.94618124448544,1.1371816,23.12043,8484,0.31476855,12,0.3355535864830017,0.0056044282,0.31476855,705971,3198.4662578105927,0.0
84.875,423.4921241719753,1.0755602,23.121096,8496,0.21784757,12,0.2563612461090088,0.0057276767,0.21784757,706939,3203.0091845989227,0.0
85.825,425.2108867863668,1.1151485,23.121502,8508,0.20303395,12,0.2986189126968384,0.0059072436,0.20303395,707996,3207.5224735736847,0.0
82.675,410.7416842384326,1.0356034,23.121273,8521,0.5213433,13,0.16468697786331177,0.0055492073,0.5213433,709063,3212.042874097824,0.0
88.425,433.350298289913,1.0859829,23.120918,8532,0.19729692,11,-0.1809290647506714,0.00583559,0.19729692,710119,3216.8015439510345,0.0
85.975,422.17080512297827,1.2377065,23.121517,8544,0.3766119,12,0.18729066848754883,0.006763459,0.3766119,711110,3221.3858239650726,0.0
86.3,424.81917823140213,1.1205076,23.122797,8556,0.2190654,12,0.2826976180076599,0.005369637,0.2190654,712158,3226.0092072486877,0.0
85.15,421.2316823275587,1.0918026,23.120605,8569,0.20425439,13,0.28553104400634766,0.006620748,0.20425439,713226,3230.628113269806,0.0
84.275,410.18570741025894,0.84969825,23.12087,8581,0.17522909,12,0.16826307773590088,0.006731376,0.17522909,714208,3235.2598581314087,0.0
83.05,403.5432602560977,0.84540427,23.12116,8592,0.20364398,11,0.33215874433517456,0.005549036,0.20364398,715171,3239.8859238624573,0.0
86.675,421.9858183969462,0.8945478,23.120138,8603,0.16505031,11,-0.06575930118560791,0.0048644096,0.16505031,716208,3244.514361858368,0.0
90.65,441.4602930153179,0.9790495,23.121344,8615,0.19916543,12,0.5645420253276825,0.0058080405,0.19916543,717273,3249.563708782196,0.0
88.525,434.6717465780304,0.9141798,23.12044,8627,0.16143477,12,-1.3596701622009277,0.005233805,0.16143477,718303,3254.1363196372986,0.0
84.05,408.8517321114813,0.8691174,23.118229,8640,0.23252426,13,-0.09920120239257812,0.0055403234,0.23252426,719314,3258.693934202194,0.0
81.8,397.76332626930434,0.7980952,23.118574,8653,0.17858028,13,-0.5340864658355713,0.006322408,0.17858028,720394,3263.2436163425446,0.0
82.025,396.7359046088657,0.8729054,23.117743,8665,0.19621761,12,0.18820035457611084,0.0047652978,0.19621761,721429,3267.998950958252,0.0
81.825,397.2344084238392,1.0004206,23.117985,8678,0.25719333,13,-0.03275597095489502,0.0063399985,0.25719333,722438,3272.6657605171204,0.0
80.025,390.0175346091919,1.1033345,23.117842,8690,0.24043545,12,-0.11049151420593262,0.005570763,0.24043545,723400,3277.1935143470764,0.0
82.075,399.6427061041112,1.107997,23.11784,8702,0.1859462,12,0.1657823920249939,0.005714225,0.1859462,724431,3282.1470091342926,0.0
85.4,412.62125546407924,0.97622025,23.117167,8714,0.21086384,12,0.05573701858520508,0.0062964004,0.21086384,725564,3287.147787094116,0.0
87.325,418.1195594240436,0.9240103,23.117678,8727,0.18961053,13,0.1595727801322937,0.005120187,0.18961053,726615,3291.7724044322968,0.0
84.125,407.6627198126947,0.9690027,23.118673,8740,0.17195082,13,0.09475356340408325,0.0056143543,0.17195082,727642,3296.321635246277,0.0
80.65,397.9175933832715,0.93863314,23.11889,8752,0.1509119,12,0.24068069458007812,0.005692604,0.1509119,728628,3300.870236158371,0.0
77.525,383.56213406971165,0.9047001,23.118574,8766,0.21252663,14,-0.06449508666992188,0.005463535,0.21252663,729649,3305.404048681259,0.0
79.325,390.1539147754535,0.99623644,23.11883,8778,0.18092102,12,-0.489843487739563,0.0056588333,0.18092102,730675,3309.9745762348175,0.0
82.375,404.682374631284,1.1639506,23.118876,8790,0.23699003,12,-0.38645172119140625,0.0059014475,0.23699003,731753,3314.5453770160675,0.0
87.275,423.9788870422188,1.1238753,23.119139,8801,0.16469583,11,-0.2562803030014038,0.0055663353,0.16469583,732758,3319.0823452472687,0.0
88.75,429.87721559544127,1.4151697,23.118647,8813,0.48895243,12,0.4295274615287781,0.0076651056,0.48895243,733762,3323.6696088314056,0.0
85.2,414.4885723199642,1.3299601,23.117937,8825,0.221621,12,-0.261013388633728,0.006363401,0.221621,734739,3328.4257678985596,0.0
81.575,400.7380339483226,1.3463092,23.117271,8837,0.16355863,12,-0.5840630531311035,0.006657946,0.16355863,735642,3333.0340061187744,0.0
80.15,394.2190377745965,1.0858057,23.116938,8850,0.19340438,13,-0.4129449129104614,0.0060262065,0.19340438,736735,3337.7451391220093,0.0
80.7,397.3883895744572,1.1563034,23.116945,8863,0.28820845,13,0.06254065036773682,0.0065058474,0.28820845,737783,3342.376364469528,0.0
82.625,402.7366846037583,1.3206484,23.116697,8876,1.5669233,13,0.18882691860198975,0.009116452,1.5669233,738824,3346.9913914203644,0.0
83.325,409.82109398847103,1.2180306,23.116697,8887,0.16519368,11,-0.2859381437301636,0.005967634,0.16519368,739835,3351.6088361740112,0.0
82.65,407.81343412589706,1.2182156,23.117353,8900,0.18082118,13,-0.22717666625976562,0.0051267603,0.18082118,740852,3356.4371757507324,0.0
84.325,414.4973487475635,1.0326139,23.117434,8912,0.24638075,12,0.04858255386352539,0.0065940646,0.24638075,741861,3361.0567553043365,0.0
85.525,414.7801428832211,1.2107424,23.117914,8924,0.20597905,12,0.25872504711151123,0.0061813286,0.20597905,742946,3365.7176196575165,0.0
86.05,410.74540709091673,1.3964885,23.119623,8936,1.7633419,12,0.2300092577934265,0.005432263,1.7633419,744011,3370.4337203502655,0.0
86.2,408.7975928903427,1.334001,23.120687,8949,0.1770069,13,-0.5810256004333496,0.00657198,0.1770069,745104,3375.1708545684814,0.0
84.675,408.2553861476189,1.27303,23.120588,8961,0.22988966,12,-0.20293152332305908,0.0057959887,0.22988966,746088,3379.7603142261505,0.0
87.825,426.19482110734987,1.5774143,23.122622,8972,0.33284792,11,0.31355541944503784,0.0057622795,0.33284792,747160,3384.3569588661194,0.0
88.1,431.3428715230551,1.5115998,23.121092,8983,0.1424358,11,-0.14991068840026855,0.0065747453,0.1424358,748170,3388.9447960853577,0.0
86.475,419.1545460381323,1.4645225,23.1211,8997,0.25827444,14,-0.046924710273742676,0.0061675133,0.25827444,749247,3393.536028623581,0.0
82.675,403.1605380482405,0.7909913,23.120771,9010,0.18707311,13,0.18023532629013062,0.0072300835,0.18707311,750288,3398.125572681427,0.0
81.775,397.4029452609607,0.8225559,23.121256,9021,0.19144465,11,0.1582823395729065,0.0066142986,0.19144465,751280,3402.7070264816284,0.0
82.75,404.67357430397004,0.8537617,23.121115,9033,0.25500193,12,-0.015732288360595703,0.0059361155,0.25500193,752234,3407.2905843257904,0.0
86.625,425.2787609346962,0.9832513,23.12256,9044,0.22120404,11,0.4409707188606262,0.0056255735,0.22120404,753270,3411.880468606949,0.0
87.175,424.22026216661504,1.0980027,23.122538,9055,0.19954282,11,0.11568820476531982,0.005285736,0.19954282,754255,3417.286279439926,0.0
86.275,421.5035890751493,0.92417586,23.124273,9068,0.17690642,13,0.44227951765060425,0.005939574,0.17690642,755262,3422.0000519752502,0.0
85.7,420.3526580498077,0.9907557,23.124187,9080,0.19157715,12,-0.14882802963256836,0.005853863,0.19157715,756262,3426.8498406410217,0.0
80.05,397.96835342323595,0.8052486,23.124674,9093,0.21949892,13,0.12052875757217407,0.0052801124,0.21949892,757231,3431.415565252304,0.0
78.9,389.7068851571027,1.1844904,23.124735,9106,0.92496693,13,0.16811227798461914,0.008493749,0.92496693,758268,3435.9761674404144,0.0
77.45,380.8493118585362,1.1914079,23.124102,9120,0.21714437,14,-0.5701519250869751,0.0059053972,0.21714437,759360,3440.5469484329224,0.0
80.625,390.36893688588515,1.2222776,23.123226,9131,0.16027308,11,-0.36647915840148926,0.006135772,0.16027308,760313,3445.109799861908,0.0
84.575,407.96855366043303,1.0792817,23.121824,9142,0.32135084,11,0.40229976177215576,0.0060847285,0.32135084,761352,3450.0596730709076,0.0
85.15,410.2625945613801,0.9461937,23.122335,9155,0.24893318,13,0.21220886707305908,0.006722821,0.24893318,762398,3454.616231203079,0.0
86.85,416.82996576940684,1.0990975,23.122396,9167,0.24684942,12,0.3640577793121338,0.0061722337,0.24684942,763429,3459.6752274036407,0.0
84.25,408.36920584361667,1.3743753,23.122557,9179,0.39586276,12,0.17531532049179077,0.0065138466,0.39586276,764415,3464.313623905182,0.0
81.75,396.70919094205357,1.3136936,23.121805,9192,0.44334084,13,0.3237130641937256,0.006436199,0.44334084,765440,3468.971280813217,0.0
84.4,407.9322186269451,1.1997283,23.122065,9204,0.21649335,12,0.2032659649848938,0.006272639,0.21649335,766478,3473.578717470169,0.0
83.3,401.79152327494023,1.0645052,23.121986,9217,0.2669553,13,0.10720932483673096,0.0066565285,0.2669553,767526,3478.3245973587036,0.0
85.1,412.8530405788665,1.1552426,23.122246,9227,0.23844254,10,0.24513310194015503,0.0074582323,0.23844254,768494,3482.8965623378754,0.0
86.275,419.68196366981067,1.112117,23.121828,9239,0.20559253,12,-0.16005408763885498,0.0059271962,0.20559253,769543,3487.457034111023,0.0
86.175,424.7553772403934,1.0799348,23.122335,9252,0.24142069,13,-0.10760509967803955,0.0063963584,0.24142069,770556,3492.019470691681,0.0
82.125,402.50453228985145,0.89406824,23.122734,9264,0.15515065,12,-0.6076074838638306,0.006428044,0.15515065,771556,3496.592791080475,0.0
81.0,399.0416940177462,0.78651345,23.122309,9277,0.23040554,13,-0.19143998622894287,0.0061768396,0.23040554,772565,3501.1441690921783,0.0
81.625,402.5280589805451,1.0315932,23.12176,9289,0.24454041,12,-0.28164994716644287,0.0055860216,0.24454041,773591,3505.7898132801056,0.0
85.925,418.6603116327489,1.2048805,23.11956,9300,0.26262724,11,0.2289876937866211,0.006409566,0.26262724,774639,3510.3912053108215,0.0
88.275,432.5690892332621,1.8858502,23.11841,9312,0.6309601,12,-0.01196908950805664,0.0061903824,0.6309601,775707,3514.967020750046,0.0
87.625,431.21192902641724,1.8912532,23.11859,9325,0.323789,13,0.2130357027053833,0.0063471105,0.323789,776790,3519.5331158638,0.0
84.525,411.98796069924464,1.6399128,23.116781,9337,0.25343266,12,-0.1183466911315918,0.006099106,0.25343266,777783,3524.1139845848083,0.0
85.6,411.0410511147851,1.4156715,23.11613,9348,0.17562717,11,0.5104947686195374,0.004932267,0.17562717,778772,3528.6971383094788,0.0
82.55,394.90162145658076,0.69764316,23.121761,9360,0.17902154,12,0.08712124824523926,0.005952314,0.17902154,779725,3533.2917740345,0.0
83.65,408.73529341672884,0.7998754,23.120584,9372,0.20267658,12,-0.09822630882263184,0.0053147767,0.20267658,780694,3537.8885622024536,0.0
81.125,397.4972452371011,0.91527176,23.119875,9385,0.20900053,13,0.1437739133834839,0.0063545667,0.20900053,781759,3542.516713619232,0.0
81.625,403.6287909416989,1.2110422,23.119856,9397,0.36553717,12,0.31202250719070435,0.0061706286,0.36553717,782723,3547.1389017105103,0.0
85.95,422.05007171460477,1.2538674,23.12036,9407,0.14501467,10,-0.3420727252960205,0.0054251817,0.14501467,783737,3551.7379381656647,0.0
86.55,422.4604171234476,1.1283872,23.121416,9420,0.20171034,13,-0.2532377243041992,0.005381426,0.20171034,784795,3556.314800262451,0.0
87.825,426.82992922687174,1.1892673,23.120197,9432,0.42950144,12,0.058406829833984375,0.008018775,0.42950144,785785,3560.895217180252,0.0
77.95,381.23509140400273,0.88783866,23.11945,9447,0.15101022,15,0.021451354026794434,0.0054062437,0.15101022,786855,3565.4734530448914,0.0
80.45,396.3809621034128,1.011214,23.120123,9458,0.24517214,11,0.00503462553024292,0.005917961,0.24517214,787893,3570.0599417686462,0.0
83.45,414.160801944074,1.0845495,23.120382,9470,0.16668063,12,0.15165942907333374,0.006331058,0.16668063,788924,3574.6644654273987,0.0
84.375,415.66759677659155,1.0242441,23.119806,9485,0.19532609,15,-0.16853129863739014,0.0056505445,0.19532609,790083,3579.263872385025,0.0
85.3,416.9235016203003,0.94696313,23.119072,9496,0.23348424,11,0.2939656376838684,0.0058312546,0.23348424,791048,3583.862635612488,0.0
82.125,405.52123224329944,0.73243916,23.117352,9509,0.17271656,13,0.10677021741867065,0.005261084,0.17271656,792120,3588.4711542129517,0.0
84.225,414.65265404723476,0.78536135,23.119469,9520,0.26055723,11,0.22100484371185303,0.006695985,0.26055723,793100,3593.0736091136932,0.0
85.2,418.5597819672491,1.2243446,23.118406,9532,0.41542768,12,0.14835530519485474,0.008233856,0.41542768,794149,3597.6482362747192,0.0
85.4,418.11049915154615,1.2438128,23.118658,9545,0.37192315,13,-0.1620267629623413,0.007206024,0.37192315,795201,3602.481729030609,0.0
85.75,424.68032134341485,1.3353312,23.11981,9557,0.20525986,12,-0.32634496688842773,0.006015028,0.20525986,796269,3607.0656237602234,0.0
83.475,412.04040589549186,0.7874538,23.119608,9570,0.21412706,13,-0.24045538902282715,0.00680667,0.21412706,797337,3611.6284568309784,0.0
80.975,397.6978395286197,0.7987474,23.120096,9584,0.31885362,14,0.128862202167511,0.005706374,0.31885362,798341,3616.394830226898,0.0
79.875,394.51545322200855,0.72679114,23.119955,9596,0.21270928,12,0.2534633278846741,0.0057794824,0.21270928,799362,3621.3488705158234,0.0
81.125,401.7980101609457,1.1718119,23.122623,9608,0.42940667,12,0.13010334968566895,0.0059055667,0.42940667,800408,3625.9577825069427,0.0
82.3,403.7842661973014,1.2359927,23.124022,9621,0.39418212,13,-0.006984233856201172,0.005767544,0.39418212,801421,3630.52175116539,0.0
