#{"t_start": 1521290839.0518806, "env_id": "Walker2d-v2"}
r,l,t
1041.308845,1000,342.255466
1150.27769,981,343.568865
941.818901,1000,344.893282
901.062644,1000,346.217934
917.965943,1000,347.547977
984.937534,1000,348.878031
944.456865,1000,350.20507
938.622267,1000,351.54473
965.722579,1000,352.870537
103.641825,374,353.30247
895.393284,1000,354.627507
1045.007326,1000,355.966615
827.113686,1000,357.291245
1000.849309,1000,358.613935
969.337624,1000,359.950578
961.584077,1000,361.275182
626.167977,804,362.370227
944.899253,1000,363.704292
955.855006,1000,365.02852
723.600872,874,366.038609
817.466284,999,367.359307
911.259664,1000,368.701222
972.40728,1000,370.031068
1091.133987,1000,371.351803
931.582067,1000,372.687641
887.049878,1000,374.016219
869.774162,1000,375.346318
850.121518,1000,376.689592
165.96215,360,377.273386
799.894608,1000,378.605031
673.167284,568,379.259101
1036.014474,1000,380.598595
923.400501,1000,381.930082
933.872831,1000,383.254638
889.103809,1000,384.601345
952.632507,1000,385.931176
896.437631,1000,387.258485
960.711589,1000,388.597708
542.00582,404,389.064641
952.680447,1000,390.389543
722.045258,925,391.628296
840.736797,1000,392.975937
921.848878,1000,394.309397
300.521965,426,394.973014
755.631548,831,395.935297
881.45813,1000,397.280431
868.956321,1000,398.61022
894.337062,1000,399.938767
892.72539,1000,401.280592
970.810018,1000,402.607557
627.206549,745,403.639659
949.118037,1000,404.972613
498.551633,322,405.343906
1237.140317,999,406.666996
1073.816921,1000,407.992342
1063.85942,1000,409.335349
939.675477,1000,410.663481
968.341428,1000,411.985709
980.405719,1000,413.662067
897.021467,1000,414.989877
863.533098,641,415.90117
1015.380801,1000,417.238895
1104.667346,1000,418.562608
990.532237,1000,419.885676
889.660035,1000,421.224257
975.859949,1000,422.547013
998.76768,1000,423.878862
226.783055,377,424.317777
1090.08099,1000,425.656017
983.214751,1000,426.983384
952.606856,1000,428.310375
1041.351951,1000,429.649449
1047.274852,1000,430.975528
977.769371,1000,432.301063
1043.171289,1000,433.640284
823.286706,1000,434.971222
1004.389394,1000,436.297795
945.192902,1000,437.640093
822.482374,1000,438.968495
880.568171,1000,440.293489
943.845497,1000,441.639977
935.079489,1000,442.964128
1046.110478,1000,444.290139
1011.421632,1000,445.631168
864.713913,724,446.468225
958.865436,1000,447.792697
906.682494,1000,449.117942
876.852422,1000,450.465077
886.291198,1000,451.791885
788.85677,1000,453.117941
649.883392,823,454.256432
931.56414,1000,455.58266
926.341944,1000,456.913023
1014.546043,1000,458.257869
137.612661,370,458.686745
1010.714567,1000,460.012507
861.349897,1000,461.340577
1055.976811,1000,462.683281
889.863527,1000,464.018568
948.057746,1000,465.342715
991.56333,1000,466.68833
587.710484,414,467.336637
902.476607,1000,468.663382
922.735614,1000,470.005403
904.547532,1000,471.330247
980.562031,1000,472.661704
579.531381,496,473.235567
362.883581,379,473.676578
958.804469,1000,475.018286
824.9477,1000,476.348645
982.888365,1000,477.675999
1007.478919,1000,479.014207
1034.768264,1000,480.340822
1004.391475,1000,481.667784
393.614913,470,482.398056
1129.41316,1000,483.725749
941.807203,1000,485.055242
970.919816,1000,486.395352
1047.095962,1000,487.724755
986.659781,1000,489.056713
1096.190051,1000,490.398059
1051.169968,1000,491.750623
1002.089444,1000,493.081099
951.401634,1000,494.236242
1017.395727,1000,495.574183
984.942737,1000,496.897792
1002.869494,1000,498.233438
914.820191,1000,499.589746
937.724818,1000,500.912658
851.255987,1000,502.234493
872.683074,1000,503.571975
885.035316,1000,504.907556
931.912737,1000,506.247344
892.371726,1000,507.584735
