#{"t_start": 1521350564.9634275, "env_id": "Humanoid-v2"}
r,l,t
147.053586,32,34.118567
106.334001,22,34.143993
176.471009,36,34.423254
107.68212,22,34.448947
119.207677,25,34.47886
235.985106,49,34.537924
122.902042,27,34.569225
167.486486,34,34.611204
106.002656,22,34.637678
156.814849,36,34.681194
122.459192,26,34.711902
148.352893,31,34.748075
135.085831,29,34.78238
180.834413,38,34.827617
96.962011,20,34.850829
192.032399,40,34.898299
92.38733,19,34.920376
249.376551,50,34.979641
234.280232,48,35.03749
111.819595,24,35.065405
85.819519,18,35.085864
132.902448,27,35.11802
151.812909,32,35.156367
133.084619,28,35.189274
122.346681,25,35.218396
80.927539,17,35.237971
111.746894,23,35.264675
86.335966,18,35.28541
148.618148,32,35.324297
174.411994,36,35.36766
254.531823,49,35.427769
153.526584,31,35.465303
198.127576,41,35.513487
299.846504,60,35.587389
171.390737,39,35.633555
141.277584,30,35.930079
234.817095,48,35.987954
178.924936,38,36.033196
157.765622,33,36.071548
91.205465,19,36.093662
202.794389,45,36.147976
86.518906,18,36.168685
138.361333,32,36.207169
252.633409,59,36.280341
174.794908,35,36.321946
168.508246,37,36.365304
212.457901,41,36.415338
139.212797,33,36.454924
153.42187,37,36.500006
135.726496,28,36.533417
241.517164,53,36.59857
194.32862,43,36.650332
107.859451,23,36.677314
136.414673,30,36.713001
137.663808,28,36.745833
182.732806,38,36.790646
112.839449,23,36.81817
151.923699,30,36.854192
225.976686,48,36.911546
86.125288,18,36.932298
317.110162,68,37.014235
109.885338,25,37.044015
119.483336,24,37.072163
155.928681,33,37.110865
99.803092,21,37.368191
203.751283,41,37.418266
255.109143,55,37.483908
215.171818,46,37.538245
94.896655,20,37.561198
134.760516,28,37.593602
193.675861,42,37.642205
80.452135,17,37.661585
203.870746,43,37.712598
191.438567,43,37.763504
214.9589,44,37.815403
120.467086,25,37.844601
144.229703,33,37.882539
249.475347,52,37.945402
174.556817,36,37.987423
114.515826,27,38.018661
146.233614,30,38.05508
245.177386,51,38.116055
301.705785,67,38.197821
209.176449,47,38.253565
163.084957,34,38.293308
167.851346,37,38.337308
95.911717,20,38.360715
121.124393,27,38.391799
133.364035,30,38.42802
158.151664,37,38.473265
170.62051,36,38.516222
151.713804,32,38.553899
87.308544,18,38.812157
185.502123,39,38.858774
181.241647,35,38.901167
123.762348,26,38.932137
118.863638,27,38.964646
230.198753,46,39.019145
118.553537,25,39.048849
209.354303,46,39.103191
246.636379,51,39.163665
200.260796,43,39.215686
94.466635,20,39.238643
109.831691,23,39.265515
90.936532,19,39.287075
144.945985,34,39.326802
203.510697,45,39.381646
182.527726,39,39.427269
164.496896,34,39.467275
156.916011,39,39.513279
238.96101,50,39.573861
113.241354,26,39.605101
167.072646,38,39.650938
177.030409,36,39.693523
100.029517,21,39.718439
192.737327,41,39.766211
176.704673,39,39.812756
161.469884,34,39.853366
224.121531,50,39.91392
269.412313,57,39.982316
286.498192,63,40.325147
259.079527,54,40.390455
86.260863,18,40.410672
222.185849,48,40.467693
295.117921,57,40.537185
213.083505,44,40.590507
224.385558,47,40.648766
106.618388,22,40.675318
204.219865,43,40.727714
260.789915,52,40.790601
143.829484,31,40.826923
100.98804,21,40.851531
206.800727,41,40.901485
157.166545,33,40.940999
158.088029,34,40.980988
158.646285,35,41.02253
146.180677,33,41.062131
206.839973,45,41.115861
197.459417,42,41.165517
143.240255,31,41.202981
224.315679,51,41.264028
95.191282,20,41.286981
160.928171,34,41.326697
156.890974,32,41.365211
230.404786,48,41.422634
95.801369,20,41.445511
374.624888,80,41.778708
277.948648,59,41.849335
126.713473,28,41.882123
120.036557,27,41.915167
274.53639,56,41.980952
165.864738,35,42.022991
117.794639,25,42.052625
106.862845,22,42.078553
128.003051,26,42.109096
171.396674,37,42.152755
80.864453,17,42.172239
156.135644,33,42.211798
184.279946,40,42.258778
186.391659,39,42.304863
154.750331,34,42.34524
179.685619,45,42.399417
214.531089,46,42.455421
100.633162,21,42.480271
119.741188,24,42.509706
139.975776,32,42.548006
265.331245,56,42.614084
92.560787,21,42.639176
230.012698,46,42.693989
303.094029,61,42.766641
166.391026,41,42.815438
89.642309,19,42.837173
146.591833,30,42.872447
81.563471,17,42.891533
129.088605,26,42.922803
150.967374,32,42.960397
146.457938,32,43.236127
412.495272,81,43.335691
248.200958,52,43.39771
86.378861,18,43.418437
160.814033,34,43.457799
213.637402,47,43.514596
307.725822,61,43.588476
193.304917,42,43.638592
301.240825,63,43.715797
175.200357,34,43.755539
304.462633,67,43.836019
158.85488,38,43.881056
212.95545,43,43.93109
162.805255,36,43.974804
232.12271,45,44.029511
166.764272,34,44.069435
212.842303,44,44.121291
252.865859,51,44.182737
170.651564,36,44.225727
194.824696,42,44.276726
128.351161,26,44.307114
221.237846,49,44.365817
191.719952,40,44.413022
224.922057,47,44.730008
192.517207,41,44.778237
206.799527,42,44.829325
195.77918,43,44.882258
245.177717,55,44.949256
198.772996,40,44.996794
147.32958,30,45.032129
339.426061,69,45.115098
144.407396,30,45.151047
264.81366,59,45.222671
288.686771,56,45.291997
149.050185,33,45.330583
177.472746,37,45.375002
168.647271,37,45.419143
132.741899,30,45.454808
229.859287,49,45.513538
166.938139,35,45.554283
220.316029,47,45.610894
189.893517,39,45.658344
179.098881,38,45.704666
209.468113,43,45.756466
134.522617,33,45.796209
304.500665,63,45.873811
297.856342,58,46.175998
250.647922,52,46.239413
111.631438,24,46.267886
329.862607,68,46.349962
345.785053,68,46.431732
195.630876,42,46.48111
262.362859,55,46.54705
251.95729,53,46.611339
260.684231,62,46.686277
129.236055,29,46.721054
186.889838,42,46.771881
169.593652,35,46.813445
180.899714,38,46.860027
167.786195,36,46.904051
97.050567,20,46.927648
146.2002,30,46.962553
227.700387,44,47.014759
275.270927,53,47.078806
175.953239,35,47.121741
108.891701,22,47.148192
