TimeElapsed,EpTrueRewMean,entropy,ev_tdlam_before,EpThisIter,entloss,TimestepsSoFar,optimgain,EpLenMean,EpRewMean,meankl,surrgain,EpisodesSoFar
4.153945207595825,24.302645268707767,4.188293,0.27793508768081665,38,0.0,1003,0.048735715,26.394736842105264,14.836479,0.008147135,0.048735715,38
7.702465534210205,48.67984285475823,4.1354995,0.2936916947364807,19,0.0,2049,0.040024295,42.125,27.689365,0.007047832,0.040024295,57
11.245646238327026,73.88144989560574,4.113137,0.5740508139133453,9,0.0,2974,0.04006956,58.05,40.19646,0.0066785705,0.04006956,66
14.79077434539795,110.23851221377795,4.089563,0.8366246670484543,6,0.0,4001,0.04395627,79.3,55.472027,0.005892255,0.04395627,72
18.335328578948975,146.58224140780766,4.0309434,0.8638795912265778,8,0.0,5032,0.047525495,96.075,67.39748,0.0071580103,0.047525495,80
21.869184970855713,182.10299202533514,3.994011,0.921070359647274,6,0.0,6040,0.047587372,114.475,79.55281,0.006855196,0.047587372,86
25.410833835601807,222.97358518489295,3.9607222,0.8940970674157143,6,0.0,7114,0.045157924,134.925,93.03162,0.006524574,0.045157924,92
28.94473886489868,253.26669157720335,3.867682,0.964436300098896,3,0.0,8016,0.040275015,152.25,105.01552,0.006537005,0.040275015,95
32.48473644256592,301.5790166384642,3.884003,0.9093311876058578,2,0.0,9452,0.04383697,185.075,128.52605,0.0064847292,0.04383697,97
36.020729780197144,323.84002701854126,3.8421328,0.36406582593917847,1,0.0,10452,0.04393452,205.025,143.40132,0.0072577307,0.04393452,98
39.55926847457886,333.2754520265983,3.837801,0.5796450674533844,1,0.0,10897,0.056404658,215.0,151.15442,0.006207481,0.056404658,99
43.10696315765381,354.3659914332233,3.8520184,-0.014224886894226074,1,0.0,11897,0.026938742,236.375,168.03584,0.004847738,0.026938742,100
46.66445064544678,375.62252215320143,3.9145262,-0.0041675567626953125,1,0.0,12897,0.021968909,258.85,185.33347,0.00635096,0.021968909,101
50.22237730026245,398.6888317287782,3.919061,-0.12851572036743164,1,0.0,13897,0.03488546,281.75,202.84236,0.006621563,0.03488546,102
53.769240856170654,422.41448699412905,3.903046,0.005273699760437012,1,0.0,14897,0.034733124,304.85,220.3106,0.0061020646,0.034733124,103
57.32388114929199,445.5907060489368,3.933479,-0.04501199722290039,1,0.0,15897,0.023997717,328.7,238.24483,0.007328413,0.023997717,104
60.88272786140442,466.84773553265484,3.954231,-0.017429709434509277,1,0.0,16897,0.041278772,350.825,254.79585,0.007479607,0.041278772,105
64.44526672363281,488.55198321262276,3.966249,-0.0003178119659423828,1,0.0,17897,0.022730026,373.075,271.3299,0.0070289476,0.022730026,106
68.00932097434998,504.5207756543605,3.9712539,-0.0009502172470092773,1,0.0,18897,0.034765594,392.325,285.52838,0.0066642575,0.034765594,107
71.57096028327942,522.5383735636675,3.9504697,-0.014803528785705566,1,0.0,19897,0.04154702,413.625,301.0458,0.006691056,0.04154702,108
75.13307309150696,543.4973731369084,3.9733586,-0.00033283233642578125,1,0.0,20897,0.02911073,435.75,316.70404,0.006347044,0.02911073,109
78.69942426681519,560.8972539246506,3.9544964,-0.10487830638885498,1,0.0,21897,0.038666368,455.525,330.45398,0.0064127236,0.038666368,110
82.25991487503052,579.0648633728309,3.9464355,-0.0020848512649536133,1,0.0,22897,0.030642431,477.425,345.5329,0.007288203,0.030642431,111
85.88694405555725,604.1281811849685,3.9905028,0.00505375862121582,2,0.0,24437,0.04301411,506.35,364.7397,0.0064152493,0.04301411,113
89.46004223823547,623.593191112014,3.9440536,-0.0012947320938110352,1,0.0,25437,0.03679418,528.375,379.5341,0.0070322664,0.03679418,114
93.04262638092041,643.7356467088008,3.9076228,-0.13130712509155273,1,0.0,26437,0.031871,550.625,394.08377,0.006742236,0.031871,115
